	label	spaGCN_9	spaGCN_6	spaGCN_10	spaGCN_1	spaGCN_4	spaGCN_7	spaGCN_14	spaGCN_13	stardust_2	stardust_3	stardust_1	stardust_4	scanpy_2	scanpy_3	scanpy_1	bass_5	bass_2	bass_3	bass_1	bass_4	BayesSpace_1	CellCharter_2	CellCharter_3	CellCharter_1	GraphST_5	GraphST_8	GraphST_9	GraphST_2	GraphST_3	GraphST_6	GraphST_1	GraphST_4	GraphST_7	SEDR_5	SEDR_2	SEDR_3	SEDR_6	SEDR_1	SEDR_4	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	SpaceFlow_4	DRSC_2	DRSC_3	DRSC_1	DRSC_4	seurat_2	seurat_3	seurat_1	seurat_4	BANKSY_2	BANKSY_4	STAGATE_12	STAGATE_11	STAGATE_2	STAGATE_3	STAGATE_10	STAGATE_1	STAGATE_4	STAGATE_13
stardust_3	0.2803602477506652	0.2393815763996389	0.40636306554825785	0.24147178965456909	0.42112737249324794	0.4048104698103207	0.42238052292850914	0.2383499672555956	0.2336030715042263	0.6436674986381267	0.0	0.6458003001389551	0.5379568443300972	0.2364815966470275	0.2549141660419467	0.2440345216623075	0.2465197952077112	0.25147545019729506	0.2445712329444748	0.2354651950048655	0.23956959296869113	0.22536039163633773	0.2811116699152961	0.302798154484885	0.3062489399539909	0.27955795535849004	0.26594602510387644	0.24552470806682988	0.23407500602334838	0.256385020727334	0.21900095769237626	0.26793193652970115	0.2880644524524322	0.23132800838789297	0.2445204766141718	0.24795515353998532	0.294279963412627	0.2630274040667624	0.2088770216896501	0.24778221191769684	0.20709845172879351	0.32703320709748435	0.2133736683053899	0.3201450433411367	0.25869639926042054	0.2735448136741933	0.2997924580039297	0.28424592998331194	0.29687457143940055	0.29661510737636226	0.2982967792930686	0.28370110478091237	0.28701652287688983	0.2824620592616706	0.2563520037562676	0.2607072484807256	0.2674301809249323	0.2705708348994	0.3107629987718976	0.2981139397348822	0.21875864937806502	0.24470130701023787
stardust_1	0.31048413134066494	0.24783054472554716	0.40201863326848475	0.25024936932101377	0.42329204706386425	0.40022312104206903	0.42413040707314853	0.24332092997659208	0.24000563783283074	0.5010348706557688	0.6458003001389551	0.0	0.43577361564959216	0.24580461242918844	0.27816264218585596	0.24665154361579786	0.25874956521962394	0.2642994046491941	0.26951719949613	0.26126737158589214	0.26418853783447693	0.19296973470797954	0.27760666636358966	0.2890973076544941	0.30727110931310736	0.23829455300406474	0.26718543516669185	0.23990078063168682	0.24564978002902094	0.2689456964685481	0.1975112177265555	0.27491600550611894	0.25972910588164827	0.22340683711995563	0.2764945514745554	0.27800591599731433	0.3066531737016342	0.30199139294899807	0.2311780974732241	0.2650464475546716	0.22084070896281655	0.32013419098540097	0.22172185733977032	0.3193071935365189	0.29169916558192055	0.3023449045009969	0.33689468977993264	0.3105645485732414	0.37942653911886504	0.38142812034252493	0.3828491764965913	0.36669911791448523	0.3056583050245499	0.3064099777847309	0.26166962545736006	0.2528798649240078	0.2800647575923846	0.316609799832473	0.3170798357807147	0.33596672110336756	0.2398606288087085	0.26516164095025657
stardust_4	0.19827009816528637	0.1765008996113874	0.33027053189426697	0.18959932925237555	0.31319277197479223	0.3093687809430902	0.33421696456516814	0.19634438891059677	0.18040264032598838	0.7077994048836721	0.5379568443300972	0.43577361564959216	0.0	0.15551901708383237	0.15718153537816126	0.1597527887024192	0.21900731918931413	0.24106069210081532	0.22977377330967622	0.20554381279659464	0.20803402936360643	0.14921533726115585	0.26715905345338564	0.29716611009639643	0.25833691359811994	0.24542599795045145	0.22880577110567163	0.20631587756700234	0.16859554142748565	0.17712306688676097	0.1790423209965553	0.18318784413597505	0.24950753087004174	0.1911997360772474	0.18713062138956335	0.19942271197859876	0.2048954970195306	0.19010923743616528	0.17034107182982694	0.19475916213518019	0.19146055662579997	0.2813307494157577	0.18902799778275378	0.3524988278353762	0.19113476207166666	0.19665902150497677	0.25958884523111253	0.20590781549738518	0.1946549083570275	0.19582559352455392	0.1966464166209509	0.18515450897895644	0.22712710059697075	0.2228499065367594	0.20696071576754924	0.2692849960364613	0.25028850591018337	0.21222377791004005	0.2896644084846079	0.1997233499270055	0.18179518751669324	0.23247187100820835
scanpy_2	0.5087963384697002	0.43906757195704027	0.3348989369224822	0.4058052151441223	0.34677375572238844	0.34716791405783615	0.32784594002672757	0.4025642961531515	0.43105627314599304	0.1956425832199446	0.2364815966470275	0.24580461242918844	0.15551901708383237	0.0	0.6013855583802529	0.8851026098818116	0.3922048411963984	0.35945879677278236	0.3697960421886033	0.3472297871280698	0.3310191467352238	0.35486855160274544	0.3013490987525855	0.2527340115742238	0.3101402472278747	0.24847209734535683	0.32112452575021266	0.2983224788463008	0.3694854055022332	0.4338365722565245	0.2584246180496001	0.4155939853492466	0.2749320283816558	0.3118562630250557	0.38858429028285724	0.36670797094718666	0.4270263743803723	0.4104387258665052	0.2955987250982543	0.3300222613637357	0.30466704348057305	0.2756248049494077	0.3210233534216883	0.26317566511616386	0.47620380932482	0.45368144384519277	0.40824230611502793	0.4704880917756286	0.3846882733263157	0.3810857560789816	0.3822722335247796	0.38008814033689203	0.3626244531875193	0.3674742456832016	0.3227105143461766	0.24587394023477374	0.29179158028532026	0.44199343895503257	0.27856392406392444	0.39721428528982217	0.3368036870519917	0.3408004400524011
scanpy_3	0.46830261784520816	0.40214090348675285	0.349312223910142	0.4005467413476158	0.3548446183097053	0.36134886923021675	0.3374637871758328	0.3933078336252703	0.3955974204502239	0.18814201661174806	0.2549141660419467	0.27816264218585596	0.15718153537816126	0.6013855583802529	0.0	0.6220798713949943	0.36905768013563506	0.3510943239041032	0.362211311506052	0.3571981341328297	0.3506154149362963	0.28656976703286213	0.30623808657829626	0.28055915671196213	0.3453763422127372	0.28026127154942465	0.3632319133906469	0.33609627508084766	0.3827595348402781	0.38011792475638895	0.2011517695901374	0.45248626357234656	0.3051385368135006	0.2600766333795464	0.40236496251118337	0.3993873058184725	0.4353830531512499	0.3823124270508875	0.2911608260529952	0.2970785422699576	0.3277735444287141	0.29650651252496774	0.33554017356137417	0.2574197840541559	0.3971634608130654	0.4085018472539201	0.42110861142728034	0.418054516360507	0.4161191084146347	0.411936861488268	0.4149361489946357	0.41592787760772343	0.417310396115155	0.41694968522532266	0.3334580586335425	0.2587244832070361	0.2877684957929074	0.4983571380993698	0.29051890948463555	0.3863441328939237	0.3349671963482595	0.35613459875668185
scanpy_1	0.5004680363716794	0.46007273501888574	0.3462621216294216	0.4219372484246102	0.3609712002410435	0.3586048855865291	0.3423018601810089	0.4197017887925078	0.4516132583619497	0.19955845608176237	0.2440345216623075	0.24665154361579786	0.1597527887024192	0.8851026098818116	0.6220798713949943	0.0	0.39928791875626646	0.3754921506000945	0.37683259189991397	0.35872998091337144	0.34408607193582663	0.35080604306816726	0.31462795325308746	0.2652718972048457	0.3249830860584606	0.25896549613461267	0.3287161100780988	0.3091709532123547	0.39076819903273324	0.43916223773803864	0.25796686439492	0.4364239906428804	0.27924781702843415	0.31279927489964987	0.39922996560875745	0.376904170568357	0.44234227572752566	0.4185549168067116	0.30706612559792745	0.33488650924363933	0.323583756121064	0.2898709335811843	0.3362617766590063	0.2689042150320296	0.47763356012476027	0.4573922399661366	0.410930323067992	0.4744915992924034	0.37939519714273845	0.3762863924973068	0.3780707781416	0.3788474561146999	0.37964289948794144	0.3825802602612732	0.3319414313484325	0.2528569931926903	0.2963466118415534	0.4685000206574007	0.2798042035878797	0.39880215574732764	0.34032686381731475	0.34794854838228834
bass_5	0.4783424495477642	0.4025861053210643	0.4252366311473329	0.399932824441104	0.3881448337038921	0.4092754188976173	0.40756083054253156	0.4375546176671291	0.43622650540216085	0.25377098826442396	0.2465197952077112	0.25874956521962394	0.21900731918931413	0.3922048411963984	0.36905768013563506	0.39928791875626646	0.0	0.7074689288676379	0.7433487335905897	0.6738522489560478	0.6378684806532614	0.27843824942673645	0.392767077601943	0.40369151541651294	0.41039673122560194	0.39313237780870025	0.47072127524037566	0.44600814427568974	0.43769757302256335	0.4774471511345962	0.42926190285207966	0.4416422108353683	0.41933276106843664	0.518603299838309	0.5326638015975513	0.4797416985853859	0.49701586922170504	0.4920707304496843	0.4483866240827413	0.4919298298102126	0.5030989210597331	0.4329236510030804	0.5032388813458356	0.4260263772127563	0.5114756662948206	0.5724000217908888	0.3929034086167358	0.5793997244162605	0.3362398000539534	0.3310972214293285	0.3348202849381793	0.34121638574986757	0.5123469141150635	0.5144694847968502	0.5014330883345285	0.4485533136952243	0.37423511700961926	0.4007756112678286	0.41128758972360246	0.4767583540481933	0.5473514815669691	0.48306488755186483
bass_2	0.4237742849120484	0.41846432891629853	0.41541889873170457	0.40133344182939046	0.4035776959855182	0.4000835801668644	0.4207082975831174	0.4387036773441979	0.45666968490993554	0.2486213485795127	0.25147545019729506	0.2642994046491941	0.24106069210081532	0.35945879677278236	0.3510943239041032	0.3754921506000945	0.7074689288676379	0.0	0.7005725020379828	0.7003714682974236	0.6162846887834879	0.2608863733558459	0.38714358464631543	0.41339888871814634	0.3786715981023506	0.3890733738572541	0.5019152744112051	0.43559352012258784	0.4118146390870407	0.44366798185782413	0.3942232038667201	0.43459088939583995	0.44447175213818413	0.48426613212438996	0.5073284020767513	0.46385258486325504	0.4442213441995083	0.44728420847618	0.4552364970956291	0.4751943608356223	0.49814991931156416	0.4593077269903584	0.5098366192648053	0.42469856144211526	0.47270312378764384	0.5218385305096994	0.3963686384063013	0.5006902696829579	0.3219716501874394	0.3199639608249997	0.3224529447672886	0.3311948991326154	0.47689795467701906	0.4780809007072506	0.442835498829768	0.4475347431617844	0.36416114711502806	0.4151219946300031	0.37198760620944604	0.45089140569627506	0.5088484301132346	0.4584607674718319
bass_3	0.4680617231056916	0.40564863466730255	0.42693693641968283	0.38728102240431156	0.38742940131148124	0.40887388244740513	0.40590472181106124	0.42242871366063417	0.43364725810517357	0.2520429013847655	0.2445712329444748	0.26951719949613	0.22977377330967622	0.3697960421886033	0.362211311506052	0.37683259189991397	0.7433487335905897	0.7005725020379828	0.0	0.7388999182368278	0.6414361951771845	0.2711216887937417	0.37035620775714356	0.38736217038085785	0.3930667683541155	0.38911525811818104	0.4777043450423274	0.44105718858093335	0.4182188318143471	0.4572179199194725	0.368951253703047	0.4340576997010659	0.4282974421069622	0.46291312779919014	0.5473048072905963	0.4930987879112928	0.4919231905785209	0.5028310320351482	0.4401560432974761	0.4752493558306334	0.48245900794353586	0.42383460637675696	0.48027101876913003	0.4530309593886083	0.47450353150258595	0.5576339438738424	0.4152297185037388	0.5397850482982208	0.3490012191819057	0.3425237696317411	0.3463324900860828	0.37915211500561125	0.512568292374293	0.5118113834782931	0.47131052709423504	0.45132741333810866	0.36138740973108496	0.43049006875784646	0.40076341231243845	0.4682997052505378	0.5317527898559987	0.4849976541640137
bass_1	0.44244314296716264	0.41234990997471577	0.4135721744653379	0.39869172848959544	0.39214614485269605	0.40190770441261614	0.4111094967489977	0.4331333743075423	0.449237614703028	0.22412118859674166	0.2354651950048655	0.26126737158589214	0.20554381279659464	0.3472297871280698	0.3571981341328297	0.35872998091337144	0.6738522489560478	0.7003714682974236	0.7388999182368278	0.0	0.7555008233461581	0.2672339360321985	0.3750061270950822	0.4128634042733495	0.39062894558155875	0.3978863742841367	0.5163502763056763	0.45669063993586356	0.4379854575104974	0.442228940730233	0.3377884420287458	0.4505048783540999	0.4543413823389974	0.43127666739248854	0.5755897421029705	0.5014763197653117	0.450075148182333	0.5003092496553145	0.4707565190178814	0.45835750201251957	0.5186749133031585	0.46671020094571214	0.5292899643583652	0.39767326126291064	0.48311729336295983	0.5508410192186691	0.38512220724575974	0.52662789284344	0.3491849375713406	0.3436400798239268	0.3476820378895096	0.35728878547505116	0.5051252396775601	0.5054719080776013	0.503774451836903	0.4709514842470028	0.3798245991523374	0.42148846066908785	0.4193776169241351	0.4596705945317229	0.5862535383635643	0.4892171663909885
bass_4	0.44658272889921263	0.3740779834371942	0.4145429882097347	0.369024883512398	0.38972884988560663	0.40623575006823487	0.40407065577589935	0.40215125910299815	0.40857911413360853	0.23487875614215958	0.23956959296869113	0.26418853783447693	0.20803402936360643	0.3310191467352238	0.3506154149362963	0.34408607193582663	0.6378684806532614	0.6162846887834879	0.6414361951771845	0.7555008233461581	0.0	0.2714754157446474	0.3935675979642232	0.41646165486482295	0.40993049145180616	0.40026173645693625	0.5220224466175373	0.4636799411131254	0.44414619915112313	0.4278397327676227	0.328180837655717	0.4595588839003495	0.4545176731788849	0.4171644690128386	0.5553531416010646	0.4908180302712249	0.44784351738603645	0.47721575662977794	0.4697991075156849	0.44858148974585027	0.5093044383521007	0.4945193052546591	0.5103246109026327	0.40318509539236924	0.49004110919001875	0.5587686641947995	0.40560148212332103	0.5245040605595612	0.36766351094666905	0.36115042985555396	0.3652745805674141	0.3896448088170837	0.5150690483007974	0.5129147134640727	0.5395051626252053	0.46996485099128843	0.40641200857230075	0.4105690901180964	0.451596102643779	0.46684736910641633	0.578442481426682	0.5159534047821739
BayesSpace_1	0.39917105619869436	0.3087562289226543	0.23583617862408374	0.32135707058333124	0.24512290902153105	0.23240085674699779	0.2498519141387491	0.32482623546792166	0.3163902431585618	0.20616635507299758	0.22536039163633773	0.19296973470797954	0.14921533726115585	0.35486855160274544	0.28656976703286213	0.35080604306816726	0.27843824942673645	0.2608863733558459	0.2711216887937417	0.2672339360321985	0.2714754157446474	0.0	0.2394123225178599	0.20671802476706339	0.24604291760789904	0.2637608758531365	0.2947718068795302	0.2503446516836807	0.2373648597233162	0.3807539840441855	0.3424118635383563	0.26055996181552343	0.32186917448366703	0.3544487029962817	0.24996844954815944	0.2668201745358106	0.26916108168875635	0.27461535813770105	0.28261100902246783	0.321531030436921	0.2457232339117261	0.21397616819394052	0.26995458289332036	0.21226044621433193	0.37309655710116624	0.3544049542641079	0.3328530846536526	0.38482455861283826	0.24379311708432969	0.24315466168698752	0.24362204150353636	0.254350384397499	0.24968022008496418	0.24599149119865377	0.2596261483425131	0.18283574962483373	0.19148350859799568	0.24297844272524674	0.200935207313953	0.34005497904546683	0.2778760158452486	0.26797668498869637
CellCharter_2	0.36977382869673076	0.35932179943017734	0.4537809746790066	0.3917955297071648	0.42022875622980055	0.44401581899502995	0.43139535384443795	0.4065712933114842	0.37118432049548433	0.3030862431598271	0.2811116699152961	0.27760666636358966	0.26715905345338564	0.3013490987525855	0.30623808657829626	0.31462795325308746	0.392767077601943	0.38714358464631543	0.37035620775714356	0.3750061270950822	0.3935675979642232	0.2394123225178599	0.0	0.7743828362735704	0.6749535284956927	0.33674216167781307	0.3879817430280872	0.38052650134347243	0.38838027583668616	0.35903620804824965	0.2636045329990731	0.39174964941385704	0.3388291211886957	0.3213285832401082	0.38398428298140574	0.38510589084434643	0.39403454126971066	0.41336563932207	0.35895178781041115	0.4126236794619306	0.3617534895521842	0.3897920568820441	0.36740565520288004	0.35175138957004176	0.38514599027746227	0.41795345988147586	0.3342705717677007	0.425456603320187	0.3167001957425718	0.3178175943814838	0.31955328598023036	0.31658714950697264	0.44699889204381843	0.4531107188506695	0.39158952125811386	0.30774203105710746	0.36362844323150134	0.3242604195861247	0.3513618746568086	0.3388568449733358	0.3586203056577261	0.3314234941786324
