	label	GraphST_default	GraphST_2	GraphST_dlpfc	GraphST_1	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	BayesSpace_default	BayesSpace_melanoma	BayesSpace_1	BayesSpace_scc	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	stardust_default	stardust_tutorial	stardust_2	stardust_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
label	0.0	0.4136208817541746	0.3879541304327588	0.43441517197003593	0.43207398949654996	0.42603064340796887	0.507334979365141	0.4329261484676601	0.5696162429629541	0.5209571082034485	0.4939484773519658	0.33866844687651876	0.527517427148717	0.39924191060536296	0.42954281740539313	0.3861141386046667	0.3960467753109735	0.41196104131513994	0.4300341083989018	0.4549007713646056	0.4617630781374921	0.4688328613945425	0.35297773239857283	0.3387247763209681	0.4582198355208187	0.2923429037165062	0.16714603943121903	0.12231177199495573	0.2949514850533417	0.24354091572431708	0.36953004012934426	0.25364691776996795	0.2559493800991729	0.5099869669901701	0.41961033727435193	0.45708666414334775	0.2709627919917988	0.4836620537576981	0.3263756542528114	0.34813692883514796	0.48445227945579156	0.39858590251160514	0.2969260616041011	0.29988066879139386	0.3994652814223731	0.30185180502950026	0.2969260616041011	0.30185180502950026	0.3530390416733116	0.3904595883041193	0.35966596073720447	0.38182994042111373	0.36432794272295843	0.2279920381117236	0.43559101535143924	0.45219842761044	0.4638690757329365	0.2023748894309231	0.15210766718203994	0.2240466718411623	0.20129069968565094	0.1623017759780021	0.13385325113938976	0.1625753685060615	0.22273746754786417
GraphST_default	0.4136208817541746	0.0	0.4443555403220905	0.6416239056793925	0.4226136197323846	0.49701364146914934	0.49403293230881734	0.5854237595446985	0.5378527279623218	0.5044500360038676	0.5509057474613056	0.33585798194727945	0.47098795135010446	0.5169499800199802	0.5136902253914247	0.5120535668054762	0.516629339726111	0.5786982584331475	0.4652052455781165	0.5140405679195047	0.5013178755229415	0.49438556291245184	0.4395651279372594	0.41915103918866115	0.4745480274763015	0.35970044204172646	0.21742017696868263	0.18340654815811283	0.3461217646658359	0.3501635349010492	0.3275798241452075	0.2840287950768313	0.2988387784096825	0.555127526479051	0.4399374062535112	0.5759860789623649	0.3574791030946277	0.5099404865406245	0.40391548823980217	0.36784733321770813	0.5093544307375993	0.3282842602662115	0.33410345631108496	0.3393470841677876	0.3281663012871221	0.3270599831400203	0.33410345631108496	0.3270599831400203	0.3595742388402413	0.4475681894697586	0.4186514711216332	0.4329687904655525	0.42704339921159523	0.3211104595775308	0.3978187432926007	0.4405032553313708	0.45875382128874176	0.18473675463963857	0.15500978614958014	0.20477795746608968	0.1677502426741027	0.16157569647689646	0.14371766786106807	0.16016836247560198	0.21995995887331932
GraphST_2	0.3879541304327588	0.4443555403220905	0.0	0.4080388399487934	0.5733427430631604	0.4004963741869822	0.38571045072930726	0.4660343387251947	0.49433594261368197	0.31825323775858044	0.35108239127583984	0.42589779986724763	0.5008748325610174	0.3896378693179264	0.4635733364197964	0.4674157677965033	0.38881735804892903	0.41969888390964494	0.4163645163812104	0.4275664969349215	0.433066147819939	0.5185618592333835	0.4298956770755377	0.4143673291657794	0.5011180066583715	0.3411500937862703	0.2110987921732807	0.19139967272096264	0.3291865172544873	0.3264733052810494	0.42837452763999556	0.28064810812684055	0.27870926543624686	0.48670224197298617	0.33757380746188703	0.5280929737249304	0.3579367580800215	0.3781346705347916	0.3654309368278193	0.32471741306385143	0.3786044395794734	0.3339832023622876	0.3766691504257865	0.3779831024689301	0.3311980717743288	0.3733308666510073	0.3766691504257865	0.3733308666510073	0.3849330991597485	0.5129488675333939	0.4096300156613988	0.3716800015653912	0.412293625672129	0.2810210811392783	0.43701859362598316	0.5181422188031262	0.5224491297733874	0.20411514766049052	0.16259091572408693	0.22556843319523914	0.20485815140123162	0.16584277712813097	0.16204189517322634	0.15791262242294804	0.2525834152395388
GraphST_dlpfc	0.43441517197003593	0.6416239056793925	0.4080388399487934	0.0	0.4427721662263868	0.511926499947913	0.5384704793037104	0.6529099148772891	0.5558108972986493	0.5994304696387363	0.5851575619792015	0.33427557827162085	0.4856255580047165	0.5374123245847946	0.522305439429714	0.5317748997136396	0.5373921251494856	0.6454063901818804	0.4904744398279111	0.5599867677810498	0.5386252555737165	0.5127729579682242	0.4577071261736988	0.4259890290092525	0.48392298630960834	0.38620641597124267	0.2473177492008575	0.20880177222045584	0.36092022268641094	0.3703231313454478	0.33756787297938234	0.31186392361725096	0.3366980531916562	0.5680620220929877	0.45799305000693835	0.6321976770878877	0.34810492812477123	0.5584877848581838	0.40957782031271756	0.3855587584514528	0.5548678562633601	0.3278718638956549	0.3242203051538082	0.3333706567277113	0.32699506558806585	0.31793961062894505	0.3242203051538082	0.31793961062894505	0.35749206691313024	0.4716969852168954	0.45277302447251805	0.50646294826023	0.47001137585267777	0.37133870909794137	0.4319628197121663	0.46391095052246334	0.47364393441974517	0.18208293233142622	0.15704255468676184	0.20183031854372546	0.16743523702326366	0.1629741847626498	0.14640172930815692	0.1601044169790569	0.21551592548370144
GraphST_1	0.43207398949654996	0.4226136197323846	0.5733427430631604	0.4427721662263868	0.0	0.4295634581695912	0.41603862982770806	0.4781016576895637	0.5320450512309561	0.31455458549400356	0.3415987468873558	0.40037517064847117	0.5057384258511018	0.3882713938921086	0.46664295934653555	0.4684327338460442	0.3877010534151295	0.43807748890216275	0.438201392932229	0.43061656657334546	0.43792907226447475	0.5397103930381949	0.41711606896213616	0.39343196996836516	0.5129210586638516	0.40058306120618586	0.2684021643725278	0.2371752189837016	0.38816938062042455	0.386630008842791	0.5109474105358097	0.35616202948760495	0.3370655235576386	0.4823435766626534	0.33134561420413217	0.5282284776024994	0.3708207903296703	0.39927271879547677	0.37420524293569185	0.3306028386589438	0.3995169177428413	0.3335181115951219	0.3781947224940261	0.3848438897664852	0.33269258545153685	0.37759663356492595	0.3781947224940261	0.37759663356492595	0.3907659567546169	0.5589371614669035	0.4764432086866297	0.3964967895397378	0.45658963255734164	0.3567679901522554	0.5547598969197145	0.6343356809759434	0.600277621780663	0.21951443561714443	0.18769000096234942	0.24938729963902947	0.23038375275794834	0.19249437606865413	0.18138121635461874	0.1837467574056087	0.27406358498188066
SEDR_default	0.42603064340796887	0.49701364146914934	0.4004963741869822	0.511926499947913	0.4295634581695912	0.0	0.6247328087531139	0.5702821833941618	0.7264706755675647	0.51649811269215	0.5526437285976518	0.32326012390792086	0.5036041262238199	0.5092818600407268	0.5112759663017737	0.47191519464416576	0.5067692175055546	0.522222976241009	0.494475708967367	0.5559291498173018	0.5342811308211373	0.5330476247223985	0.4275918677316243	0.4032628047778054	0.4990927708376138	0.31312878926112114	0.2052642614028901	0.13802600638793366	0.29491579092045556	0.3112041211424398	0.2696532114087102	0.22060730695081224	0.19760993256236692	0.5847135919447384	0.446250028021258	0.5019856125424443	0.35012596902009263	0.6114604594861908	0.47160591129715124	0.39838740030430075	0.6092445773916845	0.34065541393811843	0.2953713418179643	0.3076966390850818	0.3406204659614376	0.2894472218727268	0.2953713418179643	0.2894472218727268	0.3426686320402107	0.39777466102032494	0.3979731302333183	0.3596515041817281	0.43220435865470824	0.26885784214005715	0.3526356616745468	0.44326684964592095	0.4624239005881561	0.1869795862835971	0.14851116137414827	0.21832384251794915	0.16472167071497065	0.14900016713410585	0.13497966238064318	0.15452296772249569	0.2081227685464263
SEDR_2	0.507334979365141	0.49403293230881734	0.38571045072930726	0.5384704793037104	0.41603862982770806	0.6247328087531139	0.0	0.6049063979295223	0.696869114257855	0.6406366359970479	0.6511537270406338	0.2942455313745713	0.5740012058410274	0.5980274219758093	0.5543416767064575	0.4672913651928813	0.5940485145766414	0.5694329986068783	0.5443879518934837	0.6018109809321989	0.5757741657412236	0.5126059394491	0.43119558464560626	0.40374799515410653	0.480248444808504	0.30869868484180857	0.2034714684165245	0.1618315985302994	0.3046665074507211	0.299035521968006	0.29833546845777503	0.2565191540275534	0.23106179977464275	0.6548607859335216	0.510152815014697	0.5207796584443861	0.36163368292340586	0.7112049685276185	0.5195082006823677	0.45730418699838704	0.7116622252095275	0.3300567706965025	0.3104011775885199	0.3055379732488745	0.33014522739151725	0.3052048232300313	0.3104011775885199	0.3052048232300313	0.32310157994347416	0.4076856825200485	0.4264146488008484	0.3980391405197181	0.4558572444351029	0.3016884684750785	0.37311682533631974	0.4697704996995288	0.5057908103684842	0.19354530451110413	0.14751878754424835	0.20545687164339257	0.17729055831845997	0.150378032772652	0.13267545278538695	0.15814462215141406	0.21785556495525887
SEDR_dlpfc	0.4329261484676601	0.5854237595446985	0.4660343387251947	0.6529099148772891	0.4781016576895637	0.5702821833941618	0.6049063979295223	0.0	0.6362763579241533	0.5667935879145936	0.5892870450266056	0.37074735413479215	0.5586188405677679	0.5729492078339283	0.6140018171902102	0.6123664604928865	0.5723426529867178	0.5915930668970973	0.49171384981615823	0.6224448053145779	0.5967689715897424	0.574413824572697	0.4534670362493802	0.41933889166889043	0.5374214294825521	0.3405836312203016	0.21098657576391636	0.17488957859502996	0.3223175406166029	0.3507088177405269	0.36287745715656555	0.27532668261488863	0.2797540384436509	0.6664151467296815	0.4627452157418176	0.6782898064120076	0.3938853555665365	0.586547475546095	0.48497519456044635	0.4008047559117918	0.582312724864739	0.3444629703821383	0.3598085251218949	0.36460721909980454	0.341537766327178	0.352421773485564	0.3598085251218949	0.352421773485564	0.38587793296555445	0.5037107965440379	0.42344032334475484	0.4115518354271965	0.46347117315989533	0.3320432387324283	0.4445202621970362	0.5209905092990711	0.5333952702936353	0.19546282295301473	0.1595796825287418	0.23163493444424732	0.18277679736265817	0.16356174946360455	0.15371217754043928	0.16205594081279148	0.23544438277299634
SEDR_1	0.5696162429629541	0.5378527279623218	0.49433594261368197	0.5558108972986493	0.5320450512309561	0.7264706755675647	0.696869114257855	0.6362763579241533	0.0	0.5758195869544616	0.6221557376813428	0.42147745293795236	0.6327734380937795	0.5861299963925657	0.6159979554255512	0.5517110948064962	0.5825435280307336	0.5888620213850239	0.5632970264017891	0.6118384819630408	0.5871586534410221	0.6455601158360667	0.465661714351719	0.4399184853045441	0.6084129049735767	0.36087284697213384	0.2172952289356986	0.15814158475302587	0.35395387711216764	0.3272884458261669	0.3708736237154611	0.2636534969791718	0.2517328118893133	0.7262436528892723	0.5051442637703377	0.6029962681460981	0.4077196504827184	0.6803021834534418	0.5454442613672492	0.4823082036951492	0.6786131466492463	0.41455999821895584	0.38063291006888605	0.3833020069379204	0.41437459054310954	0.37546229875093795	0.38063291006888605	0.37546229875093795	0.4154646897753875	0.49741602413823927	0.45787822220621266	0.3902307960121218	0.4650370385479173	0.3195771074774908	0.4631870504355867	0.5732839043787765	0.6009285219421765	0.22773864020881615	0.17945837911656945	0.2592616979528104	0.2181449554053537	0.18328533006686074	0.1627722676309444	0.1820041387953269	0.2531281159373086
STAGATE_starmap	0.5209571082034485	0.5044500360038676	0.31825323775858044	0.5994304696387363	0.31455458549400356	0.51649811269215	0.6406366359970479	0.5667935879145936	0.5758195869544616	0.0	0.7543891451506674	0.2709488567716865	0.541099588325034	0.5695410941724552	0.5059956065745014	0.43363183368363895	0.5666238945741732	0.6023683211910069	0.5062775224003669	0.5660109668165135	0.5498713001548285	0.4651943886119753	0.4181472513031563	0.3975674885749376	0.4467138325219987	0.3003565632288891	0.19706324973543085	0.16703902980671442	0.2864548595222122	0.28521638419506656	0.2532498928725947	0.252743934550992	0.26850117146590347	0.6072229045684768	0.5153845923831081	0.5161963208789784	0.3142019394718196	0.6590756697155216	0.4776627359873862	0.4301588541347159	0.6566318323379919	0.3318346339168328	0.286510803905886	0.28625569629510605	0.33397583732577485	0.27982289977918795	0.286510803905886	0.27982289977918795	0.30808243004495084	0.3584921301808549	0.4016117194701518	0.41850227243343063	0.4434406592777205	0.28717600569684676	0.3126599163134738	0.36553439143374294	0.40656553917726107	0.1795000573700537	0.13549618885893913	0.1910144769084238	0.15530268863816038	0.1376839923672366	0.11985957455850209	0.14351377638187277	0.19382424264289697
