	label	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
bass_default	0.35078114952973766	0.3310467668372401	0.3412356648780499	0.388907176600388	0.3153482079695782	0.47686928895995145	0.47064469635619777	0.32113664693985633	0.5325060741674037	0.6550804064358807	0.0	0.5899496851245934	0.5888083390476586	0.24263553089881412	0.28454045319898547	0.28454045319898547	0.24263553089881412	0.5915797318604343	0.6791516432321552	0.4845814232278294	0.5336177886204446	0.281579907925968	0.3138991101595324	0.281579907925968	0.3050611598900746	0.23469339286149649	0.23656221409439712	0.15265722569643714	0.23656221409439712	0.2568423792823224	0.21192763255317884	0.2517369674447672	0.25417546634753796	0.2613250200634904	0.21192763255317884	0.2613250200634904	0.2488543694051353	0.576376538047421	0.6456157054846143	0.4612390067363112	0.5604147536403983	0.5012803861302161	0.5114514016575409	0.5078961286607944	0.5323383718569765	0.22539585414533422	0.22323140912587108	0.25467957493809773	0.22696840064768814	0.25387597276595325	0.27371787070149006	0.24852561883478594	0.22175547143451546
bass_dlpfc	0.4612924602917661	0.29614149198511425	0.31694720139332083	0.4034930092222408	0.27935364895765064	0.4478046734573937	0.3842872384581863	0.42876805287869413	0.5009384658718647	0.7653739372737458	0.5899496851245934	0.0	0.895799733770737	0.2740090995167219	0.31629947625561855	0.31629947625561855	0.2740090995167219	0.5941101324508574	0.576446924585772	0.49491981362796483	0.4805219187154611	0.3142619358403491	0.3591987468617942	0.3142619358403491	0.28079592963157246	0.2250270521427322	0.24236567742142276	0.17406350360316683	0.24236567742142276	0.2853811564416057	0.22461395844606516	0.2821599677937839	0.28330099766168443	0.29290707549789935	0.22461395844606516	0.29290707549789935	0.28181070155356414	0.535901234387116	0.5230462526447252	0.3709014152243194	0.5157198783794827	0.4598820457141047	0.4703356996595426	0.4685798748535353	0.49116356964903085	0.2498729324889092	0.24698692085289392	0.2811248016882715	0.25156786217767324	0.27752989154846025	0.3023831640698716	0.2697905524174887	0.24436561584914462
bass_1	0.4551116022221162	0.2921687265074766	0.3142156849384575	0.38980869164469356	0.2776471284830554	0.42167580843041447	0.3836505544350536	0.43253828492616103	0.4821824735073673	0.7676017440952658	0.5888083390476586	0.895799733770737	0.0	0.2831525950054637	0.327771130379283	0.327771130379283	0.2831525950054637	0.5588651721559652	0.5588896452843359	0.4654131343754012	0.46304626359140943	0.3246565489342903	0.36823351604303317	0.3246565489342903	0.292962265143973	0.23761967549433471	0.25550266272376976	0.18180491650863786	0.25550266272376976	0.296244603948092	0.234079198604898	0.2929364608695641	0.2940536182486768	0.30373364705362155	0.234079198604898	0.30373364705362155	0.2934548444889473	0.5070943790613037	0.5032370355526715	0.36403891711908515	0.48468369929372296	0.4393641983532792	0.4529091919695689	0.4517806996654226	0.46908150494330214	0.259479175325496	0.25640983103748244	0.2905220219128686	0.26127303142864644	0.2872491074720143	0.3123248849271831	0.2788073273324203	0.2532867783226919
spaGCN_default	0.24570531427771164	0.38437047145713005	0.33420750733520904	0.24901097562087177	0.41016496206001807	0.22757691342995584	0.19256475925335742	0.3884881333395914	0.2289741274746846	0.28496712452351647	0.24263553089881412	0.2740090995167219	0.2831525950054637	0.0	0.790579854718177	0.790579854718177	1.0	0.20260792702076422	0.19746201009270828	0.1944176402727895	0.2184780752713812	0.6408845605722562	0.6720696524511872	0.6408845605722562	0.42212042270148126	0.4246110591451002	0.4912314277326527	0.32704574039616735	0.4912314277326527	0.5057969152359705	0.7118046170911211	0.5474974850785442	0.5054196589964443	0.4998653664335196	0.7118046170911211	0.4998653664335196	0.5463445283922398	0.19037590079871808	0.19933878942848135	0.18813114803475045	0.18135702503952322	0.213621157557933	0.22046169330344573	0.2210469170206596	0.2317950535819466	0.7605625776391155	0.7340037968309756	0.5514368526892813	0.7589700442485627	0.5446572387912421	0.5263938641510533	0.5283022392155813	0.7533155894093169
spaGCN_2	0.27681656659854875	0.39476924270642766	0.3500797470619616	0.2668601419473047	0.41692292775120465	0.23612592089024279	0.2390563257255256	0.3660391442350023	0.26623157209783493	0.3320216506585401	0.28454045319898547	0.31629947625561855	0.327771130379283	0.790579854718177	0.0	1.0	0.790579854718177	0.24034628283097215	0.23318745740681607	0.21943978878239784	0.25842011992217623	0.6382638805685676	0.7270642556406506	0.6382638805685676	0.4439056762774851	0.48330280840645706	0.5552341711335129	0.3672848096357115	0.5552341711335129	0.5244936627815957	0.6306266078703932	0.5235763103256402	0.5213433124852482	0.5205890801332792	0.6306266078703932	0.5205890801332792	0.5191544782048559	0.22269689024037606	0.22873684401438957	0.2334558209527292	0.20920408007813165	0.24201865868291556	0.24790505107608446	0.24827156851070156	0.26190090686296086	0.6454216531401087	0.6202040227329608	0.5209226523161034	0.6441729882146663	0.5252293965191127	0.5566595021703914	0.5094450228413238	0.6371123336045935
spaGCN_3	0.27681656659854875	0.39476924270642766	0.3500797470619616	0.2668601419473047	0.41692292775120465	0.23612592089024279	0.2390563257255256	0.3660391442350023	0.26623157209783493	0.3320216506585401	0.28454045319898547	0.31629947625561855	0.327771130379283	0.790579854718177	1.0	0.0	0.790579854718177	0.24034628283097215	0.23318745740681607	0.21943978878239784	0.25842011992217623	0.6382638805685676	0.7270642556406506	0.6382638805685676	0.4439056762774851	0.48330280840645706	0.5552341711335129	0.3672848096357115	0.5552341711335129	0.5244936627815957	0.6306266078703932	0.5235763103256402	0.5213433124852482	0.5205890801332792	0.6306266078703932	0.5205890801332792	0.5191544782048559	0.22269689024037606	0.22873684401438957	0.2334558209527292	0.20920408007813165	0.24201865868291556	0.24790505107608446	0.24827156851070156	0.26190090686296086	0.6454216531401087	0.6202040227329608	0.5209226523161034	0.6441729882146663	0.5252293965191127	0.5566595021703914	0.5094450228413238	0.6371123336045935
spaGCN_1	0.24570531427771164	0.38437047145713005	0.33420750733520904	0.24901097562087177	0.41016496206001807	0.22757691342995584	0.19256475925335742	0.3884881333395914	0.2289741274746846	0.28496712452351647	0.24263553089881412	0.2740090995167219	0.2831525950054637	1.0	0.790579854718177	0.790579854718177	0.0	0.20260792702076422	0.19746201009270828	0.1944176402727895	0.2184780752713812	0.6408845605722562	0.6720696524511872	0.6408845605722562	0.42212042270148126	0.4246110591451002	0.4912314277326527	0.32704574039616735	0.4912314277326527	0.5057969152359705	0.7118046170911211	0.5474974850785442	0.5054196589964443	0.4998653664335196	0.7118046170911211	0.4998653664335196	0.5463445283922398	0.19037590079871808	0.19933878942848135	0.18813114803475045	0.18135702503952322	0.213621157557933	0.22046169330344573	0.2210469170206596	0.2317950535819466	0.7605625776391155	0.7340037968309756	0.5514368526892813	0.7589700442485627	0.5446572387912421	0.5263938641510533	0.5283022392155813	0.7533155894093169
SpaceFlow_default	0.39183109798858645	0.31420186412063417	0.33692108395354187	0.4533594277211717	0.3078136927674996	0.587105788775173	0.43697025183013216	0.29770574283240453	0.6052539092082476	0.5027186210793236	0.5915797318604343	0.5941101324508574	0.5588651721559652	0.20260792702076422	0.24034628283097215	0.24034628283097215	0.20260792702076422	0.0	0.7512151308516074	0.7608741477037656	0.7236569796622525	0.25089977311860584	0.272684342304713	0.25089977311860584	0.3015570337972694	0.19432353405520006	0.19686144891024207	0.1119948033656267	0.19686144891024207	0.29028546246202525	0.25040065103846815	0.28627175558248075	0.28792494420983944	0.29430955835817274	0.25040065103846815	0.29430955835817274	0.2828309735863643	0.684422115747158	0.634996397615139	0.4594397295377329	0.6801653203427388	0.6505363006910165	0.5709452779745898	0.5665842322793988	0.5838894181158218	0.2607124663447193	0.2635624531952112	0.2829794660887469	0.2629086588583892	0.2895136992588143	0.30100318870022114	0.2886849223376949	0.26049486160734253
SpaceFlow_2	0.3789966840388334	0.29027955526283716	0.33731303700234466	0.35714173637568963	0.3125370041916166	0.47600096749232645	0.4859966774875659	0.2777130336031017	0.5788613572821416	0.5515243625344635	0.6791516432321552	0.576446924585772	0.5588896452843359	0.19746201009270828	0.23318745740681607	0.23318745740681607	0.19746201009270828	0.7512151308516074	0.0	0.6507838108868907	0.6614407398075203	0.23967835697965476	0.2591049060714317	0.23967835697965476	0.3029941959021215	0.19133038907102354	0.1910181470516736	0.10663429082193088	0.1910181470516736	0.28164459035534956	0.23053264663091716	0.2752101245377077	0.2801382200636119	0.2781157488104556	0.23053264663091716	0.2781157488104556	0.2727579572268733	0.6756195498387346	0.7163132290514147	0.4818224584315811	0.6595235757121319	0.620765403336177	0.5996532770287991	0.5946860279945503	0.5650072478272244	0.2538947257812924	0.2524441580004825	0.2792388176166969	0.2556041600410033	0.28287621017641207	0.28806924362415315	0.2792257699283016	0.2509544058487968
SpaceFlow_3	0.45216682091668364	0.29111251037939206	0.3230792036418012	0.45979663057984865	0.26987073770578984	0.6952417730138701	0.3562065468052691	0.2844768689217939	0.5815084497311086	0.38764783650774404	0.4845814232278294	0.49491981362796483	0.4654131343754012	0.1944176402727895	0.21943978878239784	0.21943978878239784	0.1944176402727895	0.7608741477037656	0.6507838108868907	0.0	0.670552330852602	0.2332919399629746	0.26125384204553115	0.2332919399629746	0.2756300253775739	0.16999780170355877	0.17466080190496033	0.10432588272525746	0.17466080190496033	0.2649576661053982	0.23317221548088785	0.27032181586069287	0.26331829472702917	0.27064026061529284	0.23317221548088785	0.27064026061529284	0.2714547163504391	0.6532365056341825	0.5395867391010079	0.5116473861413141	0.6485829864283031	0.7606780441132263	0.5463687143463172	0.5446966080430059	0.6828931515941872	0.2516795839525703	0.25392869786834527	0.2646130711047748	0.2533163715929732	0.26731199680012685	0.27147145424324975	0.26739560480725333	0.2533723808440946
