	label	spaGCN_9	spaGCN_6	spaGCN_10	spaGCN_1	spaGCN_4	spaGCN_7	spaGCN_14	spaGCN_13	stardust_2	stardust_3	stardust_1	stardust_4	scanpy_2	scanpy_3	scanpy_1	bass_5	bass_2	bass_3	bass_1	bass_4	BayesSpace_1	CellCharter_2	CellCharter_3	CellCharter_1	GraphST_5	GraphST_8	GraphST_9	GraphST_2	GraphST_3	GraphST_6	GraphST_1	GraphST_4	GraphST_7	SEDR_5	SEDR_2	SEDR_3	SEDR_6	SEDR_1	SEDR_4	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	SpaceFlow_4	DRSC_2	DRSC_3	DRSC_1	DRSC_4	seurat_1	seurat_4	BANKSY_2	BANKSY_4	STAGATE_12	STAGATE_11	STAGATE_2	STAGATE_3	STAGATE_10	STAGATE_1	STAGATE_4	STAGATE_13
CellCharter_1	0.29194515631546936	0.20614350633602163	0.3821704880816618	0.22157484248019269	0.3897872571141597	0.38272752800681803	0.42768688187148957	0.2238206888570298	0.20554488976087593	0.22864472055073254	0.19975131977501642	0.2696814854263043	0.22283374237822628	0.19229716344607084	0.19644542859443306	0.19840304870153017	0.3700379234734388	0.26078701640601193	0.32771240732865736	0.27195129779440635	0.2941055656726501	0.06986696670253402	0.4964510130721228	0.5104544915033901	0.0	0.14411573684956341	0.24563994895231964	0.2784374196302658	0.34894601360064126	0.2494603624021921	0.10986075688204122	0.34425567580192934	0.09687610850109214	0.13484969722759996	0.2721162994332248	0.1727918722871337	0.17815972776148856	0.17339370297149678	0.3751362158892236	0.363511916674788	0.17115735209631425	0.14452350354332288	0.1727756038262965	0.14770388106572896	0.2221515651018397	0.2234048673327483	0.18813868639460182	0.2628679974318534	0.2606300145341411	0.2572957052525716	0.20431576578044472	0.18334186505026726	0.20462348735077093	0.1917638684827939	0.23216623630255726	0.2967006020336588	0.20012697166246468	0.21548240905142027	0.21944117419762177	0.2659204189277444
GraphST_5	0.1827284755271887	0.1586525755680933	0.17676352891668107	0.17522595628651405	0.1448877320475934	0.17481649920689804	0.17808856620223604	0.20999176271092068	0.18555258799371818	0.1602761134814622	0.05988885940237047	0.13485643423305418	0.15761429466930973	0.08566580621875397	0.09476908190381762	0.08657492257340339	0.1611073971410431	0.18836479275686685	0.13396876648018136	0.09915543513546352	0.12554771321359093	0.2602170039182454	0.13992115589973966	0.17094303484468962	0.14411573684956341	0.0	0.46910846367655845	0.42519948133712576	0.2083409759890718	0.08543660014265805	-0.04250226166560669	0.21559405034847273	0.6953347965505017	0.04046381919289627	0.17638008083239146	0.07428678060526349	0.05403167442838108	0.09181021584293908	0.25628461812736897	0.24377411848516195	0.1493572304459362	0.06858942379956391	0.14634065235992175	0.12633381700913507	0.17744612840946178	0.21308556939418954	0.1982014998212427	0.21345649834309954	0.11717663723787754	0.11372676943013178	0.10272241888611848	0.0745431753784228	0.12950068705997705	0.26399434295419394	0.09943689202119388	0.14011056124751434	0.10514542209440166	0.21203211760930693	0.16742832617733483	0.08245502265791797
GraphST_8	0.3107677466935294	0.2701163214899033	0.2946100193469322	0.2911253970394402	0.23302123167502628	0.27931908369474984	0.27375995239174866	0.3267412889841149	0.3102733418110571	0.15928441996729362	0.10262842163152079	0.1700689673436037	0.15208010720439327	0.16238956750145503	0.1668593120881457	0.1635478888351993	0.2836081559578671	0.2675851167283001	0.23718023763040325	0.17650018712708185	0.2817548448925769	0.1186842851493519	0.23991685936527818	0.3110329237688688	0.24563994895231964	0.46910846367655845	0.0	0.8508302550876226	0.38445845554461267	0.20258032345604984	0.007870911718084215	0.40922230000852267	0.3694442716548765	0.18232004023305062	0.3548797652140597	0.20044915893466214	0.22916503609390246	0.2187910070542801	0.5318119838022424	0.46071325210021363	0.30129076280913525	0.246498520348857	0.31302907869560964	0.315143374212867	0.33547845150286076	0.40648099718651415	0.3945339298261989	0.367615108002158	0.24706326917696636	0.2591818854279572	0.23387002037959156	0.19726391421460934	0.18379086970913946	0.4467268673675429	0.26506223224923403	0.22589045894410836	0.25160300891393833	0.3459765928070139	0.2918037843428594	0.21432520910470532
GraphST_9	0.33360702732109737	0.2852097409305179	0.3095093880106722	0.31401476262259054	0.23937113005123883	0.29493691226032154	0.28190720063157104	0.35228233495853145	0.3265056594976707	0.1422765587334603	0.09235136496999448	0.16411402044473583	0.13137084538232557	0.1761991538248921	0.18481508457808218	0.17766342119070386	0.30342777156591016	0.30071238452590787	0.2705521172006927	0.2051827067619936	0.3236129659019895	0.12019868219336391	0.2698347489810272	0.3508229333101229	0.2784374196302658	0.42519948133712576	0.8508302550876226	0.0	0.4019188100221862	0.2281061609699566	0.024823283745202145	0.42568254629888475	0.33141966444379706	0.21751742142926792	0.36931958771979123	0.19914530001278094	0.23801937404542292	0.23274660954097642	0.5092351744648486	0.42824111430120615	0.2976881068917207	0.24569476287629755	0.3066177731563162	0.31216747593302246	0.33217185230425644	0.4241406300110099	0.4033073817183667	0.3696535603985913	0.2501355149600632	0.2582580476633186	0.23068488594166278	0.20101915467990414	0.19895458385832893	0.45777929759257313	0.27601795778960103	0.23514105079095987	0.26796072487500805	0.349457517127949	0.31851200765010573	0.26669622282740824
GraphST_2	0.6672903080212857	0.4529130249435117	0.3640739886440715	0.4530881112556183	0.40947051003418405	0.3757332077816795	0.40258464937531735	0.4491296393881746	0.4581531369997134	0.08465955846096539	0.1547796310583103	0.22570462461370353	0.08068513261870774	0.3513396349776333	0.3547054354434317	0.35255608738010275	0.3434763503960635	0.3815952309661859	0.33433532278305533	0.29801530090733713	0.3740749505804089	0.12664613529633592	0.2985568910662238	0.3766438971179428	0.34894601360064126	0.2083409759890718	0.38445845554461267	0.4019188100221862	0.0	0.4225209972688223	0.011948210676089364	0.855101704812865	0.15477361101044143	0.11193110543792632	0.36138530214496406	0.20829306948271054	0.1954444210491822	0.20018932157325772	0.3574303084727037	0.3088862467510902	0.2322041182820577	0.21252640623701138	0.24556201280835896	0.22660904625407335	0.4200378009658052	0.5836029989006707	0.5108275655821013	0.5852073126906108	0.37923869071222355	0.41518402881276517	0.2334899325036862	0.22642328558657326	0.21062003055995906	0.40765551214726736	0.3693997920161514	0.5000961790656102	0.2954259084451394	0.502986526052408	0.340431244219835	0.2185860716230501
GraphST_3	0.3848313832238721	0.23711830568771447	0.24480140495980418	0.2445772069111395	0.24814435014988698	0.2556756421039782	0.25219112961405243	0.25358608250266407	0.24493107801868957	0.053581105396227034	0.11618268650802108	0.12176163427395884	0.0500437657291035	0.25118416408330196	0.2407579325236217	0.24717577255046705	0.2366048526157754	0.26922308050873317	0.3504223006100591	0.3271181011053093	0.3700110597199095	0.019495374478850996	0.21498027068893813	0.24847878931371986	0.2494603624021921	0.08543660014265805	0.20258032345604984	0.2281061609699566	0.4225209972688223	0.0	0.054393311639212	0.4334578997170979	0.04891419680105986	0.1929486224885575	0.25103413083052484	0.2018873038235761	0.18774417173883773	0.18184519715642497	0.21216579434248653	0.16295576279209203	0.16384296189370298	0.20753101168437324	0.163924427742782	0.16955845995583058	0.3254854023323685	0.38441195728139615	0.3404681800592107	0.3442265306830099	0.34132999436394973	0.316897590789719	0.22639289476739755	0.23757153872162184	0.21669685153219786	0.2552346479386359	0.2789048592858385	0.3249818994889926	0.3139389182243008	0.3173180778893445	0.41191160775880603	0.21982228402464468
GraphST_6	0.026198365053115222	-0.0011154597726225058	0.049764741835904416	-0.0008568784752130892	0.047235406310063094	0.05055794925427965	0.046921690726588514	-0.004589834669872968	-0.0056333791848479885	0.03108024358676325	0.03186523035517199	0.027178802983584865	0.04541380163025544	0.018116309422251536	0.01614948842890725	0.01810127298047123	0.08909507134340654	0.0743828983718721	0.043331458371130074	0.06092079092380561	0.06254652117540085	-0.1250346225141241	0.06447408903175593	0.06582640456454485	0.10986075688204122	-0.04250226166560669	0.007870911718084215	0.024823283745202145	0.011948210676089364	0.054393311639212	0.0	0.0047686386073447894	-0.08270812993575415	0.22158014722752037	0.05004560853673144	0.04955232049320508	0.06300386429697552	0.03647321131834169	0.06347419015360166	0.04469003234162445	0.0073031469618710975	0.032503406176332246	0.015552612185235359	0.004038367057908359	0.0016868891280056337	-0.009587682222565225	-0.012980212330040663	-0.010978788974978615	0.05203767924925174	0.041668213129290047	0.059804344525579874	0.06864694184444121	0.047907870302225826	-0.004915974820753976	0.018166898319836887	0.04568852676691513	0.022375213684639735	-0.005307733800761488	0.04433962483148277	0.08289428810544579
GraphST_1	0.6674387629174631	0.46307150139506664	0.3579101335302656	0.4619561159587238	0.415076797485369	0.36833778901054437	0.4110797231447169	0.4619338186544292	0.471880521592416	0.08756182376156502	0.1657247609788645	0.22782270406881078	0.08110325900993787	0.3424850931272474	0.3451404652045095	0.3443231750465917	0.34411042995844443	0.3737679798117892	0.3349795900855164	0.2979045789021815	0.36626007564427365	0.12865216533850152	0.30989066485839384	0.38249786629163895	0.34425567580192934	0.21559405034847273	0.40922230000852267	0.42568254629888475	0.855101704812865	0.4334578997170979	0.0047686386073447894	0.0	0.1579722754942405	0.10836900395331912	0.3606630567381222	0.22270715889162948	0.20770042907802644	0.20407866913904396	0.359052745748798	0.3093838424628913	0.2404176843913094	0.224717161704029	0.2562951522416241	0.24147657489958563	0.4511484415422491	0.5873793412358436	0.5103738481116911	0.59278443305977	0.3887355229592154	0.42195635213356264	0.23730262219824935	0.23613294813531888	0.20913437438265964	0.4082212102403585	0.3865723228430785	0.4908200325915828	0.31000596562155947	0.5309230179044265	0.36539483501752174	0.21278331318288163
GraphST_4	0.12836159547170362	0.12245919387323818	0.1207084341487799	0.13648249546056004	0.09595193004986172	0.11746000356504249	0.1301032618454737	0.16205599161364367	0.14472060833203207	0.13856098331756997	0.05656606265813939	0.11275557435810916	0.1301683159517016	0.05544150236463132	0.06526944565885943	0.05717555000975069	0.15248431277357208	0.1606645273816346	0.119740892604825	0.09154540485006132	0.09443966241388856	0.31228906531290457	0.09648283007598432	0.11732926000446144	0.09687610850109214	0.6953347965505017	0.3694442716548765	0.33141966444379706	0.15477361101044143	0.04891419680105986	-0.08270812993575415	0.1579722754942405	0.0	0.008164779257139515	0.1360208436818644	0.02904986789753708	0.01771059300283749	0.038634552898332605	0.20321786657893076	0.1972021597307158	0.1319277482169258	0.045841538786388164	0.10818016482871794	0.11019623604457665	0.1427650890933694	0.16195524059070054	0.15625909377052907	0.16907071667721785	0.07214422603106319	0.07047962622534122	0.061550933282294294	0.032888883960673854	0.09790485325641377	0.24140869118669198	0.05757533524053657	0.0970044209927225	0.0672650882148011	0.15750020932079337	0.10722252700558758	0.04727846750511566
GraphST_7	0.12278229085612445	0.07125773019293745	0.1370020835696326	0.08647491723604984	0.09512587531058302	0.1304574700240572	0.11227913715329685	0.09061100783766743	0.07080612405264664	0.07043895032450354	0.061767332358314185	0.057430668844804925	0.06707899877298037	0.0707932936694067	0.07162081611289407	0.07383849969522709	0.13684137149859138	0.1377720580770986	0.1205004067981194	0.11480979891089886	0.20694199328717575	-0.011789004114565349	0.1040027275950595	0.1154228754292099	0.13484969722759996	0.04046381919289627	0.18232004023305062	0.21751742142926792	0.11193110543792632	0.1929486224885575	0.22158014722752037	0.10836900395331912	0.008164779257139515	0.0	0.1773944319883939	0.1389579562073135	0.18150030931675323	0.17115027214006626	0.16663836617853583	0.1269073760411788	0.09440119930543556	0.16142627026491144	0.09476120212736662	0.13172776185245685	0.0931984552827708	0.12227903470063808	0.10542920843286979	0.0795001142652666	0.11785327632876004	0.11304159160353486	0.15249068972261573	0.16479108731431888	0.12903136136811183	0.15481746673013352	0.0997232231317539	0.07307128292633157	0.11044420745038094	0.07784384480549077	0.18611876758345117	0.19213335332355694
SEDR_5	0.3263251475437563	0.26304273535618816	0.3556343381770948	0.2830330195693746	0.29064940326685273	0.33906757062057097	0.3481836309503879	0.32309322941418	0.3016593432927634	0.16090893226202369	0.20270740812449478	0.2687472677183566	0.1603632261945162	0.20191971423912305	0.20704505892575367	0.20076813373395805	0.3983116669416844	0.273810542477747	0.25203390976880946	0.23822762622405652	0.3667293515277204	0.06055248280946695	0.2922157237002542	0.38614798859298194	0.2721162994332248	0.17638008083239146	0.3548797652140597	0.36931958771979123	0.36138530214496406	0.25103413083052484	0.05004560853673144	0.3606630567381222	0.1360208436818644	0.1773944319883939	0.0	0.4649842033764617	0.4400566025284656	0.46067916244229634	0.44492851227472363	0.3854891414123188	0.23439629684034174	0.2471232890632323	0.2649312004565598	0.25229990384106327	0.2934274016824327	0.4193788903403537	0.40466599116212654	0.343526354698615	0.3583831511498006	0.358267574525468	0.44440897339697494	0.47169362202507226	0.2158373561190348	0.3765474976495972	0.3151435259878188	0.3416893712412201	0.2949448207737871	0.3108296219978909	0.3186959590660686	0.25880067512253385
SEDR_2	0.18556644426652524	0.13432161442360716	0.24878630223101647	0.13962400705106587	0.21296040370639885	0.24243309431317656	0.23949872533632127	0.1512491533438563	0.14674260139619882	0.2678310861374381	0.3765053565529325	0.29201428072501856	0.2566861543898827	0.12487227171525395	0.12534310217140884	0.12287070699963391	0.2560356210719747	0.1381678514431685	0.15658701888498627	0.13492190335717888	0.2107800382569334	0.010842258364905	0.22403834077760507	0.253256451714395	0.1727918722871337	0.07428678060526349	0.20044915893466214	0.19914530001278094	0.20829306948271054	0.2018873038235761	0.04955232049320508	0.22270715889162948	0.02904986789753708	0.1389579562073135	0.4649842033764617	0.0	0.8026561138013848	0.6214437129201	0.2646435543637573	0.2457316370790948	0.2491727526573514	0.2801806140010446	0.25721228434476917	0.3043249181459663	0.22931067378659464	0.2556149891687208	0.2607930051826446	0.1936646132135555	0.23165994827699438	0.21801018624331112	0.5148923571164706	0.6643973293101294	0.18226475277675816	0.23858981227092294	0.28209992406349743	0.20025471616134782	0.27480393077730497	0.18237985919825808	0.22643391329415397	0.19701119300221254
SEDR_3	0.16774799870499563	0.15217742711640544	0.2628417873112647	0.1634836427711945	0.21527981260940127	0.25460758361093966	0.24126305472115356	0.1738277280403778	0.16365803770942441	0.2620379947242879	0.3594279398272383	0.2713661653889314	0.2486927320072777	0.1302508044761021	0.12795322041429963	0.12655316395114097	0.25949890618169624	0.14205571481781612	0.1480109218461675	0.12021017686294529	0.21826757221333293	-0.0080336873386679	0.2163805068512816	0.25392274798077635	0.17815972776148856	0.05403167442838108	0.22916503609390246	0.23801937404542292	0.1954444210491822	0.18774417173883773	0.06300386429697552	0.20770042907802644	0.01771059300283749	0.18150030931675323	0.4400566025284656	0.8026561138013848	0.0	0.6022595809609954	0.3139562667536248	0.2873035298003275	0.26009633537770394	0.30167680051096113	0.26490046241536663	0.32412231259990776	0.2042494012440133	0.23393703843363287	0.2526262094619853	0.17096879376095747	0.21842354145548976	0.22091799331922324	0.5463050506419155	0.663792784451344	0.17478948793096372	0.2659920855067809	0.2623639801344871	0.19234870867110213	0.28191962678604604	0.15910502109790073	0.19275415417497527	0.23192653789145873
SEDR_6	0.18249866222565536	0.1515436360687873	0.2511517051231097	0.16868030689754443	0.17886980063941738	0.24078376984473499	0.20749341549305908	0.18872528173579264	0.17120816282584544	0.30049765944804635	0.37018889118486253	0.29355027876836726	0.29381471064467407	0.12788135450693086	0.12863651030139636	0.12624933148029988	0.22568989502721423	0.1298172225149692	0.15410354353483513	0.12447190057008878	0.2509194870081213	0.01499301667996103	0.2571291464707423	0.3018089452244711	0.17339370297149678	0.09181021584293908	0.2187910070542801	0.23274660954097642	0.20018932157325772	0.18184519715642497	0.03647321131834169	0.20407866913904396	0.038634552898332605	0.17115027214006626	0.46067916244229634	0.6214437129201	0.6022595809609954	0.0	0.28406200158154915	0.2652123597980147	0.31133797148955056	0.3666571206684537	0.29702721714185626	0.3706924341205731	0.19116421747653348	0.24172856009865668	0.23663196652414653	0.17094256988408477	0.2175232403151723	0.22359353016294398	0.5977627229333967	0.5922266798929077	0.23728859119718618	0.2813120306993179	0.2392336672883707	0.19608965733391062	0.31022384635944505	0.1630928250184178	0.23604500392438016	0.23594360465970807
SEDR_1	0.2864185835204065	0.22611733441726872	0.3437427749477099	0.24954047474474617	0.30062460131224583	0.3305516818827193	0.3555507593450828	0.27814255391194614	0.2597561439804081	0.1765316716235152	0.17561390940395033	0.2503883818064919	0.16855140669162835	0.1480889233541737	0.15216473825217092	0.1505886994373336	0.43793772839017614	0.2774569249383445	0.2741337545966733	0.20806816039817408	0.32353781782185276	0.07617266274368888	0.33417800708017814	0.4097468601588234	0.3751362158892236	0.25628461812736897	0.5318119838022424	0.5092351744648486	0.3574303084727037	0.21216579434248653	0.06347419015360166	0.359052745748798	0.20321786657893076	0.16663836617853583	0.44492851227472363	0.2646435543637573	0.3139562667536248	0.28406200158154915	0.0	0.6177064163578415	0.23317509668858663	0.19005183388227698	0.255075317769747	0.24460932502706828	0.26215029432128706	0.3459071074320717	0.3048888539418737	0.3060139981400721	0.3227680659259564	0.3444280312404562	0.33388025938435956	0.29158400353285857	0.2306778353438677	0.35109743269880633	0.2765887708622717	0.2805060648655798	0.2745378980902632	0.2740184374864346	0.24947026626778537	0.24334417575586184
SEDR_4	0.24854393018521476	0.21904535805386444	0.38884245211965573	0.25231160329443886	0.30495489467527576	0.3752876795540918	0.3665350072184865	0.27463021680892724	0.24607709688360238	0.24427291399566792	0.18808864089360508	0.24874970662837603	0.2353970906928091	0.13325695850163413	0.13129519172618453	0.13305263048866273	0.3556351041703836	0.20624089598427212	0.22840351836792888	0.15672103248973954	0.21845140461285995	0.07526528234960386	0.3136871709077641	0.3641481010428524	0.363511916674788	0.24377411848516195	0.46071325210021363	0.42824111430120615	0.3088862467510902	0.16295576279209203	0.04469003234162445	0.3093838424628913	0.1972021597307158	0.1269073760411788	0.3854891414123188	0.2457316370790948	0.2873035298003275	0.2652123597980147	0.6177064163578415	0.0	0.22215928297486315	0.16067311461202827	0.21144258625002563	0.18743652638315478	0.24197933741447628	0.28317665879196385	0.26665297023508533	0.2705278594030542	0.26178190410973634	0.27215452584107497	0.2960577093795012	0.2655305944654606	0.19607609248955016	0.3223412504059914	0.2304437845817081	0.23284746061198425	0.20481208546185373	0.23388266527687407	0.19808937717659622	0.19713498468724538
SpaceFlow_2	0.20832582739556557	0.1992553985555511	0.1720950735009944	0.2078504882612354	0.15207189300327464	0.165347367776265	0.17384520445966306	0.2188356877881504	0.2180423115946389	0.27322381500508497	0.20989101416275166	0.151506870947658	0.2603844171047574	0.1264152237761799	0.1343473169842311	0.1290871388560824	0.28817480441305454	0.27058231444007863	0.32896557188941594	0.2598137553712307	0.2692015114262624	0.0611514487651346	0.21015059174344936	0.25695184809516664	0.17115735209631425	0.1493572304459362	0.30129076280913525	0.2976881068917207	0.2322041182820577	0.16384296189370298	0.0073031469618710975	0.2404176843913094	0.1319277482169258	0.09440119930543556	0.23439629684034174	0.2491727526573514	0.26009633537770394	0.31133797148955056	0.23317509668858663	0.22215928297486315	0.0	0.5032549188642403	0.7810710650818109	0.567792755591979	0.3313840579724927	0.30153666477263763	0.24710923406247032	0.2541218135467191	0.1684564849161899	0.17294675005105445	0.3875224355520209	0.3214315129468446	0.25128946771684135	0.40866473905655243	0.26580259298471126	0.17318380953641369	0.38788596566219424	0.25708905489145434	0.21345508001294217	0.3306517347716881
SpaceFlow_3	0.22326569930243806	0.1561390502903895	0.17634946802525978	0.16150940484112855	0.12834292682534104	0.16923039644831162	0.1464933491642871	0.17465620843035726	0.17569815431552055	0.28504642148475834	0.22846208005073707	0.1456388029347023	0.2478380597158744	0.10776514098020269	0.1120000683092426	0.10722211940095071	0.22277528725001103	0.21620681183945176	0.24766754259775978	0.2140546085737884	0.3967899328077172	0.002738881637613127	0.18151852843076324	0.2192041786767838	0.14452350354332288	0.06858942379956391	0.246498520348857	0.24569476287629755	0.21252640623701138	0.20753101168437324	0.032503406176332246	0.224717161704029	0.045841538786388164	0.16142627026491144	0.2471232890632323	0.2801806140010446	0.30167680051096113	0.3666571206684537	0.19005183388227698	0.16067311461202827	0.5032549188642403	0.0	0.4525273403162241	0.8193598977033196	0.31018705882780623	0.3031839559318983	0.2962612576670985	0.22335665289385245	0.18601998854257953	0.17825328352327197	0.4533971575676174	0.3641106176897378	0.2913950288362395	0.3767258000112883	0.249880996020877	0.15398802652449234	0.3557374566493872	0.23722601254681336	0.23618859856815122	0.324194966864487
SpaceFlow_1	0.22225777820065393	0.20779429501936525	0.17521739668270017	0.21905125422364097	0.15916467963315928	0.16726439036125837	0.18006183183227967	0.2408407678585457	0.23726369335230013	0.2307031808001335	0.20293423565705324	0.17631423266583005	0.21526756573270445	0.14458113010309423	0.15280217628724604	0.14492627199643435	0.29577728203628345	0.2816316133659756	0.30656592791032317	0.2607767490144398	0.26471287135771937	0.037619133555490014	0.21039612527965149	0.2670137526141018	0.1727756038262965	0.14634065235992175	0.31302907869560964	0.3066177731563162	0.24556201280835896	0.163924427742782	0.015552612185235359	0.2562951522416241	0.10818016482871794	0.09476120212736662	0.2649312004565598	0.25721228434476917	0.26490046241536663	0.29702721714185626	0.255075317769747	0.21144258625002563	0.7810710650818109	0.4525273403162241	0.0	0.5352424170664313	0.31337982574593365	0.31575736242882907	0.2692088744717095	0.2762031784417167	0.1923421083141118	0.19871618197848326	0.3753527121820366	0.32929523026101704	0.22481532349760763	0.41758379581333804	0.28358561329994764	0.20560120703640525	0.38874835596371077	0.28155943340242245	0.23263169146548085	0.33668418371397396
SpaceFlow_4	0.2179920595122145	0.18657985324930157	0.16958001232487122	0.19577621177802715	0.1348917851590008	0.1617870394699695	0.15717336163941603	0.21366792827077463	0.21239367552697924	0.3152267118993445	0.29585294376889154	0.19073528451569124	0.28768490958574633	0.10749741720742156	0.11440971791164577	0.1073438898206708	0.25794110617545585	0.22774853632952613	0.26482591127794103	0.20294387880776038	0.28635174424958665	0.03979321993462216	0.19628419095849356	0.246130747194283	0.14770388106572896	0.12633381700913507	0.315143374212867	0.31216747593302246	0.22660904625407335	0.16955845995583058	0.004038367057908359	0.24147657489958563	0.11019623604457665	0.13172776185245685	0.25229990384106327	0.3043249181459663	0.32412231259990776	0.3706924341205731	0.24460932502706828	0.18743652638315478	0.567792755591979	0.8193598977033196	0.5352424170664313	0.0	0.3109398581269755	0.2922918406188395	0.2910299186161572	0.2441919589988225	0.1800507702420939	0.1782230390027741	0.45648031787099447	0.3843946148436855	0.26112757997576114	0.4352855896852979	0.24779399093416699	0.1588920493451557	0.3424243165911584	0.24784554927106112	0.22431934796259076	0.3714135885248028
DRSC_2	0.4091803350913931	0.39191480885138746	0.29142236904448715	0.37675642153198613	0.30418588308549493	0.2823146030910951	0.33664703632104714	0.4002553685265636	0.42016857428672943	0.05576590759179357	0.13629604768784706	0.19242185668054862	0.05832876890139449	0.2780196597111836	0.2965373760319069	0.2809958289668135	0.4145869627728818	0.43188823795370296	0.4339818627798497	0.42842740421036823	0.3953015114838016	0.12416379399635787	0.219389921444731	0.26740319437475674	0.2221515651018397	0.17744612840946178	0.33547845150286076	0.33217185230425644	0.4200378009658052	0.3254854023323685	0.0016868891280056337	0.4511484415422491	0.1427650890933694	0.0931984552827708	0.2934274016824327	0.22931067378659464	0.2042494012440133	0.19116421747653348	0.26215029432128706	0.24197933741447628	0.3313840579724927	0.31018705882780623	0.31337982574593365	0.3109398581269755	0.0	0.5636542649895752	0.5261317064624911	0.5748765653668375	0.26493790082422863	0.2643482810227012	0.24816910729539465	0.23391383774088498	0.18785159840774762	0.3357717319686787	0.3378258473580997	0.3957563512892773	0.33031875389227133	0.5344766762675797	0.3629834002600091	0.17985200100020546
DRSC_3	0.528259930582648	0.41174804926521086	0.31478486870387884	0.42327713066969913	0.29784366251747774	0.3139089572946364	0.32909716174570347	0.4594987511192051	0.43709476074671494	0.04115341811308352	0.12548485841469423	0.1904146162531011	0.034606315216567395	0.3095714615915774	0.3345734771825545	0.3109744542893214	0.4286983167582226	0.4419777857891185	0.43538347527079296	0.40222106912320355	0.48327059349047685	0.1258571159838995	0.27141496575670593	0.36889725830016135	0.2234048673327483	0.21308556939418954	0.40648099718651415	0.4241406300110099	0.5836029989006707	0.38441195728139615	-0.009587682222565225	0.5873793412358436	0.16195524059070054	0.12227903470063808	0.4193788903403537	0.2556149891687208	0.23393703843363287	0.24172856009865668	0.3459071074320717	0.28317665879196385	0.30153666477263763	0.3031839559318983	0.31575736242882907	0.2922918406188395	0.5636542649895752	0.0	0.6550146787889826	0.6543705836239321	0.37996754247565384	0.4075467824398383	0.300782449904401	0.2786643761622455	0.2456872170815669	0.4616096224101512	0.4298508364668015	0.4601502952527438	0.4375942385716943	0.5820941063286648	0.44165824052998565	0.2267852541441751
DRSC_1	0.47238410699143996	0.35393725842038587	0.31288258923407114	0.37786759745838433	0.2716176543897511	0.300945392535467	0.31099256356842647	0.4226981449798902	0.4027492071189447	0.03216216691297094	0.11127519339204538	0.17469866571043682	0.02489531701340996	0.26258986101083054	0.2812105255130867	0.26096275100754046	0.4115147382537414	0.3949827374338456	0.3809299900446629	0.33220528670941174	0.4441088301415409	0.08038696243045301	0.21642744534719457	0.2945086087599928	0.18813868639460182	0.1982014998212427	0.3945339298261989	0.4033073817183667	0.5108275655821013	0.3404681800592107	-0.012980212330040663	0.5103738481116911	0.15625909377052907	0.10542920843286979	0.40466599116212654	0.2607930051826446	0.2526262094619853	0.23663196652414653	0.3048888539418737	0.26665297023508533	0.24710923406247032	0.2962612576670985	0.2692088744717095	0.2910299186161572	0.5261317064624911	0.6550146787889826	0.0	0.5442770272766642	0.3273074270319018	0.34248403080037654	0.3203280669450469	0.29969425019745627	0.228920738751513	0.4408894530527777	0.41211670664970657	0.38414596816425434	0.36746813209363577	0.5279887615295609	0.4190440801379731	0.18746022122157027
DRSC_4	0.5796431382546798	0.5064736064235135	0.30309537517659146	0.5101285541814935	0.41875904527286056	0.3108481473886644	0.41590002040269003	0.5142022984395497	0.5134331180394567	0.05653569549078145	0.16511147622585062	0.26871343196645553	0.053613156003984065	0.3610556699133415	0.3878111049125711	0.3674572755854326	0.4312825703830855	0.46670559953616203	0.43440365662200847	0.4380609606746589	0.3577780808021039	0.18890998820887256	0.2536288389968115	0.33944230033340955	0.2628679974318534	0.21345649834309954	0.367615108002158	0.3696535603985913	0.5852073126906108	0.3442265306830099	-0.010978788974978615	0.59278443305977	0.16907071667721785	0.0795001142652666	0.343526354698615	0.1936646132135555	0.17096879376095747	0.17094256988408477	0.3060139981400721	0.2705278594030542	0.2541218135467191	0.22335665289385245	0.2762031784417167	0.2441919589988225	0.5748765653668375	0.6543705836239321	0.5442770272766642	0.0	0.3419708339318134	0.37473956726950414	0.21743664070718488	0.21361659543322775	0.188599315911762	0.39854283703179344	0.3609612559016751	0.5577857236927082	0.3267187230888205	0.668936260582747	0.3365919481677411	0.18033540783712837
seurat_1	0.39347004902357774	0.2705191502433759	0.2485728707190846	0.27045178099885525	0.301590709417889	0.256064652483829	0.29042438201344933	0.2515902383212957	0.260559135613248	0.09886612473729621	0.22510990998479372	0.27834807791000477	0.09768937978959405	0.27753989691372793	0.2707256002936438	0.27419317461640896	0.2894989874845502	0.18934600275499658	0.19815996587972287	0.17943816656536593	0.27430644923101255	0.012849662105658287	0.3097614730323138	0.34709709427826396	0.2606300145341411	0.11717663723787754	0.24706326917696636	0.2501355149600632	0.37923869071222355	0.34132999436394973	0.05203767924925174	0.3887355229592154	0.07214422603106319	0.11785327632876004	0.3583831511498006	0.23165994827699438	0.21842354145548976	0.2175232403151723	0.3227680659259564	0.26178190410973634	0.1684564849161899	0.18601998854257953	0.1923421083141118	0.1800507702420939	0.26493790082422863	0.37996754247565384	0.3273074270319018	0.3419708339318134	0.0	0.8624436398601134	0.24542935396316834	0.2524269773592274	0.15830523353355777	0.24180043373198856	0.2689001442028636	0.4225728002436988	0.20942123722992398	0.3273790817512369	0.25173379415750285	0.1861602997431241
