	label	spaGCN_9	spaGCN_6	spaGCN_10	spaGCN_1	spaGCN_4	spaGCN_7	spaGCN_14	spaGCN_13	stardust_2	stardust_3	stardust_1	stardust_4	scanpy_2	scanpy_3	scanpy_1	bass_5	bass_2	bass_3	bass_1	bass_4	BayesSpace_1	CellCharter_2	CellCharter_3	CellCharter_1	GraphST_5	GraphST_8	GraphST_9	GraphST_2	GraphST_3	GraphST_6	GraphST_1	GraphST_4	GraphST_7	SEDR_5	SEDR_2	SEDR_3	SEDR_6	SEDR_1	SEDR_4	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	SpaceFlow_4	DRSC_2	DRSC_3	DRSC_1	DRSC_4	seurat_2	seurat_3	seurat_1	seurat_4	BANKSY_2	BANKSY_4	STAGATE_12	STAGATE_11	STAGATE_2	STAGATE_3	STAGATE_10	STAGATE_1	STAGATE_4	STAGATE_13
stardust_3	0.3127674974988636	0.3862629710661685	0.3914858693783235	0.36691614695875296	0.38625401498916717	0.3873713152631571	0.3908214979633625	0.3678002963490767	0.3941357675393401	0.5092357220696045	0.0	0.641466585875799	0.47836099983491487	0.24446162813358904	0.24674610293159308	0.2587940522195614	0.24471427451607639	0.3845067457805052	0.31468698004003903	0.32132953603117537	0.3272957307583174	0.14960248108857555	0.3290050268167012	0.34879159425987305	0.2807704309039653	0.2813998938605316	0.2792197840920659	0.29093740480402414	0.2742037256739453	0.2450809121631326	0.2156246522215244	0.2610066869385775	0.2768566867754252	0.22633979834652052	0.355565973762364	0.35344655268203695	0.35403274958046366	0.35065978893805555	0.285838598850719	0.26742761889246	0.20716303868778937	0.2936475137160629	0.1975312947748974	0.2969141970790064	0.33909798446912454	0.3562290861260169	0.31873179438393384	0.30616405173224465	0.5030739064064207	0.5219601963267743	0.5242524799507982	0.5351240256683286	0.3074963234569867	0.3729051957368129	0.2820363949308576	0.2901059837050419	0.29301512113386513	0.3669651275576811	0.2630352013792062	0.32891386177422094	0.2930402884932751	0.34131845667268984
stardust_1	0.3340453985315215	0.32886589849984565	0.3588713543024502	0.33415603166575086	0.35609291864848885	0.3554275611289261	0.35374223911982683	0.3334392122495583	0.33115686629783214	0.542424325131684	0.641466585875799	0.0	0.5171836174569887	0.2528895345060378	0.24900706635657227	0.2706598507639055	0.30807585320615266	0.319684829929634	0.3532306193331157	0.3264695934929124	0.28596605283394294	0.1524692653809167	0.3423494059359296	0.31728835865194727	0.3034518236606506	0.32486921108109124	0.32497033912626716	0.3360445366894986	0.35228862790146137	0.21006901623928895	0.1831979203119871	0.34516925258249914	0.30361339657900505	0.19102276759077544	0.3774468515152972	0.3569491262267724	0.36123315108391857	0.3739360378302651	0.27429341103429616	0.22165607409437363	0.24113123278201667	0.3651999757408191	0.24517527561866986	0.33844917537190866	0.26946370320715374	0.34100460777766367	0.26983072289455184	0.31165568399068144	0.4690681912264427	0.4944127992616021	0.498889242273317	0.5126188062462014	0.35958285474977114	0.39227168509767635	0.2657139163266867	0.38213367811656085	0.3303127649048815	0.3516762798474519	0.362547476831589	0.27346393609469377	0.28462296237793866	0.3953764344440028
stardust_4	0.3001562262063295	0.32154439492184494	0.40094296293626513	0.307561469128497	0.3830919325277628	0.3884138375628491	0.4004425345007792	0.3158997621559293	0.347831486391098	0.8191275955236155	0.47836099983491487	0.5171836174569887	0.0	0.20924413448144552	0.21087987917839826	0.2094208046951093	0.30131064908258465	0.39661589091332394	0.38091112045706016	0.3554536097976348	0.2950031229406341	0.1576984565573661	0.37882509556224364	0.3653357587559345	0.3215880367917256	0.3698473991324915	0.37778661139001285	0.3775479093780146	0.3087044942718485	0.23515910026168532	0.2275966408142317	0.29506812234840823	0.37110506427780043	0.23485805629123377	0.4025434724807657	0.352512483058285	0.35624132350769555	0.3677838728661476	0.3340642327965481	0.2647272771752499	0.2663622903428091	0.3733417572035542	0.23209094653936946	0.41040691964675624	0.3090942890093065	0.42157151910464874	0.2909059485897303	0.2904329966134311	0.34168020095611146	0.3496729652196956	0.35271804770797177	0.35416484041359425	0.3525634568815731	0.3870328384099544	0.33425221262301413	0.40444230869660375	0.30022053251218933	0.3101477825177437	0.3593113603999231	0.2753885335333195	0.31345126276849555	0.46439197337427135
scanpy_2	0.42484076594070896	0.3011952033755018	0.29469919355806	0.2870998984513148	0.31994163475017806	0.3059095864780916	0.3084196532278512	0.28111792582799955	0.28815394029879166	0.2217860985935467	0.24446162813358904	0.2528895345060378	0.20924413448144552	0.0	0.6043703231779152	0.6716486146797598	0.2615882615699011	0.2716084753428829	0.27882599106528344	0.27897024140304855	0.2746921653850538	0.1801627245780768	0.2576954444276238	0.2521927456878448	0.2676694735660818	0.2647496770539501	0.29494201511817814	0.28325977687878207	0.35564858583466935	0.26447197046283577	0.1877450542684483	0.35431108216153995	0.2769714145367664	0.208189147950048	0.23489763229565094	0.25517664894477887	0.2415260221908376	0.28027575039499325	0.2069868985285294	0.19633092006847205	0.21757330752934653	0.286366766052864	0.22694557470799703	0.21022031643610178	0.37522493214339014	0.3788209452776333	0.36872014614034365	0.3915333377445051	0.34376278743779737	0.34778488616844777	0.3459468244245757	0.34199311850185915	0.24684542255338798	0.264314869220281	0.29143375047940817	0.2211834656194626	0.2618633360795015	0.38572565145227117	0.2889836875680829	0.350517576769243	0.29108543103746104	0.20529940535855248
scanpy_3	0.48424527647584775	0.34200083160339917	0.31885869864422073	0.31859682418284596	0.337889705436131	0.3316859922805916	0.3251596306803632	0.3107943107448246	0.3286741723723588	0.22124712098309185	0.24674610293159308	0.24900706635657227	0.21087987917839826	0.6043703231779152	0.0	0.5981773548487948	0.2673420521792557	0.29412931431863454	0.291954473224075	0.30227129908342193	0.2964770934713386	0.19461577847815723	0.281281569067456	0.28345789242229197	0.2929262243056082	0.2851028027812213	0.322839331410533	0.3090414843500592	0.37055707459261744	0.30203460427298223	0.21927691884788122	0.3689480369782263	0.31539137605563905	0.24312658925214467	0.2396196707052233	0.2693175472893216	0.2583177467269034	0.287900043916586	0.2322877088124039	0.22920748436235142	0.23632426710978685	0.2948698078247101	0.24461191854560016	0.21354378662249268	0.4253299602623929	0.4140608599841177	0.42118467076371563	0.4434375964233937	0.3547725224423339	0.3581909082612716	0.3557992785943202	0.348637212129	0.2525870607804985	0.2661603029511049	0.3504095809533809	0.23078026075282224	0.289984513123425	0.43259406719158566	0.2964331331649921	0.41165101317593417	0.32114604529316876	0.21824590942921454
scanpy_1	0.45076825265925435	0.3245959721986065	0.3068188910492231	0.3096058559961896	0.3338736583513438	0.3189465482061733	0.3197744748303644	0.3047751410817062	0.3116656585732969	0.22875827210418334	0.2587940522195614	0.2706598507639055	0.2094208046951093	0.6716486146797598	0.5981773548487948	0.0	0.26130441539306337	0.2770928257331685	0.2848573426951482	0.28690557994778043	0.31581689595723944	0.18810708433507384	0.261114109081407	0.2632484852535147	0.27478422119385626	0.26537844679782946	0.31071224488752736	0.28979723828070586	0.3615218998066059	0.30022996176859995	0.2188784918747962	0.3662107244619852	0.2985125633850398	0.24102967116565877	0.25300275513354	0.28488565267555255	0.27076321639420214	0.3001559511261467	0.22488832661129496	0.2279125699019774	0.22820212332042666	0.2928708916169696	0.23756541319522564	0.22402075910244615	0.40522769710482237	0.3801538956087181	0.3964912913360648	0.41359576639468826	0.36251182204538124	0.3683046042989749	0.36090798754109954	0.3638454349195672	0.25098683349862744	0.26680216427823095	0.31355617350343257	0.23410661082228235	0.2803113177295162	0.37984126967873894	0.30030092857765567	0.3964278889020897	0.3060903161525151	0.21652471987787117
bass_5	0.41371076057644707	0.3215186603817948	0.38659174587214085	0.36785469020073275	0.407691339791607	0.3772413495432293	0.42245566711567956	0.38589362200584765	0.34241283280168655	0.3187899183376491	0.24471427451607639	0.30807585320615266	0.30131064908258465	0.2615882615699011	0.2673420521792557	0.26130441539306337	0.0	0.4358722885797778	0.4362786272636814	0.4969671076922344	0.43613773396052374	0.28865689821702323	0.38486732600620716	0.3580536238988833	0.3625018581085245	0.4687402576595533	0.4470033560847323	0.48252176386255086	0.42825866057810025	0.28934471222696084	0.23530514614339396	0.42200268021293064	0.42078343192348155	0.2550320862300061	0.3695001726370605	0.37108749434657895	0.3891651312102578	0.43301335288427406	0.3613545687567126	0.2884988420074497	0.3707998853462107	0.49157749037028553	0.36016721902282073	0.35033174760036356	0.304645699159584	0.38820102111494553	0.33080679289104825	0.4026956033149393	0.33459068190500546	0.3225178521556922	0.32569530168173083	0.32799813492584995	0.3139813751395403	0.3411060862838973	0.2933181180238543	0.31094450377317756	0.3881482376690584	0.306582566017629	0.44275977947507383	0.314220577091701	0.37329375345835536	0.34359560083572366
bass_2	0.37658971707473077	0.4485309661618851	0.5465176727919668	0.45464914223394465	0.4847242769292946	0.5271608035307611	0.5152516935043512	0.4864493431600257	0.4935189815720178	0.38651583579325793	0.3845067457805052	0.319684829929634	0.39661589091332394	0.2716084753428829	0.29412931431863454	0.2770928257331685	0.4358722885797778	0.0	0.6099294607540381	0.764355015103868	0.5701893207419378	0.17759065839765056	0.4882326371837273	0.4882149703230912	0.45616400085551323	0.4179506642393223	0.42650635240869567	0.43131320414720054	0.36693314952617817	0.2993270180229423	0.2714281434849794	0.34709966016741434	0.4167152391689595	0.29673547898520425	0.4673202886606225	0.46942725435341975	0.46967130801513085	0.5017388203261782	0.47126840610812826	0.3372438812524452	0.3589253759646102	0.46275613785234126	0.31498784247634715	0.41677853409219684	0.44513216213265283	0.50421047467643	0.4039489595360765	0.425519813661206	0.4311120696603782	0.42848590820946536	0.43003941797480594	0.43201523989993545	0.4451207484374392	0.5081201208652097	0.4773345670442101	0.3976339853566927	0.4175841790085425	0.3826772106407862	0.3917565607064428	0.37148467794727874	0.4441954005292249	0.446384356465418
bass_3	0.38428762191903587	0.42003014330309674	0.5270249119547706	0.4228665575230748	0.45387576991111767	0.5067807531472268	0.47931614967090014	0.44084021349402913	0.4668260115635308	0.360624542272693	0.31468698004003903	0.3532306193331157	0.38091112045706016	0.27882599106528344	0.291954473224075	0.2848573426951482	0.4362786272636814	0.6099294607540381	0.0	0.744275429320753	0.4603532925706433	0.17846325443745945	0.42745002652454467	0.38659837114425116	0.45183814869248756	0.4411283590836792	0.4622618905206407	0.4668989581422008	0.42635894941803887	0.23933919707802467	0.2070240196613587	0.41622772968977173	0.44084586600537984	0.2180892603228127	0.44713923197258	0.42948748957273414	0.43194003267833053	0.5638801741513794	0.34545467594929025	0.30916891017567033	0.3708398477750451	0.5481103832523958	0.3363711245657317	0.48344078070927476	0.3357285962578254	0.4089000619683101	0.3247325101877898	0.4318214481234775	0.43318012007768053	0.42919703686433924	0.43472618295674265	0.43794107526284703	0.5144270765668564	0.5001009110291781	0.3954744664211915	0.42292491832487067	0.43690396959770955	0.3705084760872791	0.48504462395309483	0.2998030964298174	0.36966031469185145	0.4306059727292352
bass_1	0.41891340480992345	0.4464670912857556	0.500601734385444	0.4733227605114844	0.4226836027111794	0.4852341366706033	0.44694009282540387	0.5041441245971289	0.49368321395842674	0.3387892307575486	0.32132953603117537	0.3264695934929124	0.3554536097976348	0.27897024140304855	0.30227129908342193	0.28690557994778043	0.4969671076922344	0.764355015103868	0.744275429320753	0.0	0.5696939396890929	0.20739675994887513	0.4572264963059539	0.41363049576341676	0.472826070280246	0.48916076661950236	0.4841425926430676	0.4957764872496003	0.4273806458809813	0.28299808718338526	0.2534857665119493	0.41614456456421267	0.47847965579458973	0.2693943873503068	0.47545908481940713	0.48393347935177067	0.47258070341688846	0.6131375802619695	0.4511125212757101	0.33976670809410037	0.3655522916211723	0.5956447138515091	0.3613562805571969	0.43491537438979266	0.38826586275927205	0.4176558937885719	0.3735486663494254	0.48722014841747197	0.42864636760349745	0.433220833626611	0.4362956318117325	0.43230626878977146	0.4674903688105365	0.46900784057629397	0.40792482105107625	0.41627951177723443	0.4398078140859515	0.3593294820904311	0.47978468502048405	0.34417510040554367	0.43593594850479067	0.4465747156093339
bass_4	0.41277341839227016	0.40394204459045707	0.45877926957821413	0.40745133747602486	0.4741351200427767	0.4492256919965216	0.5048272969904084	0.43123844733959893	0.4395047038579782	0.34766001168104055	0.3272957307583174	0.28596605283394294	0.2950031229406341	0.2746921653850538	0.2964770934713386	0.31581689595723944	0.43613773396052374	0.5701893207419378	0.4603532925706433	0.5696939396890929	0.0	0.2126690172458789	0.37239087547500455	0.4340717635368137	0.39164800981572817	0.39904475301645315	0.388679320046102	0.39608205563693116	0.3407735374276375	0.35183549540865006	0.34045655827034654	0.34280878671393183	0.3787941659049145	0.3737206941671595	0.4548839311631077	0.5317057216140355	0.5484294261193418	0.4774569459463668	0.46444780043824013	0.4268411789397334	0.3939334911761348	0.46630946759833813	0.366038951515361	0.45719893508083315	0.468999158267312	0.43356262645242827	0.44436499506338756	0.49030162090406265	0.38366749051199117	0.38568134819896605	0.3857582486893425	0.3802020047050263	0.3908943123368199	0.3762116418487541	0.39922817448287545	0.3931515053334265	0.4747651055626971	0.3239035736629767	0.423285984977561	0.411924112820841	0.4301725160272512	0.40973752690070603
BayesSpace_1	0.35208516381915606	0.20137009588368077	0.19417234491035343	0.21528208162198187	0.1923504025190091	0.19449922824627527	0.19445304165686456	0.21730176409454374	0.2091013006354707	0.180296450254545	0.14960248108857555	0.1524692653809167	0.1576984565573661	0.1801627245780768	0.19461577847815723	0.18810708433507384	0.28865689821702323	0.17759065839765056	0.17846325443745945	0.20739675994887513	0.2126690172458789	0.0	0.17887391255239357	0.20155556094512564	0.16766053504860423	0.2541957434027067	0.2509964954164339	0.250336310958913	0.2004444350290316	0.4101368781175052	0.5416293707551266	0.19800087288682205	0.28682511923323945	0.5412209089419138	0.1722003652549037	0.18710273030257946	0.20476584022663868	0.2025887866356549	0.18227090934864895	0.3807850076885671	0.1942642645647904	0.18789175104631528	0.19055960010238196	0.13786188028541055	0.31442586346367807	0.22866161512443817	0.3441315006135127	0.3037422394492157	0.18036842257674954	0.1832259677980645	0.18449181346792357	0.17713859993382777	0.11757363581033559	0.14349507443851606	0.2313815705093773	0.14661078118371737	0.18529138845396848	0.18008106006789967	0.18415717578710508	0.40621745415797234	0.2142271369873055	0.16060426350669743
CellCharter_2	0.4097927633328785	0.386427686950927	0.445815528993657	0.4069262909118048	0.42944774458970464	0.4339551893139674	0.45627667606156974	0.4214791449507808	0.40958863192865125	0.3746214567634665	0.3290050268167012	0.3423494059359296	0.37882509556224364	0.2576954444276238	0.281281569067456	0.261114109081407	0.38486732600620716	0.4882326371837273	0.42745002652454467	0.4572264963059539	0.37239087547500455	0.17887391255239357	0.0	0.6234036472304396	0.6855888461717051	0.4360380755793916	0.47183520126769685	0.46346773464467467	0.3967582734555198	0.27703838200957137	0.24003680240530062	0.38470499547129605	0.4330973213930292	0.2601706075687478	0.3799797835262112	0.3774778771838958	0.3869722145976136	0.4180852511067425	0.3854532452942721	0.3058279953168728	0.363570812716816	0.39273064895675835	0.34321142083529155	0.3840539367330652	0.4099747152721111	0.41302559545434764	0.38918989820565836	0.4021498855150424	0.36338188931571624	0.37755660833278665	0.3781677064008928	0.3735145723260319	0.41319778741913327	0.45917316599584473	0.4592309125792026	0.4565510022069018	0.4327740504292753	0.39099925758036447	0.4303377045120806	0.33034655787328365	0.4131408240352424	0.46469267458587754
