	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
stardust_tutorial	0.38953326546026495	0.4516421837548679	0.45912121644710535	0.3870977927805517	0.3704359646827865	0.4233424121986076	0.37756768613170155	0.3531591938606662	0.4062764953179671	0.41704677394194734	0.41364383535212124	0.44779003090185326	0.7170536214355197	0.14097835378286971	0.5643491776303114	0.32100022980421616	0.4472430878060756																
stardust_2	0.45519823842124635	0.3142783720416083	0.4680323965086946	0.3908075097439732	0.33459030559560105	0.3585341017536631	0.316708670499277	0.3168717331014732	0.41119896054390315	0.3762472804623261	0.34801170679734317	0.41730772172520186	0.7161507012606896	0.13554645544736063	0.5367379347664458	0.29756923676977265	0.42433138456006353																
stardust_1	0.39927510452121656	0.44504242111234593	0.44684494597626256	0.4161137552719418	0.43076507419614685	0.3837305441187667	0.4220510959739957	0.4434218925283914	0.4443378037447837	0.3617427648174664	0.41125928019479346	0.3736171511317919	0.6741070259017448	0.25678087002743816	0.5628863386236164	0.38291602353513604	0.5057899669256282																
SpaceFlow_default	0.5368280690234916	0.5872807291041692	0.6276345465446594	0.49577447630685795	0.4749863813370433	0.5658494861716893	0.5510212395264606	0.46883788963354295	0.4991749761720014	0.5624912710311973	0.5027701065039181	0.47264786507018586	0.698709400714418	0.2899639710841084	0.5700580977297205	0.5166899184023259	0.5973791814849496	0.778567458983847	0.6040228400368111	0.7102558183896427	0.7438053900820535	0.6531064899844943	0.689518791170308	0.7246204694760319	0.6255914532627015	0.810688949597965	0.6568144757452076	0.5985082321865044	0.6753781913856446	0.6517466761480254	0.6872486961159473	0.6999141222368381	0.6978769297908829
SpaceFlow_2	0.3932253146070057	0.510424231570766	0.45843536230223203	0.41986933378617375	0.4453728248230007	0.4383761521037222	0.4516787814116443	0.49423730856218206	0.40713986895858056	0.452537197492887	0.47614370654560073	0.46685846303798995	0.7363828401879743	0.29131536391195967	0.5868569215431604	0.5174230901553496	0.5685973827874519	0.8207077755311679	0.6193769378845047	0.7690794608966799	0.7865172295096343	0.6498793973843076	0.7526819445844545	0.6759190737929285	0.617169641440326	0.8072681696035179	0.6568144757452076	0.5985082321865044	0.6753781913856446	0.6517466761480254	0.6872486961159473	0.6999141222368381	0.6978769297908829
SpaceFlow_3	0.4140955883761251	0.4101113225933374	0.43559903421975826	0.3922314891748026	0.4778357709638337	0.39797930586924135	0.397821303604073	0.45396808230252883	0.40190412156919814	0.4446117065279703	0.4089464432171073	0.4049374794046546	0.7335352215202113	0.29552890575097346	0.5746354115132841	0.46772363779166587	0.5423169943411981	0.8046830728936019	0.6136926760109108	0.7142295662333824	0.7420494810158238	0.6788073850978472	0.7547602809889099	0.693580159351242	0.618191237283355	0.8119515932463247	0.6704058225329392	0.6122805209736016	0.6835281535806875	0.669660147755781	0.7031050347147417	0.6976114133100467	0.690277345799319
SpaceFlow_1	0.49367164158968624	0.6001058616383586	0.5019424495809566	0.43992540338558117	0.4734112658807103	0.5430364975975707	0.5596163895690273	0.444669687138801	0.48119670470921233	0.5735819631371336	0.5138076135873499	0.489620231534737	0.7004454629320698	0.276817485012058	0.5683140085815632	0.5229066359552937	0.5824819827047185	0.8055385216926191	0.6099417242458434	0.6969928757825832	0.7388914762989603	0.6595345896606869	0.6891650932863349	0.7314474148536705	0.6567764161585493	0.8179547003182221	0.6704058225329392	0.6122805209736016	0.6835281535806875	0.669660147755781	0.7031050347147417	0.6976114133100467	0.690277345799319
DRSC_default	0.652709894811125	0.6252336995286141	0.6695405006434075	0.6031931342907962	0.6115186435657359	0.6917322419386844	0.5976933394426064	0.6232378169551296	0.5454909735305463	0.662226833670498	0.6052062446246944	0.6267270606434642	0.6977765677049961	0.5077473469888639	0.7390259437832102	0.6716571049795357	0.7848479291174215	0.5953627533560333	0.24647645628734982	0.39545753328083194	0.3732615770251384	0.4242734572685763	0.3491636703173073	0.38859810831328245	0.3544963770042107	0.5927600966469201	0.48564035071244177	0.45839410322619384	0.4609497692003079	0.4342432487236564	0.4406162429153037	0.4730313903387252	0.3567443915869726
DRSC_FindSVGs	0.5470862771686024	0.5502011681410786	0.5222437740530191	0.5027421558667592	0.5653078963528735	0.638015891407509	0.5887355979346617	0.5350712792945931	0.4701749132524587	0.524229577769413	0.5323989820762663	0.5682929243611006	0.6985849774952	0.4061386692732273	0.6869437609403586	0.6786518757993623	0.7293817772322527	0.6099550325681364	0.27095680850485365	0.49551186140017306	0.37581335419343254	0.4819692331769613	0.29733847921205403	0.42336961227147923	0.41771808485552275	0.5680691582982176	0.4541315603193367	0.46574156095690367	0.47514798309538225	0.4454724409175599	0.4375252552279911	0.47687475377960614	0.3567443915869726
DRSC_all_genes	0.567368049590909	0.6428513052450888	0.6646277236422373	0.47152436585456436	0.5924029780659207	0.7055454913377872	0.6681398555399339	0.6513835084538531	0.5439480130050456	0.6679015407997095	0.6109143279846464	0.6058465364636642	0.6869327850203085	0.18987317904565806	0.674586296218569	0.6213957979560776	0.4547627376301426	0.5953627533560333	0.24647645628734982	0.39545753328083194	0.3732615770251384	0.4242734572685763	0.3491636703173073	0.38859810831328245	0.3544963770042107	0.5927600966469201	0.48564035071244177	0.45839410322619384	0.4609497692003079	0.4342432487236564	0.4406162429153037	0.4730313903387252	0.3567443915869726
