	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
stardust_tutorial	0.38795904963522143	0.45379374615412515	0.4598481110212054	0.3934661519808598	0.3224284545119368	0.399234604417713	0.36535950765489295	0.3391299464706929	0.4008590259685754	0.41314344451497675	0.36931573149279695	0.4437396927228586	0.6905069841368816	0.13179505324866908	0.47976742390500887	0.296423864653145	0.399201809733301																
stardust_2	0.45547075699115513	0.3286971608057513	0.47055640634015766	0.4012202446558682	0.3019239097935001	0.3479868516401492	0.31510226667134317	0.3028362335472702	0.4082375624244136	0.3677729095869698	0.31353741464394363	0.40314352405044396	0.6901563300464427	0.1269062894377305	0.45255479635029106	0.27307247521948647	0.37271154222664193																
stardust_1	0.40243123039611595	0.45876561868718635	0.4441021987926091	0.43948611499658824	0.3874369348791128	0.3662015344405113	0.40272583125245426	0.4206856864853222	0.4429704994673645	0.3678099483786912	0.37479984550317674	0.3819512638128664	0.6547532708376015	0.24473254581085493	0.47707174328081275	0.3534081340117461	0.4470741365962145																
SpaceFlow_default	0.5426158806365807	0.5837130952124555	0.6190595543026874	0.494642226899891	0.4031458969189804	0.5398659584975801	0.5071913595651942	0.43316662897247243	0.497163507997466	0.548356496544243	0.44558399727894704	0.4590898856761595	0.6770104938082653	0.2746869832953368	0.48964533671223665	0.4767051871294735	0.5283453953259396	0.6621190923507159	0.39960000150351627	0.7481323622001776	0.7017328432734757	0.6194267282575058	0.663159650211943	0.7531431106398317	0.6678644280294553	0.6872372879860448	0.5883546166340461	0.5580588722639951	0.603832367385466	0.5806719808478094	0.618656848349653	0.6175158896370126	0.6481518842658677
SpaceFlow_2	0.38932277813552885	0.52444688103724	0.45547217541818696	0.4272861548023699	0.3865453337518046	0.4238451464672834	0.42059995371287096	0.47019426308420476	0.40935632000928746	0.44370684142936473	0.4282022335166329	0.4583072585480605	0.7142964087236033	0.27512303646301556	0.5030105868759681	0.47309837900452706	0.5098797298470918	0.6983365626050222	0.4077587673665253	0.8153970152158636	0.7389453475263335	0.6248794435084276	0.7145586107990676	0.6958656780205288	0.6574168326577495	0.6956458639945773	0.5883546166340461	0.5580588722639951	0.603832367385466	0.5806719808478094	0.618656848349653	0.6175158896370126	0.6481518842658677
SpaceFlow_3	0.40899353115125614	0.44258137761144256	0.44207277536324324	0.39713364084055464	0.4183208983257072	0.40634044693415844	0.3636963875803966	0.4191160700716421	0.4009223145781822	0.4502564885868299	0.37196519897301555	0.3936312159601085	0.7157958198955884	0.2768979522606879	0.4837266204499603	0.4318478643791366	0.4794691743186538	0.682257947920183	0.40155350034879456	0.7597023921348004	0.702703797052263	0.6480150625471969	0.7168055994546845	0.7298583786421108	0.6629148652056716	0.7028072636357584	0.601735661118317	0.5723568763554558	0.6170209974022242	0.594239181169781	0.6319480736150463	0.6146936661962716	0.6374278067606768
SpaceFlow_1	0.48991928922581296	0.596937172529309	0.5065488027145223	0.45797132473454333	0.4015684082050691	0.5097970658207479	0.5155684301391033	0.4156306692176326	0.4797856422221498	0.5612848138595898	0.45940130284110847	0.47538803268697005	0.6831820679163546	0.26039893509666845	0.4880034049182753	0.47803235298406377	0.5148539825588535	0.6865832796619956	0.4075616474155345	0.7485995369238353	0.6958895160459316	0.6764482542701772	0.6630787621358426	0.7919701732103035	0.7137977886858394	0.6921838388980752	0.601735661118317	0.5723568763554558	0.6170209974022242	0.594239181169781	0.6319480736150463	0.6146936661962716	0.6374278067606768
DRSC_default	0.6451814548236059	0.6259646598197632	0.665646544676525	0.623414778075314	0.5368502999054476	0.6546164186764165	0.574368030511152	0.624707651512677	0.5460832577222169	0.6504239957835067	0.5537668724541598	0.6090031898392534	0.6778437310452127	0.4744725264172476	0.6601276408777572	0.6120964255575757	0.7155648909815095	0.4914105970205566	0.1626918524038864	0.41155075232490124	0.33636834833672763	0.39353621299917707	0.3310468709924518	0.39802695656640463	0.37054392830285254	0.5114163624821998	0.42741495410310326	0.41581700136713884	0.399471441354107	0.3795775527906597	0.3865406928199551	0.41104653065734204	0.32839803268300344
DRSC_FindSVGs	0.5499865288844127	0.556175240969142	0.5407390809903061	0.5058693373918004	0.5116564326351934	0.6055712345088504	0.5727053155246725	0.531277015776371	0.47465219657763746	0.5172847729599943	0.5017482799497203	0.5542192229757228	0.6892399892714213	0.4108118368831294	0.6359050311337406	0.6227564229910147	0.6682728686332037	0.5187085340729545	0.18482083667674562	0.5121654739852743	0.33700719207404173	0.45031100597793317	0.2831425476121184	0.43595348385037547	0.4431672087593313	0.482092642748712	0.39990360939376074	0.42464449302512725	0.4103381257871301	0.38946527751053234	0.38491107862423296	0.41284002668891423	0.32839803268300344
DRSC_all_genes	0.5630365407331914	0.647529950319804	0.6611108932425998	0.47050826431578185	0.516961420573986	0.6690638381959941	0.6615842781761234	0.6185549897586261	0.5445567317088861	0.6633620492007256	0.5559242715678635	0.5925484314219707	0.6714796226086862	0.22008314256913505	0.6171377041394341	0.5830743767965862	0.465494461319222	0.4914105970205566	0.1626918524038864	0.41155075232490124	0.33636834833672763	0.39353621299917707	0.3310468709924518	0.39802695656640463	0.37054392830285254	0.5114163624821998	0.42741495410310326	0.41581700136713884	0.399471441354107	0.3795775527906597	0.3865406928199551	0.41104653065734204	0.32839803268300344
