	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
STAGATE_slide_stereo	0.39644754479031935	0.3609426745071061	0.3255299788639597	0.28062907277090426	0.2687976968051322	0.3833752854790427	0.30116912148068986	0.33866844687651876	0.3051661022382304	0.35216832975782936	0.24099887062635317	0.35438945979971187	0.5160692896494087	0.5710060310330163	0.48775849571817836	0.5210036456634292	0.5366527992263788	0.5439059209325544	0.13935398816964573	0.19032258950970185	0.40927445412880936	0.5325417913392619	0.33754922766816914	0.22556091861656527	0.17542941383345617	0.6242224637786733	0.36001270510957367	0.40512016538065476	0.4708353150509532	0.3763833941930175	0.36736587165512125	0.4512608442898183	0.4045428023593698
STAGATE_1	0.44733595442172647	0.47038182795751876	0.5385310676063266	0.4515986902092589	0.41222729071076014	0.5309659896057587	0.3872032697074334	0.527517427148717	0.4000739253908917	0.4834318390787433	0.32944355472410053	0.39097946883029444	0.5005556261609151	0.5235103919729845	0.4806690316736573	0.5306099189047705	0.49029935191672214	0.580314237665064	0.26020615335486763	0.6508173874206523	0.49520878489118814	0.5758852035170525	0.6234625819262823	0.6152397500128233	0.5560026593614091	0.6159423543037463	0.37281921292819276	0.3950389574360688	0.3206835575771401	0.3257577933704826	0.4007617828527638	0.3279600933083385	0.390328845837224
BayesSpace_default	0.5030353094527273	0.5094724972697232	0.7354351054532119	0.2705652888327948	0.3933265552780947	0.5619488564152133	0.3902748705686272	0.39924191060536296	0.4483058669021183	0.37117768971923293	0.4268955731550327	0.4265289544056745	0.5103079724443066	0.2926455805978944	0.4948354962232165	0.42812801086309216	0.46075621134642036																
BayesSpace_melanoma	0.2940131005835071	0.5019781448540587	0.6972903868506979	0.4143520550257615	0.24735678863831373	0.5457589176202762	0.40628700019746555	0.42954281740539313	0.370094672088227	0.5271316672132725	0.2363196068121058	0.4121679312009624	0.5418468330750117	0.4421337474692904	0.5803681373797454	0.42088731150951064	0.4189750563265822																
BayesSpace_1	0.29072851281219514	0.5040997487717239	0.6979070267852326	0.41518528546318156	0.24761575765071314	0.5455911488742191	0.4062624507636108	0.3861141386046667	0.37100842978935933	0.5264273516145561	0.23706365342596336	0.4154024104321333	0.5421995146406345	0.38387826475295095	0.5767126480457344	0.42296191677720335	0.4189077367023504																
BayesSpace_scc	0.5512121577652798	0.5093879713297964	0.7344538061251255	0.2696487521704194	0.39427532272141125	0.5617019133952751	0.38941461991795334	0.3960467753109735	0.4470431822972338	0.3720140619233916	0.4272083629679208	0.42693499024088594	0.5093223736044703	0.29308123252065993	0.49316849702119664	0.4288513244088331	0.4698519148012657																
bass_starmap	0.5560094115485313	0.49667683079044295	0.6909858010359833	0.535019331599541	0.37222058324557245	0.604570981145768	0.3813268025090057	0.41196104131513994	0.3297529593513214	0.5401069607281975	0.35169716713180454	0.503573437174127	0.6199799011116719	0.3343778968823843	0.4963192907835734	0.4219458058792885	0.485489879692284	0.6703645145492625	0.26103071472560657	0.5910031792017386	0.7972048092991513	0.4505976502261013	0.5322943721894665	0.696004918887247	0.427879004625009	0.691181060267412	0.48098632236965	0.3909101986405041	0.4607814749088417	0.4325150058512249	0.45343404329343107	0.4823752975475769	0.35554702574994507
bass_default	0.41743375137094846	0.4670823218448689	0.6881409008615563	0.41198760292843417	0.2184598505430525	0.5395510983376043	0.3916873273296078	0.4300341083989018	0.41273110889717396	0.5088858079001839	0.35594627087884	0.5050122971308352	0.6134008847045306	0.3085813402646763	0.4854719079059499	0.4889811222230232	0.5290868214432243	0.6760796350545625	0.2901747374093896	0.5941047694439999	0.8031220325800374	0.35078114952973766	0.4753833341670853	0.6080061435479523	0.5381177280601633	0.6902457099344758	0.42536269175957275	0.3770830527766808	0.5037665599189922	0.444397662721993	0.4620138727415404	0.48515170555465936	0.3906429890725718
bass_dlpfc	0.31887753431015464	0.5381791932582822	0.4285631219750233	0.5215686512042405	0.37507622732662776	0.5419272068142156	0.5270582118528603	0.4549007713646056	0.5568630302713672	0.5647541391224362	0.40692107423631796	0.49665650468079947	0.5892813164075078	0.3673535357580505	0.37423735671020214	0.46369097821377864	0.47102408301777743	0.6506090517170936	0.25046609879234283	0.7168609379257338	0.4873912566207301	0.4612924602917661	0.7070231871844163	0.7194720408597033	0.4946711619446125	0.6823719097426604	0.3228294716068157	0.36220570054980505	0.38007365686263794	0.38470163987852185	0.35503283539139907	0.34852649945356834	0.3976529558030196
bass_1	0.3783594409108133	0.5271450893240939	0.431077251430998	0.4882059692267354	0.3773767589158707	0.5271010206810549	0.5141787233217047	0.4617630781374921	0.5365311606288289	0.5390906716886997	0.4028669861953875	0.47583774970259607	0.5785456064894337	0.3545773212888902	0.4051655398380318	0.4837034335493291	0.4121209678834987	0.6370087910818093	0.22924307634971203	0.6666768143229875	0.4590685214548548	0.4551116022221162	0.6494183331392767	0.6876848299997438	0.47432943558411994	0.6525825348302035	0.25805304684770836	0.31693740317864866	0.3559248848680859	0.318830622005622	0.28667163204300405	0.27587173276072574	0.33899733180440483
