	Br8100_151674	Br5292_151507	Br5595_151672	Br8100_151675	Br5595_151670	Br5595_151671	Br5292_151509	Br5292_151510	Br8100_151676	Br8100_151673	Br5595_151669	Br5292_151508	visium_breast_cancer_SEDR	sample_D4	sample_D14	sample_D7	sample_D10	well09	well01brain	well05	well03	well08	well07	well06	well11	well10	C57BL6J-638850_6600	C57BL6J-638850_6400	C57BL6J-638850_8000	C57BL6J-638850_7200	C57BL6J-638850_6800	C57BL6J-638850_7800	region_main
STAGATE_slide_stereo	0.4639616648367532	0.42641844644221305	0.411273813666365	0.3922646295580774	0.31394929285595585	0.42980447230379887	0.3940890890798451	0.3915568558539516	0.4058293938001008	0.4652335386587981	0.35395703870753736	0.42633709245622387	0.6316368409705535	0.5761530114001318	0.5595577444238224	0.586657439565049	0.5980589817754012	0.48054779459792285	0.18995919979076653	0.6010486840488637	0.37202864306364425	0.5672794241539622	0.38605265639063346	0.5350195161105619	0.4920112529014895	0.5776355546526947	0.5334283893922195	0.5502906025099615	0.5743089263088251	0.5288751009555898	0.5504059027695876	0.5719266031219886	0.6000985280648028
STAGATE_1	0.5376004358702685	0.60064642284443	0.5984417032701467	0.5651203579197642	0.45112584167212555	0.5932067919537352	0.48403008803280967	0.5935250434566144	0.5522175976296847	0.5900102428014009	0.4283445196504419	0.5163690479158771	0.6326512425031873	0.550324554439355	0.5567547564653806	0.589657858451107	0.5642396185811338	0.59101016844177	0.3274315040580305	0.8207027523560273	0.5889471419595826	0.662411607538475	0.7137576535074208	0.7980594775274267	0.7448714830190835	0.6208946875819505	0.5414609502460633	0.5761169923608407	0.48161219064071137	0.517493837407705	0.561102907693428	0.543715246806375	0.5673113389418201
BayesSpace_default	0.5990192278783136	0.6806556344047217	0.7346184448696199	0.49457102288985566	0.49206670686879117	0.6345478873130777	0.5553224625357899	0.5459104649880764	0.5855886476750103	0.5549639827586003	0.5350445918913058	0.5442069018028899	0.6464474697515057	0.49283496538693566	0.5464528489683722	0.5311447461316181	0.5504569302918199																
BayesSpace_melanoma	0.43694699615690896	0.6621011092305342	0.7341315796222478	0.5423792567795008	0.4087119974297435	0.6292405946327059	0.5621147336932313	0.5551979923373228	0.5386317607391254	0.6345489248027053	0.4343729930424485	0.5652176956117247	0.6410306118773785	0.5153154297510676	0.5657757283537638	0.532819249253032	0.525675214130844																
BayesSpace_1	0.4335887489689472	0.6623178761299474	0.7351820359537302	0.5433542659296219	0.4090641139241051	0.6299749134094524	0.562031118714965	0.5380767049841665	0.5399947946356581	0.6351945584549854	0.43461785191759056	0.5675632083084614	0.6421209795078927	0.4618690712156066	0.563086013086483	0.5352847161047493	0.5259087332770257																
BayesSpace_scc	0.637392717786099	0.6797367880621238	0.733140365617009	0.4933601803815842	0.49215661927444865	0.634133992547209	0.5548050464565496	0.5447052332208236	0.5844069494246749	0.5560546534444067	0.5354864831945028	0.5455207168723818	0.6466937279403611	0.4953477273142772	0.5445481088616351	0.532724927477847	0.5584438151667198																
bass_starmap	0.6766978002640989	0.6428854445435965	0.72088440076421	0.6582536717844597	0.47123823949222476	0.6580097955072355	0.5755157672347065	0.5774616206430302	0.5256955456882986	0.6593865143141543	0.5215069765949356	0.6399336343340544	0.7078575167119059	0.3875776479791711	0.5492682143302214	0.5590157522011736	0.5735573123921323	0.5989876037879124	0.33361415746191314	0.7163770935823347	0.7552769793986864	0.5661778099040446	0.6127815468095436	0.7034357187939093	0.600689141551645	0.6123104773663697	0.5143590864517876	0.48762283081225727	0.5115567961048749	0.502453500091653	0.5089757168638125	0.5243441021977305	0.4848800423222168
bass_default	0.5808929097484572	0.6044898744596119	0.7195861756809786	0.5935189529253448	0.3944551335565126	0.6296344875838292	0.5871041372881027	0.5557007227645628	0.58044972998126	0.6317531038259999	0.5231198756790064	0.6378621321086094	0.6782627779492569	0.3718715995683536	0.5143433172294732	0.5604767508820016	0.5865237713371538	0.6075637021078433	0.34270085424120805	0.6954802890496222	0.766232804761078	0.517008041468792	0.5567996963551753	0.642518925034248	0.6835206282986793	0.6092398273699708	0.5064785431143662	0.4881514825515459	0.5470510046563702	0.5424708235139396	0.5197653878115631	0.5501744205233403	0.5125804744174137
bass_dlpfc	0.49683601026970514	0.6677951242638377	0.6100207725736941	0.6952582494128696	0.49157945347073173	0.6342034819343736	0.6334731992823279	0.6032834020838247	0.6604328335516413	0.6950561804908878	0.5369799143173039	0.6171477363928299	0.6816757069356778	0.4293651957892628	0.45426609163272363	0.5449607267219633	0.5455428953004514	0.5961393268493648	0.3330604294796206	0.7098396950542859	0.568700255366929	0.6062610306965875	0.7004261289638197	0.7198144019132725	0.6497833959870385	0.5940928845361776	0.47957970214821816	0.5060648688947496	0.5168178533597907	0.5109904961355609	0.49222544125631784	0.4949393976970046	0.5191647383607813
bass_1	0.5145405276659241	0.648945413360574	0.6071894912617	0.6298241796168953	0.49288760297915907	0.6146124445045027	0.6237027747072978	0.5910278455155613	0.6451213150943774	0.6641045612469427	0.5263264237327683	0.5951266020329953	0.6658653429450766	0.41537589518925494	0.4765267454403692	0.561107643498111	0.5146077503232446	0.5785710273748228	0.30094149342010007	0.6517298326835401	0.5286662473392585	0.5815138127787002	0.6381019320631361	0.6814780120627916	0.6180907655936689	0.566186080478666	0.3959625849441032	0.4437527891270696	0.42917546267953954	0.424246830074925	0.4155958531680505	0.3957236886209558	0.45764216397936597
spaGCN_default	0.5204384704761683	0.7212819571754725	0.45217354046539304	0.6043085670140314	0.3782759018307152	0.6042831348939574	0.5751506661756876	0.5826271495019667	0.5044492168252123	0.6463587932293328	0.47138112627396384	0.5969408827825555	0.6569531290502185	0.39056184624074497	0.5087018932585442	0.5785902819267692	0.489843910375232	0.4868169271887963	0.21043787339303777	0.47355701883221935	0.40495814085173604	0.4296342410140075	0.33248201337900685	0.4068251377200483	0.5083708076084201	0.5777138297592322	0.35319545052570106	0.36720760006515973	0.3915750300072256	0.3561056582975615	0.34159705246750743	0.3668701986997156	0.3118237932563298
spaGCN_2	0.40925832599757117	0.5812801658088259	0.5681891460809297	0.5355880068491485	0.4588874013339543	0.490797418854201	0.513405432339568	0.5121000860931235	0.4799656339791259	0.4368717701353533	0.46088642052928286	0.5085842330273055	0.6274255899218195	0.4260326613272978	0.4930031966719682	0.5201093137315546	0.48714411072751873	0.4210210927830513	0.1471279893652342	0.4130704288392114	0.35463197235841315	0.41905450327132004	0.3318778865160146	0.3717901276759515	0.36968652301434485	0.4321080548961034	0.3414193408280291	0.361737693814326	0.35310960990345186	0.31395280584246277	0.3354716686542037	0.37229519266066774	0.2674769169756424
spaGCN_3	0.39004479029457784	0.5465748980121861	0.5238921153093796	0.5003240548961466	0.4173272409540034	0.44742218174475923	0.49857161512312176	0.49149486236613005	0.4591205086461677	0.40753344893921084	0.4234692522095145	0.48266524031718866	0.6235589185390084	0.46389313308324914	0.510823118926165	0.5337317520721798	0.49444926334585876	0.4210210927830513	0.1471279893652342	0.4130704288392114	0.35461233020165434	0.41905450327132004	0.3318778865160146	0.3731644637622893	0.36968652301434485	0.4321080548961034	0.3414193408280291	0.361737693814326	0.35310960990345186	0.31395280584246277	0.3354716686542037	0.37229519266066774	0.2674769169756424
spaGCN_1	0.5011653661340909	0.6918416798897191	0.4260664454567976	0.5693484092220665	0.3532995059081375	0.5761196111973445	0.5471423394672369	0.5601693983386402	0.48753527855760764	0.5987954174183582	0.4446297448777965	0.5616434048576265	0.6431213018282473	0.4006251821997411	0.5226126338983396	0.6031681499968564	0.49804318347121657	0.4868169271887963	0.15715302365395936	0.47355701883221935	0.40495814085173604	0.4296342410140075	0.33248201337900685	0.4068251377200483	0.41492103252453477	0.5777138297592322	0.35319545052570106	0.36720760006515973	0.3915750300072256	0.3561056582975615	0.34159705246750743	0.3668701986997156	0.3118237932563298
stardust_default	0.4090482688144468	0.4365471382533164	0.43405344725373235	0.45103564993908035	0.31273785072448385	0.38311716755075614	0.3916124714151156	0.40800990396561243	0.3970863710526153	0.39201839217450923	0.34262971788997953	0.39299055669580896	0.6153464696699884	0.27684411491055594	0.4282218276803495	0.34499489980809367	0.40270696862838673																
stardust_tutorial	0.38639750631368347	0.45596590618340166	0.46057731092805776	0.4000475548564245	0.2854366306705747	0.3777245667129051	0.3539160744342911	0.3261727359981057	0.3955841332740312	0.4093125036228636	0.3335688555364154	0.4397619697437745	0.6658557844570122	0.12373498233104395	0.41723446680064386	0.27534309343323665	0.36048028636253604																
stardust_2	0.4557436020599525	0.34450260839968794	0.47310778678753934	0.41220304548621994	0.2750686722936895	0.3380424197638301	0.31351207654779556	0.2899913712973959	0.40531851446538086	0.35967187336269635	0.28527760784550216	0.38990928026955063	0.6659829163777893	0.11930162128385997	0.3911983942124503	0.252302225189086	0.33228867963385084																
stardust_1	0.40563764990032974	0.47336207273380443	0.44139291632441763	0.4656402909763663	0.35202845187930254	0.35020403312083714	0.3850928450025968	0.4001673334273969	0.44161158423890795	0.37408412234524874	0.3442784711777412	0.3906656702764032	0.6364798013364314	0.2337641795715749	0.4139614308772112	0.3281226744520669	0.40057270246268223																
SpaceFlow_default	0.5485298550510816	0.5801885451723101	0.6107157138667386	0.4935151373696303	0.3501817901064513	0.5161639652921348	0.46982043484326025	0.4025396329651033	0.4951681855278387	0.5349146905811696	0.40007826947106034	0.4462880420108239	0.6566187416251807	0.2609391897323995	0.42911421081337686	0.4424644886984081	0.47361404283143793	0.5759723621879262	0.2985575087911577	0.7902762373377512	0.6641650652384393	0.5890502544083975	0.6387416343557221	0.7840031849225694	0.7162644310372426	0.5964152167631025	0.5328188390304656	0.5227308247363827	0.5459929039425132	0.5235747701974928	0.5625142972454004	0.5524750941110079	0.6050415354219842
