	label	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
spaGCN_3	0.08971247925763251	0.20974072608519503	0.2167842475705367	0.20733697458258948	0.18213816118465007	0.15583120580821355	0.21871202658753292	0.30200059708054144	0.18250106939129424	0.2516309756683498	0.2311697031218532	0.23385887416495743	0.2550594867238942	0.4715968162488272	1.0	0.0	0.48790202082468337	0.20100986002631846	0.16598193980805728	0.15536808848549621	0.20356129032160697	0.35712983742394033	0.48016166715911357	0.35712983742394033	0.3913212219439065	0.24323879325109815	0.24189712699691718	0.23245102000472376	0.24189712699691718	0.2863328543346994	0.2875079838806811	0.3023714898016042	0.28691496139499734	0.196810421641756	0.2875079838806811	0.196810421641756	0.2633774998561854	0.2115696685221671	0.1856205007198407	0.21380339566594486	0.205948671742808	0.1308449928423323	0.16807394246579987	0.16173498868366407	0.16733474627648454	0.30016900416527825	0.08987139645725618	0.12475104977633354	0.31558089928242006	0.14083920600294564	0.11695294762654712	0.11324230013985112	0.22420727871203394
spaGCN_1	0.08947407465981032	0.21446611774347807	0.21964924677472097	0.21213675817530148	0.21825545616587946	0.1782310087250515	0.2147552540572669	0.4502469205575343	0.22135262351096338	0.21308453661907867	0.2629273813062794	0.2652100674968315	0.2786878972947492	0.6949789820532372	0.48790202082468337	0.48790202082468337	0.0	0.18895190302090217	0.17618275770762912	0.15597852376560276	0.2168579779815961	0.42004301049766807	0.5460363455832274	0.42004301049766807	0.4986072809391521	0.25874024996214423	0.2737807715748624	0.29384953916549944	0.2737807715748624	0.45259180231375806	0.4333660992782343	0.4514449848604124	0.4529084675567063	0.2696396476581735	0.4333660992782343	0.2696396476581735	0.3176308154896898	0.22785191413805966	0.1743476468054023	0.2252365501618476	0.21137169489306368	0.1595500845687435	0.20041634139486444	0.21723460983015802	0.19926326966586166	0.41164295629267295	0.20636373689920415	0.2571397848349479	0.49593179309919777	0.20557022752855553	0.2470601456038973	0.22950974928268345	0.37987359675079246
SpaceFlow_default	0.16973925017046657	0.4660689352662456	0.5766658024101089	0.4942487612519443	0.21612604956753034	0.5914853629018174	0.5025522557072395	0.18153216805705819	0.4479957718472068	0.5399194473998945	0.5146854306276263	0.5219164723679122	0.5043184898836353	0.2249508074796306	0.20100986002631846	0.20100986002631846	0.18895190302090217	0.0	0.6075668908517614	0.6310070061904287	0.8067308963092261	0.22447553298352715	0.18569674015183615	0.22447553298352715	0.17073497940399981	0.12653261899850146	0.12660402853138503	0.08282624716939335	0.12660402853138503	0.05695902414124055	0.06206450237971475	0.10523385321925656	0.05773031080695187	0.03745982128193042	0.06206450237971475	0.03745982128193042	0.10301054284130833	0.6251153014468703	0.6522405417488694	0.5836342121581544	0.6347627129740009	0.5105916203449214	0.5676788571970041	0.5259592744224524	0.5572330185818531	0.11243510975748378	0.08037696297246927	0.09780428967506445	0.1144723695785714	0.09724311791753727	0.06657565690717174	0.09700785707542914	0.11964429388382658
SpaceFlow_2	0.17129164514476583	0.3681306446785226	0.440542725094529	0.39496300911817367	0.20128399494859137	0.5388145020853151	0.3930812379122567	0.16462689284839563	0.40505871400854476	0.46653140494521234	0.47956888765650624	0.5172699308415348	0.48944053027005957	0.20796674622168398	0.16598193980805728	0.16598193980805728	0.17618275770762912	0.6075668908517614	0.0	0.768003060197105	0.6209415168080744	0.21105237298294047	0.16859963912512727	0.21105237298294047	0.15957868178142365	0.10001876063183121	0.10138452404754288	0.07239010408720721	0.10138452404754288	0.05236759371281639	0.05566480869935691	0.09480113321878897	0.052463347563803754	0.031964066580436504	0.05566480869935691	0.031964066580436504	0.09780521857447377	0.5414902565969294	0.4914124134207236	0.5520507441145123	0.5594001931858715	0.5309528306745926	0.47356713211954093	0.4940855896459669	0.4627440054143838	0.09475984743087791	0.06973639675803599	0.07786361644454771	0.09512426992817054	0.08532901325349929	0.043504241029286676	0.07370577278210638	0.11894516275441247
SpaceFlow_3	0.16672031887243938	0.3387538319072074	0.44652505169064993	0.3565439737516167	0.19874394233781056	0.5696549500005476	0.39045633688528675	0.15472880935420963	0.3999149394238018	0.4616093257857408	0.38394813755031676	0.4119796758745881	0.40105749102630495	0.19419188195176626	0.15536808848549621	0.15536808848549621	0.15597852376560276	0.6310070061904287	0.768003060197105	0.0	0.6387028632767204	0.1916536804233486	0.15654486536043621	0.1916536804233486	0.1491452182487065	0.1093784004162505	0.1090030820431123	0.0681754924547775	0.1090030820431123	0.05069643916513465	0.053570550967962614	0.09315511692516898	0.0508566312696781	0.031020855611682243	0.053570550967962614	0.031020855611682243	0.09114388942313362	0.5575666364152206	0.5150276651919486	0.5602112338349201	0.5627508060948602	0.5634553799534902	0.4938868050144009	0.4334300574260058	0.4817673571356251	0.1002653297637529	0.0607407619501057	0.07698808957707791	0.09759587092000208	0.07457159682331412	0.053643466044863634	0.07833861814607043	0.10270678677552238
SpaceFlow_1	0.17448539706900096	0.5097311092410933	0.615109071679537	0.5193869761567396	0.22748317663753892	0.6127389405583783	0.5193487562973277	0.20383235161941965	0.4816211246679909	0.5766209356621854	0.5295473741795217	0.5895660252759459	0.564693323210024	0.2444848332345223	0.20356129032160697	0.20356129032160697	0.2168579779815961	0.8067308963092261	0.6209415168080744	0.6387028632767204	0.0	0.24418303713122474	0.20904481334214245	0.24418303713122474	0.1951517666707385	0.13112199580085976	0.13463637243556148	0.09600903045099142	0.13463637243556148	0.06304731154377967	0.07088908000488055	0.11440301823427024	0.06452312707416537	0.04443827737666148	0.07088908000488055	0.04443827737666148	0.11106935202378344	0.6842685951856322	0.6478808687298147	0.5751884634908674	0.6887764977330054	0.5279209748996383	0.5910482668551488	0.5340353970158885	0.5817582567995913	0.12606790427899212	0.0939487397808597	0.119235211582232	0.1288724472068356	0.11308816040857284	0.07762101036634211	0.11452433660603806	0.13474399184626448
DRSC_default	0.08242286214365487	0.1988351543524037	0.21385515794969864	0.20035996670342673	0.17604827453575062	0.18150081884185104	0.2034951042123865	0.4380943612416517	0.196796733124883	0.21713905597042588	0.246691022778754	0.26412356851378155	0.2762494368805654	0.4507802731215476	0.35712983742394033	0.35712983742394033	0.42004301049766807	0.22447553298352715	0.21105237298294047	0.1916536804233486	0.24418303713122474	0.0	0.4970328960183519	1.0	0.43252193259305916	0.30464172419061375	0.31992651348352813	0.419651082784074	0.31992651348352813	0.36698290480741896	0.3672491673620494	0.40244521399305966	0.36875124943888643	0.2628514174155658	0.3672491673620494	0.2628514174155658	0.3616940657192796	0.2350011609472868	0.2002794203254369	0.22574996211758414	0.22386407008579176	0.18413879694905774	0.21190074379978185	0.20399091176110729	0.21224683516747003	0.38295597928861386	0.18098817883729265	0.26543653264160344	0.41598642313939743	0.2509919308098047	0.1695067257135022	0.23401002399480458	0.37691625652780425
DRSC_FindSVGs	0.06793169851339549	0.166641112388922	0.1826222211601216	0.1673013796201899	0.11929030782307869	0.14423556670118845	0.17394749018326208	0.3715533568063069	0.17764874900013153	0.19758943819736302	0.19891299352279063	0.23751270440126057	0.25312744371792156	0.5370787366272458	0.48016166715911357	0.48016166715911357	0.5460363455832274	0.18569674015183615	0.16859963912512727	0.15654486536043621	0.20904481334214245	0.4970328960183519	0.0	0.4970328960183519	0.5562132453619829	0.3013267812834659	0.31732789076189805	0.3740982188964843	0.31732789076189805	0.4387124771278419	0.4520716867804421	0.48284419960371006	0.4410944285815992	0.34251400685157735	0.4520716867804421	0.34251400685157735	0.4472636865594869	0.2141085192357208	0.16579230228324549	0.1931577283779605	0.19700537166726015	0.14823103494461237	0.17780839963912454	0.17542302633664647	0.17672780829700716	0.48182352180743643	0.13573071894166672	0.19801757433567865	0.46883934410289174	0.20888591160946007	0.21460051182793963	0.1863772450047682	0.36959199537867493
DRSC_all_genes	0.08242286214365487	0.1988351543524037	0.21385515794969864	0.20035996670342673	0.17604827453575062	0.18150081884185104	0.2034951042123865	0.4380943612416517	0.196796733124883	0.21713905597042588	0.246691022778754	0.26412356851378155	0.2762494368805654	0.4507802731215476	0.35712983742394033	0.35712983742394033	0.42004301049766807	0.22447553298352715	0.21105237298294047	0.1916536804233486	0.24418303713122474	1.0	0.4970328960183519	0.0	0.43252193259305916	0.30464172419061375	0.31992651348352813	0.419651082784074	0.31992651348352813	0.36698290480741896	0.3672491673620494	0.40244521399305966	0.36875124943888643	0.2628514174155658	0.3672491673620494	0.2628514174155658	0.3616940657192796	0.2350011609472868	0.2002794203254369	0.22574996211758414	0.22386407008579176	0.18413879694905774	0.21190074379978185	0.20399091176110729	0.21224683516747003	0.38295597928861386	0.18098817883729265	0.26543653264160344	0.41598642313939743	0.2509919308098047	0.1695067257135022	0.23401002399480458	0.37691625652780425
DRSC_FindVariableFeatures	0.07555573162318255	0.16032241480449366	0.17254676604497687	0.1565147214904042	0.12915548698296636	0.13623370973419593	0.16018023833135045	0.3232103839714114	0.15328212882448605	0.18680235219323568	0.19352122121561732	0.20497586947412616	0.21743440284726848	0.4383026929347992	0.3913212219439065	0.3913212219439065	0.4986072809391521	0.17073497940399981	0.15957868178142365	0.1491452182487065	0.1951517666707385	0.43252193259305916	0.5562132453619829	0.43252193259305916	0.0	0.27131341672026255	0.28660464151929127	0.34884998675297973	0.28660464151929127	0.45698490513881573	0.4773203106601761	0.45699995595292386	0.45385714945923084	0.3209678928625897	0.4773203106601761	0.3209678928625897	0.3844829628672297	0.19560458971123826	0.15434040420871695	0.18776403584669318	0.18415700628827453	0.12770932180275396	0.1411703524902814	0.15326971893427738	0.13926088144864207	0.4354187837219205	0.1378993373103799	0.1837846887030492	0.3928410938140129	0.17416568698969814	0.17325467146373522	0.15727542125818583	0.3334466847592808
precast_default	0.04180893480046531	0.2136077971374174	0.15257663363735982	0.2085651932209272	0.15890456101123349	0.11404937213425657	0.18433055364500936	0.24781621050734598	0.1272320420305422	0.2172216129103285	0.17489786185230194	0.16314464174490578	0.17315262342364127	0.22444683245484656	0.24323879325109815	0.24323879325109815	0.25874024996214423	0.12653261899850146	0.10001876063183121	0.1093784004162505	0.13112199580085976	0.30464172419061375	0.3013267812834659	0.30464172419061375	0.27131341672026255	0.0	0.8814533380200973	0.31082862227798075	0.8814533380200973	0.25453511663387396	0.2693405062338759	0.3167858683861252	0.2544263477111152	0.18491989324009891	0.2693405062338759	0.18491989324009891	0.3005059210172258	0.15250355486302858	0.12908965182072807	0.1351553510403747	0.1480048572603124	0.09080107185661643	0.10250795472544644	0.09721324109266764	0.10198073303091852	0.34961637725020794	0.055375564941301296	0.1611650465918598	0.272099131047314	0.14152541298532823	0.17570799271492749	0.1512399982469982	0.19812653470236483
precast_dlpfc	0.03545178027853949	0.20705518255905342	0.14997723512193611	0.20212148431467514	0.1591947869701386	0.11482235308270221	0.1772308634766218	0.25071982711640406	0.12824250100479195	0.20479463884158836	0.1687461552399298	0.16504075979007293	0.17635578252991646	0.24096853515121588	0.24189712699691718	0.24189712699691718	0.2737807715748624	0.12660402853138503	0.10138452404754288	0.1090030820431123	0.13463637243556148	0.31992651348352813	0.31732789076189805	0.31992651348352813	0.28660464151929127	0.8814533380200973	0.0	0.31925688910521793	1.0	0.2513333402615119	0.26085929066721203	0.32204041189538357	0.2498232491806711	0.18600316116581622	0.26085929066721203	0.18600316116581622	0.3091475822822123	0.15261614429763046	0.1270780844132979	0.13891590485458755	0.14659208532543547	0.09282914352453228	0.10277754783373821	0.09708947058281267	0.10214608389506791	0.3356088071790777	0.060894899251937785	0.16546558914833037	0.2812689867166699	0.14571512655070992	0.16914041106279645	0.1533060220175086	0.22309919195884964
precast_1	0.08147885664933092	0.08691653973370014	0.1012672304116987	0.08897333710777718	0.04232882516375443	0.0667929083878155	0.0924009343986858	0.3864033308868214	0.09593711005894594	0.11803098471835102	0.10729484735047672	0.12417211124262004	0.13626859173314637	0.2812019974346439	0.23245102000472376	0.23245102000472376	0.29384953916549944	0.08282624716939335	0.07239010408720721	0.0681754924547775	0.09600903045099142	0.419651082784074	0.3740982188964843	0.419651082784074	0.34884998675297973	0.31082862227798075	0.31925688910521793	0.0	0.31925688910521793	0.42532017637108116	0.4548836657071821	0.41357579539708406	0.4271339707955852	0.350297758435504	0.4548836657071821	0.350297758435504	0.3981556469921287	0.1087529515389276	0.07838225708530908	0.09896951682132293	0.09798396767660147	0.07494366325817829	0.09289178160139848	0.08512405940588026	0.0934510761124787	0.4332221015164415	0.17799561654917878	0.23302820363202092	0.39644904306156303	0.27448148550081475	0.19474149585471348	0.20229152172356127	0.36695445913034375
precast_BC	0.03545178027853949	0.20705518255905342	0.14997723512193611	0.20212148431467514	0.1591947869701386	0.11482235308270221	0.1772308634766218	0.25071982711640406	0.12824250100479195	0.20479463884158836	0.1687461552399298	0.16504075979007293	0.17635578252991646	0.24096853515121588	0.24189712699691718	0.24189712699691718	0.2737807715748624	0.12660402853138503	0.10138452404754288	0.1090030820431123	0.13463637243556148	0.31992651348352813	0.31732789076189805	0.31992651348352813	0.28660464151929127	0.8814533380200973	1.0	0.31925688910521793	0.0	0.2513333402615119	0.26085929066721203	0.32204041189538357	0.2498232491806711	0.18600316116581622	0.26085929066721203	0.18600316116581622	0.3091475822822123	0.15261614429763046	0.1270780844132979	0.13891590485458755	0.14659208532543547	0.09282914352453228	0.10277754783373821	0.09708947058281267	0.10214608389506791	0.3356088071790777	0.060894899251937785	0.16546558914833037	0.2812689867166699	0.14571512655070992	0.16914041106279645	0.1533060220175086	0.22309919195884964
seurat-louvain_louvain_3	0.11471757538953027	0.06184983576883212	0.0769693862250749	0.062111857107081926	0.044080745325418134	0.045365796771439766	0.07168979943528773	0.41490343758023424	0.07422913742063346	0.09529762526310326	0.09358622927599704	0.09832889516874262	0.11263223883385501	0.3880942228596024	0.2863328543346994	0.2863328543346994	0.45259180231375806	0.05695902414124055	0.05236759371281639	0.05069643916513465	0.06304731154377967	0.36698290480741896	0.4387124771278419	0.36698290480741896	0.45698490513881573	0.25453511663387396	0.2513333402615119	0.42532017637108116	0.2513333402615119	0.0	0.8532991905601127	0.7660587199693518	0.9672217693818127	0.6498401879620492	0.8532991905601127	0.6498401879620492	0.5578947845030439	0.08114285638472199	0.050422912216478814	0.0959450074093591	0.07326567407396765	0.04840858980180396	0.05980268007176658	0.0603773739210119	0.05970701754115659	0.5728087540543785	0.262468405423737	0.24168072008778932	0.5385239584070981	0.2997910362564106	0.25474970325829	0.22281889824319256	0.44778471671755243
seurat-leiden_leiden_4	0.123942691864615	0.0647017179123181	0.08004756967068956	0.064550954007815	0.029109379992762457	0.04737698014451275	0.07514894417012909	0.40088755559466493	0.08044151458625026	0.10199837282753013	0.09797925166727176	0.1068525408139929	0.12163519384654332	0.3668068871605872	0.2875079838806811	0.2875079838806811	0.4333660992782343	0.06206450237971475	0.05566480869935691	0.053570550967962614	0.07088908000488055	0.3672491673620494	0.4520716867804421	0.3672491673620494	0.4773203106601761	0.2693405062338759	0.26085929066721203	0.4548836657071821	0.26085929066721203	0.8532991905601127	0.0	0.6557971289526888	0.8612898209781471	0.6731452911348389	1.0	0.6731452911348389	0.543753860507708	0.09018605312248058	0.05527634296452109	0.09861386023055972	0.08101003210556781	0.051309703886764174	0.06496047201461674	0.06331995576746373	0.0648647775362952	0.6199593026488759	0.23179911742691134	0.19935179156663704	0.5125926843462952	0.29810246450995004	0.2218920799333635	0.18352164750987743	0.4030720019296032
