	label	spaGCN_9	spaGCN_6	spaGCN_10	spaGCN_1	spaGCN_4	spaGCN_7	spaGCN_14	spaGCN_13	stardust_2	stardust_3	stardust_1	stardust_4	scanpy_2	scanpy_3	scanpy_1	bass_5	bass_2	bass_3	bass_1	bass_4	BayesSpace_1	CellCharter_2	CellCharter_3	CellCharter_1	GraphST_5	GraphST_8	GraphST_9	GraphST_2	GraphST_3	GraphST_6	GraphST_1	GraphST_4	GraphST_7	SEDR_5	SEDR_2	SEDR_3	SEDR_6	SEDR_1	SEDR_4	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	SpaceFlow_4	DRSC_2	DRSC_3	DRSC_1	DRSC_4	seurat_2	seurat_3	seurat_1	seurat_4	BANKSY_2	BANKSY_4	STAGATE_12	STAGATE_11	STAGATE_2	STAGATE_3	STAGATE_10	STAGATE_1	STAGATE_4	STAGATE_13
stardust_3	0.1876803205678966	0.19112729304999868	0.21595892150393872	0.18491828821955694	0.21613887464069176	0.21594734883319716	0.21781549408392128	0.18584368654940286	0.18987569209681876	0.6641627653019102	0.0	0.8310626685742517	0.6580229941496635	0.20215771723556403	0.19548577260660185	0.20656471613640237	0.18632056179479073	0.18516646654407035	0.17002241023012404	0.16361009369732507	0.18795926074699854	0.13157564714547174	0.19882327504839764	0.20884256690128708	0.1927534738603261	0.191414336195616	0.19879191733285065	0.20309636752199603	0.18412655403951209	0.1617726852446963	0.19602699293997708	0.1850978502372294	0.20460440912370198	0.16701361553034014	0.23097875883836555	0.22662856998071973	0.24629041083331302	0.21742932448451788	0.16917432146619069	0.1679845197628995	0.16315201631842294	0.1859517575338923	0.16364078356810166	0.22103007383839243	0.19560480053899676	0.20306721385022622	0.20534428135350855	0.2121440478102217	0.2392349208940541	0.24285488079074075	0.24860771847864016	0.23856057102500394	0.2474079655661044	0.24297634607450241	0.22805699192180584	0.2007219676758657	0.21562217258576521	0.21063550174924192	0.22424045093544537	0.18692860866575892	0.1775778500771004	0.19319724849918143
stardust_1	0.2054467106154721	0.20801070446757722	0.2352388957681265	0.1928773972104744	0.24020198356742137	0.23639338619767178	0.24041643643952235	0.19431711477683902	0.20734078846337906	0.5453228835154657	0.8310626685742517	0.0	0.5371359923249418	0.22221948090134994	0.2122936152342684	0.23298750031507293	0.19998289667722094	0.20383283727228393	0.18898204958361026	0.18232434511893972	0.20685691188184252	0.12779289435006053	0.2011796138343758	0.20050980960355827	0.19477892749591194	0.20028900354085033	0.21545337152462674	0.21734337978199558	0.20772984043304124	0.18200943025920746	0.20583543028836546	0.2038229308634955	0.2149635092594772	0.17930137316182845	0.2404357395655787	0.23547044015954163	0.2586511678093539	0.23058339268043948	0.1733092942535802	0.17658483171205214	0.17374197654587234	0.19845228868486872	0.17404951732755353	0.23163162862077885	0.21809906203039567	0.22469627627574626	0.22570358992900763	0.23401561997042636	0.27149448772314283	0.26966916075228586	0.2804724539576339	0.27212411203905723	0.2641682165032713	0.26151493710854923	0.24211725572109102	0.20567355737948534	0.23685504346914452	0.23514685163589122	0.2343812809470713	0.2101014865173748	0.1934113079834644	0.2032161468797989
stardust_4	0.1348112607809141	0.14301267531593412	0.17184074750857126	0.15311074312826461	0.15617308983111702	0.16709062936379626	0.16463177796165904	0.15999684876725	0.1487448232989229	0.9150828352434964	0.6580229941496635	0.5371359923249418	0.0	0.13522763156616457	0.13327940218980014	0.14231865517074968	0.16400956477242862	0.14117019720225615	0.14249575444846205	0.14383750502849896	0.16447423152384524	0.1315873439523206	0.15605352121050267	0.1799391231867646	0.1511481811731664	0.1962151935831646	0.18479721120017803	0.19104414399246797	0.1420216312314296	0.13521024027336395	0.21334394092933712	0.14117920392453642	0.19644278443692897	0.16994096517119384	0.1887585756989879	0.182291814545568	0.20129537806562162	0.17484927679800036	0.1272552083003052	0.13836136314426806	0.14017810502184588	0.16153913944945156	0.1365692331777973	0.194675302812477	0.15370148907639078	0.16252951261823395	0.156018303823677	0.157756736544457	0.1508547371196685	0.1532420276261628	0.15758425821160976	0.1514897365456179	0.19352887020170711	0.1857150351726898	0.1934673061156143	0.1740703384809134	0.17999440833462005	0.14852697426725867	0.1946428417331519	0.13500984716401093	0.15183122917891284	0.1806047454577485
scanpy_2	0.4698192188251794	0.3625480316603837	0.3909295677572365	0.35601780171155456	0.4292963178873234	0.40594360522458395	0.4143889150593776	0.35441092660762735	0.3550140543265173	0.14188164985750693	0.20215771723556403	0.22221948090134994	0.13522763156616457	0.0	0.605939873237673	0.7335157701894234	0.36922995531154185	0.36614257658370036	0.3466066043116189	0.3450288838400455	0.383250157885052	0.14681659942092787	0.28271723464606535	0.2634744827750086	0.29108726965517717	0.24925631624702863	0.30971369401948745	0.2921231394668866	0.38840047709522607	0.36604937815595356	0.24803928577958678	0.44398836801258856	0.2818227336050123	0.2586477826132502	0.39821312981241147	0.400930394283671	0.41746018800777696	0.33353647904094924	0.2871132432787354	0.29975034934698336	0.3520953873854464	0.34644969732903946	0.34321194892318324	0.2850215878869176	0.3556461257313895	0.3608452258360682	0.3717600539269318	0.36770207926731335	0.3508449782883604	0.33539971503183164	0.3656464270587327	0.35360076735807683	0.46120261549691854	0.4668113298045716	0.3774532983833202	0.26184170828784226	0.3825331234652545	0.45243536276654633	0.3582359178261014	0.3772280227651959	0.3916581598856984	0.3296317613482873
scanpy_3	0.4503167180769516	0.3510897650683556	0.37765674985679526	0.35986955442152774	0.42799916823558454	0.3967294210825243	0.40503292607182206	0.35421557637057083	0.34758281093167315	0.13991404341092484	0.19548577260660185	0.2122936152342684	0.13327940218980014	0.605939873237673	0.0	0.6242993560960977	0.3483644621575773	0.35672384640885635	0.34754902040540314	0.3421009583600892	0.36340211582626936	0.14057129735722157	0.26448653298141733	0.25125330588093114	0.2995245372169358	0.23962362119413	0.29849665703720624	0.29128106237270807	0.38934993054898986	0.35101168279130285	0.23740167202284054	0.4324161630709208	0.2652204724318626	0.25250745726352497	0.3883856496272634	0.37708500669328787	0.3776926253726097	0.3382688297266848	0.2920855496026751	0.30193751126580815	0.32472130291197854	0.3438152994046824	0.31982107520578645	0.26728019385362045	0.33894674235165545	0.35971710885520997	0.3573466485579841	0.3662133814809864	0.3611372748513118	0.3529110946295106	0.35364125998470847	0.36330237392239767	0.4430902044777426	0.45890809140008126	0.35997675761386916	0.2679088815036127	0.3653321784417887	0.4361444544661561	0.341606013648429	0.35038130625045105	0.35215214377757414	0.3243009518852728
scanpy_1	0.5415862404202334	0.4388948935178844	0.43234683684770303	0.43468833851522637	0.4829400842360397	0.44861599056812895	0.4653010606890116	0.42898604954704855	0.43000940449762876	0.14888564585166494	0.20656471613640237	0.23298750031507293	0.14231865517074968	0.7335157701894234	0.6242993560960977	0.0	0.4150496593625056	0.4075182673756799	0.39592203506756574	0.3927997729006086	0.4313670867240341	0.1563616347676589	0.3296840679810608	0.3261719452158634	0.3350562918133781	0.313331178518109	0.37705482573495896	0.36601444613295053	0.4667070168061893	0.405836262302947	0.3001594025859913	0.5077797000218061	0.3397709662307135	0.30673485956882146	0.44131709205395336	0.4372934801173723	0.4495853521411601	0.38143252505130265	0.3254698049309841	0.3531773551028358	0.38958745697057406	0.3778069923825983	0.3638265043833413	0.3211662045483689	0.4185048768010817	0.4059234044154331	0.4230687073281844	0.42203717401528956	0.3909654788280273	0.3948163133279747	0.4007542610090606	0.3935667744622779	0.5111055669488569	0.5152589128834102	0.4193911951885269	0.29741354390315344	0.42274330807385635	0.5269202278241586	0.399505220591896	0.4266214758482299	0.4261147358353049	0.36899470688965924
bass_5	0.4363264993726597	0.43642479494429054	0.5872163444548165	0.46084403578913186	0.5126431994469748	0.5577337245539361	0.5457726809247712	0.4886852808509915	0.4723644371811028	0.16911405033584412	0.18632056179479073	0.19998289667722094	0.16400956477242862	0.36922995531154185	0.3483644621575773	0.4150496593625056	0.0	0.637914112254059	0.7687462334473966	0.8007819848922106	0.8269846813317707	0.17972197926480868	0.3635742183939266	0.38118572343473084	0.37476820589271465	0.451259328622528	0.5451192379076948	0.48912964274437076	0.4784115214965581	0.5101983658770528	0.4771318244480738	0.48185856235112823	0.5091657523014703	0.5049477413482205	0.5177553778392072	0.580149657795443	0.6128746010289826	0.4307185414836139	0.46005633693677056	0.40081524109800004	0.5391350842347877	0.5284213070069184	0.5037020049323839	0.41289813991557156	0.4824306157943322	0.5700366063728353	0.5729394607792923	0.5529084490909242	0.3684803740692655	0.3928446711407266	0.3574980858478446	0.3702107086282581	0.6203770091787659	0.6188991057894863	0.5753444622757884	0.4808613837940363	0.5655261591901741	0.44467187294645827	0.5820005571052239	0.4690498049372152	0.5562748592202037	0.5460750747393526
bass_2	0.4433421210577768	0.45564810766055025	0.5687269068525047	0.46772323494763096	0.5334284016446961	0.5440783541185995	0.5642658609818308	0.49214286572517807	0.4900874544701582	0.1498489575006109	0.18516646654407035	0.20383283727228393	0.14117019720225615	0.36614257658370036	0.35672384640885635	0.4075182673756799	0.637914112254059	0.0	0.7113432863197529	0.74572433550473	0.6415696206419375	0.14813970541067326	0.37785643861366897	0.3657440119884716	0.3581335645565154	0.3608480311850387	0.46698408943548475	0.4121551275057059	0.4835873187712795	0.5521248773004169	0.37018222887723407	0.5242552971900291	0.41308170882450984	0.4387540823019085	0.46935352496108884	0.49668784696375223	0.526787421259286	0.4413191939532908	0.4848075886120832	0.4401126640530951	0.5073789322668464	0.5152842239130189	0.4924964870283995	0.4479055306304763	0.5813691465417762	0.6096460524178803	0.6412854500226565	0.5890109831851331	0.3875473657303163	0.374212536332211	0.38188924018714854	0.3959035300657011	0.5213215307650512	0.5120617367801691	0.5156662912850315	0.45567923438107477	0.5327326728736366	0.42863490880376326	0.5085441895646273	0.5183848066254608	0.4917227392642543	0.4946851586155125
bass_3	0.4207847223485494	0.49421584473121727	0.5895056572406114	0.5039930296290888	0.5606947209754545	0.5669551175448171	0.5880124615038116	0.5340665403485261	0.5373892072213683	0.1437445233855564	0.17002241023012404	0.18898204958361026	0.14249575444846205	0.3466066043116189	0.34754902040540314	0.39592203506756574	0.7687462334473966	0.7113432863197529	0.0	0.9176454041192006	0.7681386191342023	0.18578721322691782	0.3782880116187999	0.3953680088584729	0.37464333706205494	0.3976397440850367	0.4667666090043788	0.4434686082582259	0.5043423131866454	0.5311279845072457	0.4139672197905661	0.45622409529443325	0.43022431263795413	0.4663688676881253	0.4436645988508383	0.48555724164095687	0.5155681343308298	0.40159449544554693	0.44589729913853215	0.39866436570715613	0.45488935113971674	0.49849404794261865	0.44043369531230186	0.36424701934598414	0.5287943327338988	0.6156655906507777	0.6189077991506433	0.588767786807012	0.3868939906746075	0.4086796456514665	0.37550820235592036	0.38949397290580023	0.5443709413169616	0.5466317856298436	0.49772201513175773	0.44234738334727147	0.4982987421791411	0.4124894950188588	0.5046921539018835	0.5070459947614088	0.5031900763032713	0.4741101425417448
bass_1	0.41582741677416235	0.48287633933006197	0.5921763824733203	0.4947841429164057	0.559600543451056	0.5650453145961613	0.5924137569196964	0.5251152013496181	0.5280934313668376	0.14609628271649341	0.16361009369732507	0.18232434511893972	0.14383750502849896	0.3450288838400455	0.3421009583600892	0.3927997729006086	0.8007819848922106	0.74572433550473	0.9176454041192006	0.0	0.787978555456488	0.18631823434795444	0.3702542161512662	0.3868848104939043	0.36387699836443016	0.4062727267697329	0.4817440142131798	0.45040576094466406	0.5027490704506862	0.539819131352611	0.4302925856568874	0.46830909232254037	0.44516836547442334	0.4834461932192338	0.44819460298033076	0.49022072346028456	0.522404461667415	0.4036381449497439	0.44848234309428303	0.397291327984488	0.4806794160956084	0.5074063390764467	0.4654060860595558	0.38015614210794757	0.5194043582967524	0.6162862316375625	0.6064015761048847	0.5816273278548729	0.3755041868683335	0.39629727924021463	0.36365315921215347	0.3783144599412155	0.5439959275168333	0.5440693781835992	0.5055917773663519	0.45815181380155723	0.5128961840734964	0.40747253986566156	0.5198420362538925	0.49780812421713594	0.523093390482955	0.4865751921417192
