	label	GraphST_default	GraphST_2	GraphST_dlpfc	GraphST_1	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	BayesSpace_default	BayesSpace_melanoma	BayesSpace_1	BayesSpace_scc	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	stardust_default	stardust_tutorial	stardust_2	stardust_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
label	0.0	0.41122967293916124	0.22530031437759165	0.4495788796091206	0.23747705304672231	0.26253668792197077	0.36305319649727974	0.2744055477233161	0.26378638858980574	0.3918020471695231	0.4706518810313856	0.2687976968051322	0.41222729071076014	0.3933265552780947	0.24735678863831373	0.24761575765071314	0.39427532272141125	0.37222058324557245	0.2184598505430525	0.37507622732662776	0.3773767589158707	0.23211489955753195	0.33921266670429306	0.3064295308609684	0.22398223713335308	0.21866424328946057	0.18997482645626074	0.20103539540139334	0.20755798987107282	0.24277484715212247	0.21172758201350972	0.30004193391589007	0.24135683134436983	0.38455566337672337	0.3279187196631251	0.3654921317757692	0.2375479712285911	0.3121863025688975	0.4047291495005394	0.3738533733396499	0.30984273126690615	0.4122237432321169	0.22639377434510202	0.2211130349437597	0.39873392051106726	0.38652141696727976	0.22639377434510202	0.38652141696727976	0.23445521030361852	0.3726141312666776	0.36627092097597463	0.3396200497981347	0.3841091871177559	0.24555503376693044	0.37689505931057943	0.4017700211804162	0.3861318859651892	0.15442768130471576	0.13160463690881002	0.14991633611152447	0.16509057998766102	0.20131152788976223	0.16122529511766343	0.13845661376181848	0.1540363806387316
GraphST_default	0.41122967293916124	0.0	0.386117812228308	0.739235045592563	0.3560946081263416	0.4975357719471109	0.37765983794822805	0.5054574125046267	0.34388400966339766	0.38476186586458166	0.4266545110103137	0.2651412781644037	0.3127127610027141	0.40647698402943344	0.32789059216597677	0.32721168502339826	0.40638057731762395	0.3417618604796856	0.3339450757237563	0.3679198026109324	0.3736279490716966	0.32685537421603694	0.2941638266492249	0.27871110466869603	0.30349120427138837	0.2992633677120662	0.22364231969808482	0.19714199955684786	0.2952634957547728	0.2576281270690581	0.2852234443563863	0.2627440850361176	0.2518123695619392	0.420159797969061	0.34667521270132806	0.4088175099760079	0.3284950619330762	0.3540522917115317	0.42836797344073174	0.3551468098697796	0.35252483994448436	0.4228422821116956	0.3111254229841052	0.26977943486832634	0.4009356665784727	0.34110834290614117	0.3111254229841052	0.34110834290614117	0.26351632146617704	0.39763140290820786	0.4221506579514679	0.3206255827665032	0.41509989796520463	0.2950681067578836	0.3328523909212635	0.4157478647536497	0.4200017169703619	0.22496446535333586	0.19326769992885612	0.20788348482019775	0.22769222413196977	0.23450127078928945	0.21856301766036268	0.18287618965451327	0.20212100231708274
GraphST_2	0.22530031437759165	0.386117812228308	0.0	0.3374146421885531	0.5764425745295664	0.49790838899801865	0.4586263408832654	0.47685959235235403	0.5428220298199405	0.4023025858959134	0.4324952170541719	0.43395596079203513	0.4666841795595794	0.45551175775252667	0.5269644263502395	0.5263333876183444	0.45607569417053	0.3930631263220579	0.5893128437699792	0.4217254030037671	0.4193748210299231	0.5329494899288161	0.4922457921087038	0.4609163502312179	0.5051042947792349	0.2971251581661281	0.2696973831478505	0.22428035265597093	0.37376021834586526	0.27275727711150366	0.29572689800831886	0.2846150817740951	0.2739024288175939	0.4616408248466594	0.531560725170651	0.44305906496216835	0.4756325607020603	0.5318848280034302	0.4451635901069239	0.5184465740597078	0.5311088367385897	0.3171910471921024	0.32890808969472274	0.3316732749791458	0.31121778936218414	0.3084487939725893	0.32890808969472274	0.3084487939725893	0.32921588425727716	0.4312228424037932	0.40370448147012955	0.36440778284349346	0.4678717133107626	0.412867943153196	0.34115936354163867	0.34254555762497446	0.3400565400106041	0.22796293712109986	0.15581133565108954	0.2135595892606252	0.2095176832694688	0.20959603938572025	0.16279438426822626	0.14740633698074967	0.22450152297207887
GraphST_dlpfc	0.4495788796091206	0.739235045592563	0.3374146421885531	0.0	0.39568410808080623	0.506794780861097	0.3860964129612946	0.5098181043628438	0.35052182021866823	0.40559279687122196	0.44016737102017395	0.2565600437139209	0.31488419237462717	0.41983838348102326	0.33485891222390723	0.33519959137523136	0.4197597352695375	0.35510253054862384	0.3376667911486632	0.38387707065439775	0.3892831240549546	0.3360427036756442	0.30100263785494685	0.27918236004488234	0.300794158205261	0.30222025577246553	0.2363905533215754	0.21028909526971687	0.2996500300507298	0.26778242813007447	0.2865833787488542	0.29144592383665097	0.2605523147672455	0.4253535759291248	0.3503216291960261	0.411958079530413	0.3295385804448281	0.35164118863258165	0.4426304949852179	0.363087291675218	0.35051809485430807	0.42264364519115993	0.29006916393050963	0.25626466255470387	0.40072394120022914	0.3454067538264083	0.29006916393050963	0.3454067538264083	0.25438419605456136	0.432701794612636	0.45885376569347464	0.3243079358016639	0.45570537170563374	0.3113488227031832	0.3480695624086487	0.43379972646663195	0.43929822039773936	0.2084552612308247	0.1806443384560709	0.1889776923703666	0.210034469253124	0.210143369584686	0.20573208021867426	0.1662668322073399	0.18703704309687735
GraphST_1	0.23747705304672231	0.3560946081263416	0.5764425745295664	0.39568410808080623	0.0	0.5520564815534299	0.4963326461038634	0.5270678998333415	0.6012627946725126	0.4787545029695474	0.4728197273683316	0.34761128492323434	0.4668435052952688	0.5197495710689778	0.5925352720811717	0.5933363036339813	0.5174355708345096	0.439410541231474	0.6586545886677062	0.49192894712383217	0.47741329198243265	0.5594838353354259	0.46562673163591745	0.41960082753895117	0.5013786927582222	0.3240658007296243	0.36649722939937984	0.2993337024340193	0.45364714122249106	0.33458502293923353	0.359133526776622	0.31916403139290644	0.33674158477729604	0.4979103739852491	0.5991634852760183	0.4889800752419654	0.5260468509570962	0.5842297456860019	0.5228090362180189	0.6057394005716502	0.5846251649970159	0.31279002307152176	0.3432314713952241	0.3343200500244161	0.3030571867860618	0.33279344076588596	0.3432314713952241	0.33279344076588596	0.33391870949390473	0.4741131413991277	0.48817208484960034	0.3853214440680801	0.5169406015072672	0.5624428064611778	0.43228683973235915	0.49054951380286227	0.5093687595663984	0.22448250907351974	0.15516949327625248	0.207459452038323	0.20965382928844897	0.19495733171176288	0.1609775479104902	0.14542427478588152	0.2152777036533516
SEDR_default	0.26253668792197077	0.4975357719471109	0.49790838899801865	0.506794780861097	0.5520564815534299	0.0	0.562882498910346	0.6769025910628474	0.5928553618291512	0.45644780945244945	0.3880332619968494	0.35009283665367236	0.39726509400285304	0.44307155012711175	0.49403769892079635	0.4947394232673604	0.4424716717313995	0.42674043523447086	0.6197751873634202	0.5050335652803027	0.49494619973642584	0.5682093876970251	0.44690532694188767	0.41387298779627535	0.5191553492963323	0.3277061342587042	0.28421967507922347	0.23870480722850593	0.4075499177474154	0.3087826954048971	0.352058165100411	0.26184606000734695	0.30789331345383003	0.469159462534629	0.5405887139740329	0.4978706864156483	0.4391859861388532	0.5712361528422166	0.4591411675156546	0.4894695303886328	0.5707425175135756	0.4541518254254177	0.40829775913223676	0.3751204037757351	0.44097719639674066	0.3987285911409749	0.40829775913223676	0.3987285911409749	0.35989315714217474	0.39388040392214313	0.3907821175985066	0.3022908828790179	0.4158863676494212	0.43790833138574164	0.40182688923250814	0.42320621316422213	0.43486555382967296	0.2675164517433718	0.19257713865265436	0.24405990555194357	0.25117163233439393	0.24413492497072106	0.20470036379368553	0.18542099596899986	0.25103990072792387
SEDR_2	0.36305319649727974	0.37765983794822805	0.4586263408832654	0.3860964129612946	0.4963326461038634	0.562882498910346	0.0	0.529214654321762	0.5600496960244543	0.46381064426995383	0.4952213534821273	0.3623872470637251	0.4627857109913339	0.4586388718673752	0.4483668902352987	0.448283853481999	0.45724089748245655	0.4074268356116379	0.49773790521184746	0.49330481780157226	0.4780305552413296	0.45909461945897473	0.41085156151562785	0.3839063660890641	0.42981780929343383	0.2570743898400691	0.2251840226970241	0.20932960324281635	0.3106488830843662	0.2566744528796612	0.2562173270192388	0.291860270220206	0.25514714988121007	0.49073370804090494	0.5248163929589615	0.5019265362525785	0.4120069689683871	0.5673690940692119	0.538842587677672	0.534163989828573	0.5666899792005669	0.38763515284680067	0.31103193155493614	0.3011842436417186	0.37853854146984617	0.3614778360202084	0.31103193155493614	0.3614778360202084	0.3002477602534112	0.43286408040561053	0.43836460151414003	0.4112297701462918	0.44209965860330064	0.3414893337814488	0.3294071109478678	0.33474940075040144	0.34315814595936595	0.2110641750274411	0.15490767254037757	0.19946286094810609	0.2022099634369155	0.21559449743409712	0.17102894639912242	0.1471322053535895	0.20542783415023785
SEDR_dlpfc	0.2744055477233161	0.5054574125046267	0.47685959235235403	0.5098181043628438	0.5270678998333415	0.6769025910628474	0.529214654321762	0.0	0.5541306134400572	0.4263867083225672	0.4184519708326009	0.30879075534908546	0.38093364737972896	0.469799745391932	0.4626025038144729	0.4619030392335112	0.46921052272837616	0.37618588938709024	0.5219529759084321	0.434779430230682	0.42852498772014186	0.4536115463980572	0.40467298108275457	0.38007084084359294	0.4238154974478922	0.2627553985060459	0.2619303373257179	0.204453194113278	0.3256972772740982	0.26922233475942015	0.32385553508978787	0.24590036994788822	0.2610587142270921	0.49662543097289613	0.5652466649534958	0.47993645780886085	0.43251497880221484	0.559658220549446	0.493510823962108	0.5220543018065199	0.558397193934777	0.38484604857335936	0.32053120379462563	0.2924157555143274	0.3700882647470764	0.32084501838445095	0.32053120379462563	0.32084501838445095	0.2808235813380341	0.37892750619343984	0.36851314727983053	0.3774210522822479	0.42736154032477647	0.3819562857889636	0.33206044480664604	0.36759779530399783	0.37235123072001375	0.2202659545214895	0.14583618465475054	0.20264821447009732	0.204247467166259	0.1964790698539422	0.15959186523762992	0.1513264969935096	0.20493418875359273
SEDR_1	0.26378638858980574	0.34388400966339766	0.5428220298199405	0.35052182021866823	0.6012627946725126	0.5928553618291512	0.5600496960244543	0.5541306134400572	0.0	0.45132546775144955	0.4945920492461333	0.35729959803950057	0.4814042797567271	0.4851080758592452	0.5666210539062864	0.5673963763837542	0.48568567608323604	0.42127467009044234	0.6506891607749389	0.4532144316288311	0.4466557385501299	0.5589658070301411	0.4625180310994619	0.4194388689330067	0.5080792725408272	0.26949553653570585	0.25531256566902366	0.20178309539170325	0.3403092186643879	0.2677471115248809	0.2858972110655912	0.31676362083468995	0.2622333751709061	0.48097452020086184	0.5576561525469445	0.46447519850048635	0.4966626225026398	0.5686041371277719	0.49867476769125735	0.5826484853807858	0.568458795394504	0.3211822972048531	0.327012109862194	0.3214986061823208	0.31330947340188436	0.3218703369653284	0.327012109862194	0.3218703369653284	0.3154506645508512	0.4680241238943855	0.43873949826201214	0.4042920143928982	0.5217223661565973	0.40848044403096373	0.3595050261017792	0.3379501800963405	0.3452927299471473	0.2160423015481016	0.14138475155852584	0.2014218663924461	0.1999396691831065	0.19251721686829223	0.14793850865034167	0.1327000690682249	0.21121186918529253
STAGATE_starmap	0.3918020471695231	0.38476186586458166	0.4023025858959134	0.40559279687122196	0.4787545029695474	0.45644780945244945	0.46381064426995383	0.4263867083225672	0.45132546775144955	0.0	0.7363867267643034	0.2752085906181946	0.4537545102778711	0.7349525121610992	0.5583819797644045	0.5587570239122368	0.7352362952531422	0.6669092177306513	0.44976733716235273	0.7585732704330307	0.7710480641112547	0.4312310477158956	0.4063944942220732	0.35133885052635416	0.39633593548603113	0.24632052136947935	0.275064730271881	0.23496954981222493	0.29094916095196666	0.27916112530050724	0.28496522234292254	0.3656247433097221	0.2771866527475287	0.7255324773735605	0.6133181274366974	0.718220968595804	0.47278281601434424	0.6281946890300263	0.6623060941804922	0.5854884728633386	0.6235463723806718	0.3376977263163398	0.29028143878160273	0.27913352987268697	0.3341560222298852	0.3618102651087025	0.29028143878160273	0.3618102651087025	0.2794993536128948	0.46671359145150004	0.61117130668896	0.4824603893945671	0.4497589650507723	0.37332317405078225	0.5254305994991276	0.44666447666443243	0.4440418000892458	0.18428186326765075	0.13569395944981857	0.18172291869003182	0.18317743460232755	0.18023411656023827	0.1497483751954974	0.13175884843258667	0.1804880185505872
