	label	GraphST_default	GraphST_2	GraphST_dlpfc	GraphST_1	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	BayesSpace_default	BayesSpace_melanoma	BayesSpace_1	BayesSpace_scc	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	stardust_default	stardust_tutorial	stardust_2	stardust_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
label	0.0	0.45813321985551136	0.4272291122182477	0.48634882909933436	0.48308730685643797	0.500532763389402	0.5032987672068566	0.4853541476734788	0.49442684561916467	0.5057829991324561	0.49566746371254145	0.35438945979971187	0.39097946883029444	0.4265289544056745	0.4121679312009624	0.4154024104321333	0.42693499024088594	0.503573437174127	0.5050122971308352	0.49665650468079947	0.47583774970259607	0.46788934602884674	0.3784039507834937	0.3608527720378459	0.43754752389263385	0.22819693978086428	0.3195064037536357	0.2525414357710005	0.2239371735378483	0.29076246908601094	0.2716359065463253	0.2092408818696148	0.2920336604004685	0.46444776965218765	0.40061719371145516	0.43678219548209696	0.30697985831848495	0.5111847065521675	0.3566276702780871	0.41218901732342245	0.5059554869938598	0.413186624739079	0.36795794637344076	0.41697858382927283	0.41791673792709955	0.4349473371851703	0.36795794637344076	0.4349473371851703	0.35563629790337803	0.40720855821137814	0.44857472357513495	0.442523603630056	0.4790442669730182	0.2806615197625382	0.4584251384951479	0.42123303399810347	0.5151914960534424	0.223326652730321	0.1668655908842933	0.21459471660843293	0.2670151843055657	0.17798431282307578	0.17009526226480928	0.1807095895267891	0.25358470156447177
GraphST_default	0.45813321985551136	0.0	0.4515826101723184	0.6989621848181802	0.42731158995337837	0.5544276378337631	0.5511390461392923	0.5955815598591602	0.5999681105989495	0.5231075471646642	0.5223657733933846	0.3017355570533645	0.45240688025520015	0.3569026018949638	0.42842494291491023	0.4305305940265843	0.3542760574219419	0.5959205887269575	0.6161071018912392	0.5428415142932008	0.5144240576983028	0.45582363101864637	0.3741255335677735	0.3652399775927375	0.44012620806269903	0.28392549804606626	0.2673376069730136	0.25510549137174626	0.27265626274088556	0.3275142875026085	0.2502127233083429	0.22292030723855746	0.35317074129894876	0.54520295473535	0.5150797579996066	0.6067753106980336	0.35427502491848495	0.5400275510857363	0.46141606948871067	0.4400069911314381	0.5354373362277347	0.3508757235053088	0.3736792478047808	0.3569021352644677	0.3542967293049126	0.3734636940540062	0.3736792478047808	0.3734636940540062	0.3779796176114163	0.5257161402423962	0.4617228828870662	0.6000205432215486	0.4498630051220601	0.2917905117822524	0.41059356869814007	0.39302241113334235	0.48784063064835337	0.23716526851882244	0.17484165507799865	0.2377581558314642	0.23936570453247813	0.16358179133787554	0.18059858502789872	0.16812410978962097	0.2142807059734553
GraphST_2	0.4272291122182477	0.4515826101723184	0.0	0.3993295171789843	0.5425773283002975	0.4809329658613843	0.47036055007193545	0.5019705092687607	0.4837330836427803	0.4604586584179577	0.45498398177585714	0.41355533118976273	0.4620890509768623	0.41930898005339673	0.46375637496765887	0.4677105789439804	0.4204481323605428	0.5233576936440805	0.5193120666375344	0.5332302223450255	0.5359492435709683	0.5234927001656215	0.4411355692799946	0.4318309835527498	0.5120013031007555	0.2811039297719232	0.3657287141538041	0.2761723516742239	0.28272308671494845	0.34331700178508906	0.26807298258883056	0.2521605298992222	0.35563468882507693	0.48147337267457346	0.47476288777293574	0.47853143938317155	0.34856656819915327	0.5076792572595545	0.37940329065424316	0.4912039790634337	0.5033028390194084	0.38408787070337613	0.42640640027926685	0.40180989903139513	0.38997362131124375	0.4137072768586352	0.42640640027926685	0.4137072768586352	0.4235513942027751	0.4071266059737308	0.48139992693759237	0.4060707518413673	0.4891839088080584	0.3062686704432927	0.47410961503398924	0.462837209166256	0.47284033520697427	0.23068868314781324	0.17624231462385187	0.22999337597203853	0.27171737223801296	0.20190539564478338	0.17666459636258483	0.19143098173828269	0.25426292790928817
GraphST_dlpfc	0.48634882909933436	0.6989621848181802	0.3993295171789843	0.0	0.46746402181966035	0.6095234399731252	0.6055395988108566	0.6529108567925782	0.6551694605714747	0.6087437409390379	0.5624293818351893	0.27917638438107995	0.4706739636513379	0.35829166180916544	0.4381240722914858	0.4392244335818169	0.35601369699282076	0.6347979055704368	0.6570501244844517	0.5750799317394113	0.5416454282001967	0.4556340775772782	0.3600714153184123	0.3451836097453051	0.43361611088661844	0.2760370426552072	0.27257183743653673	0.2778131435158811	0.2717824217796949	0.34342522254815716	0.265598103868716	0.24326480119649826	0.37141129400621165	0.5759877361529269	0.542891320645595	0.6492587014003626	0.3437297349143934	0.570286559470291	0.4649078504744614	0.44551329617555907	0.5652736474230172	0.3376550472207707	0.3669585903611412	0.341498469533345	0.3389134724612643	0.35841610317650097	0.3669585903611412	0.35841610317650097	0.36592515396713854	0.5958507512308625	0.5114512231969437	0.6738098379114473	0.5038947290627649	0.3095776791300295	0.42592147114831147	0.4147764047651614	0.5202104553290688	0.21854240091119487	0.1600463753919617	0.21847081261861379	0.23194705128521922	0.15138718301353588	0.16552846748893105	0.15483476630849988	0.20115106563227664
GraphST_1	0.48308730685643797	0.42731158995337837	0.5425773283002975	0.46746402181966035	0.0	0.5054374209252136	0.492544386121792	0.5305748239218473	0.5093284599005524	0.5011807237777092	0.47531153366441403	0.3866614597897992	0.5711611720799873	0.4996966927563125	0.5520411522278647	0.5554316900878629	0.49929868792239346	0.5692246690514294	0.5597232601970294	0.5933910155487881	0.5891560147802863	0.5042279257337553	0.42845114996630346	0.40903707197130573	0.47593983452365923	0.3281002359784572	0.4573802207884503	0.3556957108117909	0.3494536307520202	0.4015868248368162	0.3206417468037883	0.3735209891687211	0.4308846061541607	0.5023686487197725	0.5194531735188229	0.5355719321311749	0.3818066040724482	0.5281601674278188	0.37406338683811535	0.5393497409047513	0.522762619086074	0.40155039781079005	0.42806459373661204	0.42129401429425434	0.40270061174538857	0.4441256347798447	0.42806459373661204	0.4441256347798447	0.4205391109736099	0.481939355196533	0.5613067961276847	0.46665190576647264	0.579154397251682	0.41002369096904145	0.5970905442507738	0.5652165292830483	0.5163308394506523	0.24837691649829544	0.1851435809428019	0.24709885390084552	0.3037528401363879	0.20798031499893632	0.18620787359496177	0.20270478478116238	0.26506270909363183
SEDR_default	0.500532763389402	0.5544276378337631	0.4809329658613843	0.6095234399731252	0.5054374209252136	0.0	0.807377433689903	0.6915373578366478	0.720624931033003	0.7094824476428805	0.7216463852277183	0.37152209150322907	0.44451088530698324	0.44477967436735333	0.5642061548197855	0.5689376575934828	0.4433295378560484	0.6722991306588569	0.663485624200508	0.5929304732028636	0.5730858024194911	0.5333017325073447	0.4729482324289447	0.45249332729828734	0.5154107732763157	0.2916703977491432	0.3324475111923916	0.2513729848350129	0.2331847414356013	0.36312926001236145	0.29453587688333527	0.2750370882509127	0.39177334222438853	0.4825512157150739	0.48288159641907313	0.5461793245391765	0.43605576214894237	0.5681676496011935	0.5016119795113717	0.5388051819763108	0.5630468374165823	0.3328433248647243	0.4167940624544871	0.3482058658286046	0.3328065181465266	0.36345248989813567	0.4167940624544871	0.36345248989813567	0.39095922016217793	0.5322396887772289	0.5504945176732304	0.5899454116730868	0.5361883740276746	0.3238419743535553	0.4812696980336628	0.47418029128612377	0.6846289761488109	0.19559142251809047	0.14117076558626954	0.20698645185045192	0.24561213320723127	0.16365650016125097	0.13997111341820617	0.15400547844395648	0.21625937868425868
SEDR_2	0.5032987672068566	0.5511390461392923	0.47036055007193545	0.6055395988108566	0.492544386121792	0.807377433689903	0.0	0.7174323078111393	0.7399035879273407	0.6755623985056439	0.6968160966296213	0.3552649919107075	0.4241738841981603	0.41906134075163	0.5294298836695163	0.5314256134387005	0.41708677068310174	0.6755965446890572	0.6627951239816706	0.5769075367360001	0.5550905375747732	0.5399096618525757	0.4534626543642339	0.4300346091659797	0.5175430951498974	0.2953646124196706	0.33608283430550945	0.24907965794443995	0.24371219328980487	0.3432165192629344	0.2767953323281805	0.26776580505438985	0.3730485856972667	0.4830216873212755	0.46856864630249023	0.5267149817420202	0.4224265919430507	0.5625695738232681	0.5303358973772195	0.51766816857984	0.556672933872532	0.3318401421779784	0.4251288440809142	0.34610225701287	0.3340827549389238	0.35674132001903686	0.4251288440809142	0.35674132001903686	0.3912555293865893	0.5068416013922951	0.5323013240910751	0.5657684021866166	0.5270607485829152	0.314449620493186	0.46725142427959876	0.47120425104467845	0.6600727942112452	0.1945374497996882	0.1404670764480773	0.20060392204406507	0.23703377034254514	0.16353098190859994	0.14031064460964893	0.15242962475919372	0.2179981491957307
SEDR_dlpfc	0.4853541476734788	0.5955815598591602	0.5019705092687607	0.6529108567925782	0.5305748239218473	0.6915373578366478	0.7174323078111393	0.0	0.7979436394543423	0.6357293404921257	0.603544387991773	0.3771549943483295	0.48147490903938256	0.45307415151753383	0.49946178324299007	0.5020019254745667	0.4500226209365658	0.764621141580849	0.7767473908810972	0.6589625659395775	0.6336025657429408	0.5866068647474589	0.4714552767235226	0.4468673434098225	0.5526591876321997	0.2986463279018423	0.36123499625864397	0.2816871073020969	0.276757327235276	0.37442819723067966	0.29340980995521126	0.2619080883772411	0.40388440813212445	0.583505030691032	0.5610266429278846	0.6405515100096525	0.38908299308487376	0.6212031095240615	0.5605713875548385	0.5425137401683551	0.6178534494073858	0.39430651146330686	0.47021078403893973	0.4060073339899565	0.39521374831221645	0.4208662489463957	0.47021078403893973	0.4208662489463957	0.4410168514253519	0.5544870375616503	0.6203520485453384	0.6301766011563531	0.57940200003078	0.369606836889874	0.4880292320101831	0.5508586161234973	0.6038732331840556	0.23224484360328018	0.16826301270794064	0.23170046562287647	0.27519053828723067	0.17847701450258438	0.1701793427881016	0.1770348560980662	0.24861255041085514
SEDR_1	0.49442684561916467	0.5999681105989495	0.4837330836427803	0.6551694605714747	0.5093284599005524	0.720624931033003	0.7399035879273407	0.7979436394543423	0.0	0.6101717770138041	0.6254416515622392	0.35010297634001614	0.4513817520647681	0.40964616911431834	0.5080804356387578	0.5089978180825899	0.4083506809455944	0.7454879980819815	0.7458535000068724	0.6374524207362394	0.6041182263358064	0.5601919165650607	0.4401512566155439	0.4231886101327551	0.5286360575039424	0.29340376333642265	0.3509190195555011	0.26823301876690103	0.26370907153831413	0.3256954172467176	0.25564852829009593	0.24731341211397775	0.3523638412136346	0.5298852100722125	0.519885422270867	0.6025599544084962	0.39566591290913655	0.6117328304679878	0.5524001923157077	0.5069474499295047	0.6060754853062486	0.3554770139540752	0.444483126223798	0.36739884995634137	0.3575614176799878	0.38570252035645336	0.444483126223798	0.38570252035645336	0.41777946708029934	0.5443668898451879	0.5834455042223673	0.6259460352028593	0.5510056322275344	0.36043687842395283	0.485618367333223	0.48786190910675165	0.6228603504330547	0.2085378416308016	0.14969071674474463	0.2058784195656938	0.2466878058766865	0.16481767177350662	0.15049633092396725	0.1570858732602609	0.22434212736899828
STAGATE_starmap	0.5057829991324561	0.5231075471646642	0.4604586584179577	0.6087437409390379	0.5011807237777092	0.7094824476428805	0.6755623985056439	0.6357293404921257	0.6101717770138041	0.0	0.6965984911599052	0.3643683416868339	0.46069462374715275	0.47862692049702643	0.5033845278402167	0.5080715076333013	0.47344236341428747	0.6404040402246574	0.640968101486239	0.5840606339998174	0.5665866863650098	0.536422771748438	0.47588576201216803	0.44629719434371456	0.5111983784311098	0.2770262113305803	0.3118735407382677	0.23899810978260372	0.22126563531606597	0.37552800039813744	0.31304723100664095	0.2820353756781047	0.38653121839154736	0.48345595388420104	0.4847219534895038	0.5308883873582724	0.42251517299838787	0.5522695890665114	0.46379727573271207	0.5727475320270375	0.5466157240702963	0.34112483991003456	0.4110695190358825	0.34700994474072133	0.33997103636348325	0.3693558091713032	0.4110695190358825	0.3693558091713032	0.37956590566910986	0.4878454871899965	0.5405835575286005	0.5163271713338915	0.5248519727728642	0.3087263081661289	0.4878289179811647	0.4996733437749432	0.647799321064059	0.21139148101690805	0.15027747224332316	0.21577221281228048	0.2607752213778399	0.17369625468088648	0.14876110561201464	0.16670156525831253	0.22069748131501557
