	label	GraphST_default	GraphST_2	GraphST_dlpfc	GraphST_1	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	BayesSpace_default	BayesSpace_melanoma	BayesSpace_1	BayesSpace_scc	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	stardust_default	stardust_tutorial	stardust_2	stardust_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
label	0.0	0.5108805344212133	0.4490680786090462	0.5343929828655579	0.49664755167284397	0.5440160683108232	0.5563396015179872	0.5278490326154652	0.5923954875488804	0.3997531302329409	0.601199309715889	0.28062907277090426	0.4515986902092589	0.2705652888327948	0.4143520550257615	0.41518528546318156	0.2696487521704194	0.535019331599541	0.41198760292843417	0.5215686512042405	0.4882059692267354	0.4598889891007902	0.37116956639598064	0.354703372330208	0.43375468396597067	0.2615030307150145	0.21361573240411597	0.22577408184488795	0.2554078254966049	0.3798186215954141	0.3287484754200162	0.310309546607985	0.34327943781440784	0.47122002381082767	0.33278283900274186	0.2928378949106152	0.42687211305779416	0.3917060913170194	0.4674154564653939	0.4898042103758399	0.3914511121492671	0.335317150329782	0.37505360765499	0.33875457466967585	0.340040852781288	0.40002342638635907	0.37505360765499	0.40002342638635907	0.3939211146578998	0.41626083575383127	0.3657891138850749	0.44732275819221207	0.37941028640730556	0.3759701017795716	0.42444727877155625	0.3894211383895042	0.4233417692086431	0.23335550328194074	0.23798935272825075	0.2011292702665548	0.2608102880190224	0.23862832738832157	0.21834294986637548	0.21927395730680724	0.25005928144427814
GraphST_default	0.5108805344212133	0.0	0.6298228486887782	0.7329601918804695	0.6006212889614183	0.4898685408497119	0.5007466679880686	0.49094112261329936	0.5102539570319038	0.39386496297476065	0.5940058341991273	0.2955493734725375	0.3933471504688566	0.283097193062869	0.42623578413295926	0.42575421153010234	0.2834640341466736	0.5111836489168683	0.46035049429402325	0.4645440660657794	0.5189876874649697	0.4108568654768119	0.3774874158489516	0.354862279194587	0.3883849561455457	0.23845675767932345	0.22297178037360704	0.24631254407655115	0.23012317291533274	0.38226380976749186	0.32958117546556515	0.2958898927650208	0.3627380018688509	0.38779440573065455	0.36441399155367	0.2880494669280883	0.38814648850073913	0.39215978325582335	0.5835119455440079	0.5852358734321359	0.39053889558785126	0.255335692158126	0.3073420004758876	0.25746449682279327	0.2559902807898264	0.33792975553602533	0.3073420004758876	0.33792975553602533	0.3177310364150692	0.4718852121676675	0.4265737142614066	0.4702460596287994	0.44807906754562016	0.3978388998633602	0.4595494050624386	0.4534721419633289	0.531900349524123	0.21444904187455288	0.22723345356522623	0.20050302467552972	0.2217736425531779	0.22084436083594938	0.21504393787514695	0.21037005976409806	0.22823424702565515
GraphST_2	0.4490680786090462	0.6298228486887782	0.0	0.5728226796097119	0.6210877322737709	0.4697593764135862	0.40233547602316244	0.42810593506183925	0.47437807941678556	0.435346798693636	0.4790896508128674	0.33899737754115666	0.45173200209777864	0.2983457009281541	0.44499460355354453	0.44431036844326716	0.29870361450779415	0.44770350522105506	0.41187296217711816	0.42909437356963526	0.47902928771128855	0.3993732353191807	0.4295988402246787	0.4051096481774108	0.3879296145618821	0.26413928718740526	0.24195657763261125	0.2623299553636165	0.27465585836699963	0.41002188954887636	0.36837637081938496	0.34609752394313426	0.38412884238230205	0.40887129923227145	0.36559517288485044	0.2721299947848756	0.3429369101108135	0.34842568860635886	0.5452663030975337	0.5757156805395934	0.3492428798928231	0.28662608887772834	0.32248425415131693	0.29428810190845456	0.2915254832308546	0.3494206899513	0.32248425415131693	0.3494206899513	0.34442460935632074	0.42539675516375464	0.4305961029605821	0.43001994284491274	0.40902551209881627	0.3865581675820655	0.4327983359475711	0.48494445865540625	0.5207767396826544	0.23945765647551154	0.26193036712658624	0.21352474102005328	0.2627019409245142	0.25310030953896745	0.23090591257108514	0.2198104294377799	0.25772208635471505
GraphST_dlpfc	0.5343929828655579	0.7329601918804695	0.5728226796097119	0.0	0.6874072985360784	0.51790121184998	0.5536501505600286	0.5238379375323169	0.5293661715842297	0.42626083225661526	0.6161696476103531	0.2747469472115377	0.41204613614877844	0.2975592814590068	0.44008686806294495	0.4405181694487467	0.2975800417692609	0.5385386949638739	0.5022706070668654	0.5072918589085967	0.5807383176394738	0.4088631303088859	0.40835779943819084	0.38003073106506774	0.3819206291622764	0.25789926940682206	0.2433639682755751	0.2677712064154687	0.25309726202994665	0.41460160329294216	0.3507152065645231	0.31208870401924005	0.3968136612493275	0.38977042378007226	0.38997520040588485	0.3153928812157822	0.4152456068657716	0.4258536605585831	0.6157283155579532	0.6270200895173452	0.42108223961974645	0.2544985679716144	0.30746664416512476	0.2556436612913686	0.25438038116263567	0.3302298381630647	0.30746664416512476	0.3302298381630647	0.31118479459267345	0.5253502711063174	0.46057481046859294	0.5162166875541745	0.4986637147537249	0.4457643675411673	0.5022598185432051	0.4900175388144273	0.5907891046788701	0.20517582512033355	0.22268039613387539	0.19078634224717078	0.22055713676079272	0.21291559042945712	0.20976525209619892	0.20304564986647508	0.22412006970832346
GraphST_1	0.49664755167284397	0.6006212889614183	0.6210877322737709	0.6874072985360784	0.0	0.4595647399417918	0.4456717070960834	0.46264801791656807	0.467576595051751	0.4510540251678881	0.4838842538923344	0.3076859572133832	0.45197004670969704	0.27834454401902636	0.428565231088753	0.4276405842155514	0.27794068927095655	0.4687492857285991	0.44535781739637315	0.41005420920640284	0.48955758886484607	0.3826677768223444	0.4546035727775536	0.4187341857090083	0.3641333917236643	0.2774687137315162	0.28497384334089193	0.30952957972143197	0.2797002827003709	0.41585891139807835	0.40228085368160077	0.40344939476396546	0.4237689539958873	0.3906345714086713	0.34221732231548607	0.25566952796761827	0.3506207675036622	0.3306752317317758	0.5460827308908006	0.5898944030288436	0.32858951702429695	0.2802701137111517	0.3296045801986035	0.28515370575014826	0.28293531640670716	0.3373480041498953	0.3296045801986035	0.3373480041498953	0.33147289358161813	0.4467697086455887	0.4446140500079747	0.4522330371283854	0.4249835809357222	0.42280207093407474	0.47241938857272897	0.5521543848410647	0.5690802729664384	0.2305837956631016	0.25958592096277605	0.20494024434867114	0.26539723441867175	0.25398218793733673	0.2348970977975194	0.23409934800381277	0.26196127644077755
SEDR_default	0.5440160683108232	0.4898685408497119	0.4697593764135862	0.51790121184998	0.4595647399417918	0.0	0.728945396515971	0.7207710406474671	0.8576864543671718	0.4063623745519092	0.7296391927298053	0.2850911536505565	0.40228469081978097	0.328141818520662	0.4754029405126206	0.47525736184227424	0.3288974423647325	0.5312803954570801	0.43381977553819906	0.5442565054893541	0.47318664804674143	0.5124778567148206	0.34765850131712844	0.3317242772641187	0.47147469695785094	0.2294266408440211	0.18338524932467612	0.20257165859338827	0.2523864515132492	0.3509876985898456	0.2884248469501616	0.26535670110117154	0.31410678734216674	0.585089553045993	0.3495987167334823	0.3582956474515248	0.47892339472899276	0.4460350396351592	0.4193157552663897	0.4514552327832788	0.44378725500100025	0.3586476610800509	0.365407613944172	0.3592310126470444	0.35982161317134403	0.3661561040149813	0.365407613944172	0.3661561040149813	0.3742059713103454	0.4135622718854714	0.4253097603449555	0.4019241938317634	0.38871177913147137	0.42666543040096944	0.4654891124093336	0.3672654886100434	0.4542470989322367	0.23078782768209802	0.21866564763678104	0.2068612418958269	0.23616913613489723	0.21064733517529757	0.20644622081801514	0.20644310110708497	0.23263145967430313
SEDR_2	0.5563396015179872	0.5007466679880686	0.40233547602316244	0.5536501505600286	0.4456717070960834	0.728945396515971	0.0	0.7820333512554761	0.7806855464371655	0.4201963652265741	0.7673956632164558	0.2071336809590454	0.34419809650871397	0.3137420488721318	0.4079758535359933	0.40856299936943047	0.31379738405355867	0.6044532020516715	0.5167220532598317	0.5056305771380251	0.4768536167816337	0.5035282235889843	0.3712544522427285	0.3431098381695723	0.4605297441749298	0.268021336118807	0.23096060426517545	0.2333613262545021	0.2817310934358161	0.3236245873037922	0.28369697411936884	0.24281796868627775	0.3048147011647857	0.6154202315338009	0.31226988409948836	0.38453614127047475	0.5418598626115193	0.4859707544053926	0.4028949035858256	0.42448431670010905	0.4794473802420203	0.30286271743416626	0.3689416079740517	0.3042885734406542	0.30385960710461407	0.3344317451471181	0.3689416079740517	0.3344317451471181	0.33573043462619245	0.4161575228923913	0.4129210203733479	0.4052015486214433	0.4027904316883984	0.4387760814038757	0.4668775033198839	0.3455980754000305	0.43463835180317095	0.17745152180488766	0.17481483322203548	0.17240029928188677	0.19922368492198134	0.1608775267564114	0.17251455995934445	0.17052964553480637	0.18067981916423337
SEDR_dlpfc	0.5278490326154652	0.49094112261329936	0.42810593506183925	0.5238379375323169	0.46264801791656807	0.7207710406474671	0.7820333512554761	0.0	0.7739453008172442	0.3955116294547658	0.6864298296849627	0.24106900888310498	0.33095817017435497	0.2898448759394885	0.39544573137159444	0.3954507082024727	0.2894681899552579	0.5982153155034886	0.4794573434889723	0.4725541900454774	0.4482671678908263	0.4783854753298151	0.37628923838582123	0.34708041156725344	0.44201726194722946	0.23450859528189072	0.18524824172561755	0.20104102292585727	0.27140779601985976	0.3014560173152183	0.25684149392781763	0.2327460001830078	0.2727806535483424	0.5625680265987444	0.31118839957645583	0.3334291800975403	0.5196256237414324	0.4735661012781163	0.4328717194617345	0.45498544905275334	0.46861687235858757	0.2898961190211245	0.34272306196438723	0.2901490722978113	0.2907745908267605	0.30653734860706494	0.34272306196438723	0.30653734860706494	0.3080993122298823	0.4560205356774963	0.44230783328128753	0.3647111852865902	0.4204040120862991	0.4004390401208387	0.44721779804363004	0.34638929260042484	0.4424868421577307	0.1866244410199486	0.17120825206656032	0.18851670237112225	0.20547078168201027	0.15957429869449236	0.16982337962737232	0.1703024187792278	0.1814057595702143
SEDR_1	0.5923954875488804	0.5102539570319038	0.47437807941678556	0.5293661715842297	0.467576595051751	0.8576864543671718	0.7806855464371655	0.7739453008172442	0.0	0.42097828745463584	0.7744810319851443	0.27657352635785437	0.4179827545829801	0.3152730249997448	0.4555442333697388	0.455410041416291	0.3151558837610369	0.5647489342667414	0.4508279404198684	0.5499586935920984	0.4843412719065581	0.5228740743597746	0.3601618899138457	0.3413501016578556	0.4848430394438687	0.2478471857268236	0.19839614698634978	0.217073974424973	0.2687249684897489	0.3613838386507106	0.3081845781111417	0.2877693293690974	0.3311360974183139	0.6007393212826153	0.3502271999279375	0.34924829899898324	0.4884205119164207	0.47327029683982286	0.43498801035316703	0.4675473683626391	0.4709814178380974	0.3587114311198571	0.37621614762452976	0.35994690273264257	0.3605898388663519	0.3815190611494734	0.37621614762452976	0.3815190611494734	0.3868976058237745	0.43867641289798376	0.42617129692840133	0.4224084817308335	0.4091006897540053	0.4481450697973158	0.4804616458820596	0.387568691647084	0.45565016270365616	0.23282156709850282	0.22368446079610912	0.20976286016929263	0.2437090897747022	0.2193768331487848	0.21200791226660873	0.20892342976786538	0.23794513910283596
STAGATE_starmap	0.3997531302329409	0.39386496297476065	0.435346798693636	0.42626083225661526	0.4510540251678881	0.4063623745519092	0.4201963652265741	0.3955116294547658	0.42097828745463584	0.0	0.4269772504103209	0.2945335458829319	0.5461341893628987	0.4885640834715336	0.5930043247577576	0.593790142229089	0.48817996138269587	0.4270891309702338	0.44577615582532637	0.376602208058497	0.4948177548883451	0.4743825380534196	0.5529419701299679	0.5087956316272012	0.44100732085102173	0.3878544255747396	0.3684817254089795	0.3775160680204467	0.423382227372743	0.5679168243162294	0.5429267975453878	0.47714962541051587	0.5282423455820556	0.43706519758143153	0.4805701056729972	0.3982159859284286	0.3412509878983312	0.2746008290558304	0.3830443957562317	0.36087624756640435	0.2744059232548895	0.3441081829473876	0.42447441610244563	0.34844471926111986	0.3483288591416184	0.3873071351845873	0.42447441610244563	0.3873071351845873	0.3872795417470475	0.488218543976215	0.48338809123196963	0.4885079112965219	0.45576856148784467	0.505591522138607	0.4726461986001922	0.49907690979548985	0.5675912669975598	0.24075577779966695	0.22808068047639465	0.2306971529864333	0.26425930333222813	0.2544443169672496	0.21151690844254797	0.20579128012841616	0.2391421092076111
STAGATE_default	0.601199309715889	0.5940058341991273	0.4790896508128674	0.6161696476103531	0.4838842538923344	0.7296391927298053	0.7673956632164558	0.6864298296849627	0.7744810319851443	0.4269772504103209	0.0	0.24728406740164618	0.39606968580321555	0.29870048840557417	0.45211237018696276	0.4525637858028733	0.29926462286063177	0.5510611251275674	0.4534527980697682	0.546258434584204	0.489149470674083	0.5098702177955845	0.3433170146019827	0.3291127233418886	0.47286082198691265	0.25126219602559374	0.20880786181473157	0.230590584876716	0.26188666229058427	0.370117846017681	0.3167492234216211	0.27566199541015346	0.34717407866192346	0.593571108903956	0.3392365075045238	0.3262234106866068	0.4861040689881191	0.43922185390206225	0.44364857429661186	0.46548578461860685	0.434724254447346	0.3484440204271488	0.3637897531625331	0.34891477048154806	0.34989749792471286	0.3785170039987032	0.3637897531625331	0.3785170039987032	0.38214110981350796	0.45051499605333756	0.423582271690291	0.4607646138238181	0.443601804956347	0.45472020285334463	0.5070567866422008	0.38786162689722203	0.4734919440305123	0.2270646595205507	0.21930396924439297	0.20495199767503675	0.2263818899094948	0.20878505861600904	0.21050374951858936	0.20677714935603345	0.23431279397248903
STAGATE_slide_stereo	0.28062907277090426	0.2955493734725375	0.33899737754115666	0.2747469472115377	0.3076859572133832	0.2850911536505565	0.2071336809590454	0.24106900888310498	0.27657352635785437	0.2945335458829319	0.24728406740164618	0.0	0.35385238557421234	0.3138295659126806	0.36640247544862836	0.3666079144450296	0.3136769780394122	0.2814970878297487	0.26123442414184467	0.26611964032435753	0.28517993057260643	0.27776213654837756	0.26537483273664686	0.27066698070522355	0.28854488671574374	0.21626022902848466	0.22720537955648373	0.23838855600577755	0.19831965576989063	0.3304754989513064	0.28547543950524246	0.27102004175669664	0.3054879885431725	0.24137501487650728	0.35763810359635284	0.30499763866871216	0.2194400051765018	0.23374920045209413	0.32124657368298876	0.32119200060319536	0.23582946858314438	0.27762552934594376	0.29580193894482115	0.27871740728044414	0.2767159714039073	0.3034787575974618	0.29580193894482115	0.3034787575974618	0.3114759986830921	0.305118177799032	0.3059004515011448	0.30305998750998003	0.3243686459681892	0.2668663014881109	0.2566357648322648	0.3182285615547598	0.3164478678178704	0.2802940532070816	0.2633110960818947	0.25285747622538157	0.28492650248975576	0.2720167897230272	0.230479147506497	0.2602945538420747	0.2825850545840901
STAGATE_1	0.4515986902092589	0.3933471504688566	0.45173200209777864	0.41204613614877844	0.45197004670969704	0.40228469081978097	0.34419809650871397	0.33095817017435497	0.4179827545829801	0.5461341893628987	0.39606968580321555	0.35385238557421234	0.0	0.4857929583717921	0.623572498578609	0.624390993445234	0.4847820019394358	0.3920142636244414	0.37648574172064225	0.43956298185297366	0.45601200621694665	0.41472313955977286	0.4221228126893878	0.39481756103042365	0.3964899223602094	0.3649637220912952	0.3388416050353494	0.34669715501231124	0.33289605102692843	0.5384431134319314	0.5092423628217346	0.4655895450789225	0.5032124697649089	0.4144669835176407	0.5573303575103291	0.4366482257034745	0.37760167214982937	0.31329816570168506	0.44969457814083713	0.442920116020787	0.3160360183558594	0.35523067161143695	0.4115418054735682	0.372020090902027	0.3695364913247017	0.47036644168600295	0.4115418054735682	0.47036644168600295	0.412448514997657	0.4799165766429694	0.4364119062368101	0.5112713713520184	0.5089775849236177	0.43491786768565627	0.397668257626977	0.5374671590091901	0.4704171703303724	0.29949578579100594	0.2805624428855664	0.2725813735002062	0.3221449437029991	0.3079891856630969	0.2672109077944998	0.260310264879518	0.3054959677351324
