	label	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
label	0.0	0.5816391253942005	0.5459782224888743	0.5490007379608844	0.5972978021546245	0.3671229498341667	0.49069527259931534	0.5439059209325544	0.580314237665064	0.6703645145492625	0.6760796350545625	0.6506090517170936	0.6370087910818093	0.5707022312759863	0.3393709308403702	0.3393709308403702	0.5707022312759863	0.5412322869027553	0.5816187584474345	0.5652950834419214	0.575571616133611	0.421061763605213	0.5304919726601817	0.421061763605213	0.1308852590926921	0.2954782312084772	0.2883416096027659	0.2799906993375005	0.2883416096027659	0.513176680277141	0.4384620979165403	0.47220333241887935	0.5133934719450429	0.501802504769221	0.4384620979165403	0.501802504769221	0.4523728885522605	0.5121494566551733	0.46811634758011583	0.4519906515044909	0.48163248819795784	0.435980122142899	0.6094290251165236	0.5296781637415852	0.6404234941391773	0.5209366247533405	0.521964778134847	0.5062164272291698	0.5176113419161742	0.5144611311529896	0.5232850780149731	0.5157441021437441	0.5046541979833411
SEDR_default	0.5816391253942005	0.0	0.8478159709480229	0.8943790586194914	0.9284047179373274	0.5420141290398957	0.6725351183188163	0.6849763529009366	0.8345321952263967	0.7974121890396865	0.8090916431013196	0.8323648351643933	0.8257662987220789	0.6808128035790957	0.5004307237323732	0.5004307237323732	0.6808128035790957	0.7760265633488201	0.7805018464768532	0.7834574424556382	0.7944445153085603	0.5951955608338403	0.6833939443480038	0.5951955608338403	0.24417357070840667	0.44515302873157125	0.4408790841802771	0.39780460418019425	0.4408790841802771	0.6172252079285224	0.5432607612463372	0.5951059594490239	0.6176855154222523	0.6132552909111575	0.5432607612463372	0.6132552909111575	0.55299567328171	0.6896542473637469	0.6069184729678389	0.6197466788025621	0.6378814131398932	0.5286335219490597	0.7441879869424864	0.7307186108876552	0.7563661956533513	0.6224996211728872	0.6250656049650544	0.6061585002774	0.6228535763639071	0.6125746060183115	0.6236232648270094	0.6182939297912674	0.5844243974623595
SEDR_2	0.5459782224888743	0.8478159709480229	0.0	0.8710296553699207	0.8173946456316966	0.5833178260177467	0.6536401418367062	0.6225041491563263	0.7746386775659084	0.7379980772640539	0.7489146754930234	0.7627619674904492	0.7584124233792975	0.6196222980227856	0.4771611029913569	0.4771611029913569	0.6196222980227856	0.77266840223274	0.7595344598933425	0.7426150225290659	0.8125601693089147	0.5599753386673135	0.620036686402808	0.5599753386673135	0.24123280404566774	0.4233812623485825	0.4187202138025619	0.3741184196554262	0.4187202138025619	0.5656690803763724	0.5006497264809696	0.5504542055289947	0.5661152009208743	0.562869275512687	0.5006497264809696	0.562869275512687	0.5092912816932263	0.6750049757178058	0.6269707394523211	0.6383577840043243	0.6522132497714908	0.5156589460562415	0.6993710452950023	0.6858665131551842	0.7520636010157026	0.5688585783210679	0.5736373592891292	0.5515419071276274	0.5698427343066476	0.5596849225549823	0.5722063002498867	0.5671988347081518	0.5326077438924537
SEDR_dlpfc	0.5490007379608844	0.8943790586194914	0.8710296553699207	0.0	0.8682279374699077	0.5512702352844432	0.6512430085258455	0.6470602658806827	0.8281870262988932	0.7566991368062068	0.767317512334816	0.7882697194566164	0.783878865741548	0.6396109521954715	0.48488623088513294	0.48488623088513294	0.6396109521954715	0.7887675877659093	0.7902943396992217	0.7807897059699822	0.7882117865142726	0.569689199932822	0.6440544507234967	0.569689199932822	0.2395097244430737	0.42896869565477397	0.4244876869268946	0.37973746570548933	0.4244876869268946	0.5794989183681979	0.5097443987783877	0.5598812898750218	0.5799640142436054	0.5762807553837165	0.5097443987783877	0.5762807553837165	0.5165930659967202	0.6874699855052928	0.6178183008323468	0.6432651073016256	0.6474821759751644	0.5168451518507539	0.7103216438500323	0.7280034290081431	0.7430650746262247	0.5835533556322817	0.586699080984815	0.5686613066437617	0.5848895957039959	0.5736129605991892	0.5854643048346608	0.5801994287928266	0.5453869634384739
SEDR_1	0.5972978021546245	0.9284047179373274	0.8173946456316966	0.8682279374699077	0.0	0.5407418697763532	0.6793917689808096	0.6873075929632936	0.8294819796581788	0.8118669915063473	0.823036777021753	0.8419413923001103	0.8306086810268285	0.6835364759480963	0.49180767679607	0.49180767679607	0.6835364759480963	0.7645493934623421	0.7868082677356971	0.7896347729088936	0.7806600197501548	0.5895720277969241	0.6875375168252161	0.5895720277969241	0.23718138824698262	0.4387556764844333	0.43484799878205527	0.39672531989611753	0.43484799878205527	0.6261288218739312	0.5511001484265837	0.6021676770562766	0.6267137082128266	0.6216313133181689	0.5511001484265837	0.6216313133181689	0.560973750909648	0.6891614842895374	0.6068139372673709	0.6105035930604349	0.6342854240389655	0.5265647802953426	0.7426471088661629	0.7220315931327171	0.7524782437742715	0.6229765049911917	0.6253762953874455	0.606295721958711	0.6238224902561642	0.6132214125322373	0.6238674068885631	0.6191334687244059	0.5946941313030348
STAGATE_starmap	0.3671229498341667	0.5420141290398957	0.5833178260177467	0.5512702352844432	0.5407418697763532	0.0	0.6200982316998307	0.39709020273571677	0.5339339857883616	0.5074307442942894	0.516133562373027	0.5203484196506855	0.5141214881959426	0.34883371822629766	0.35716337287651045	0.35716337287651045	0.34883371822629766	0.5261053186961044	0.5461557515329479	0.5207402521720564	0.5682695128762477	0.40590739426187267	0.3861334473033841	0.40590739426187267	0.20427846553340784	0.4763342414757208	0.4709532411903115	0.26077121849533574	0.4709532411903115	0.39715988716500095	0.3271772813588045	0.4034526308807266	0.39747177173741544	0.40207494512829667	0.3271772813588045	0.40207494512829667	0.329650587223869	0.44059639506663323	0.44120719852180623	0.4248688135505376	0.44486954553347213	0.4187178990806753	0.47856019811342043	0.4634236387662566	0.5352919391818537	0.33522540616491275	0.3425172334397507	0.3287173980402004	0.33459869835438033	0.3313239339506408	0.3412005972132576	0.3430420218749729	0.3288224801715728
STAGATE_default	0.49069527259931534	0.6725351183188163	0.6536401418367062	0.6512430085258455	0.6793917689808096	0.6200982316998307	0.0	0.5408205363379338	0.6731390234705145	0.6627386135711854	0.6727251233613961	0.685215570594979	0.6768425176360618	0.5219364357158524	0.4458882573496344	0.4458882573496344	0.5219364357158524	0.613798448555254	0.6368245168589042	0.6482171298243564	0.6757139302592264	0.5518148196479279	0.536431517646095	0.5518148196479279	0.24852451566189226	0.4841658410920298	0.4795031069088192	0.34766763658332217	0.4795031069088192	0.4914277031585572	0.42867523727269063	0.4838443650924897	0.4919803082346814	0.49233275405388965	0.42867523727269063	0.49233275405388965	0.4331060361345293	0.5469155352031297	0.4920671838168226	0.4990195632709288	0.5093707165713941	0.5534568493454987	0.625044106691733	0.566717420305111	0.6369038856864014	0.47018495670186927	0.47787388386133195	0.4507165009811298	0.47231946858556784	0.46239545712307345	0.4752177431762386	0.4741952348281575	0.44612911196765664
STAGATE_slide_stereo	0.5439059209325544	0.6849763529009366	0.6225041491563263	0.6470602658806827	0.6873075929632936	0.39709020273571677	0.5408205363379338	0.0	0.6461409906483564	0.7716113452056887	0.771594274511024	0.7803515126841066	0.7845215213589883	0.8089005183154825	0.5301425261271524	0.5301425261271524	0.8089005183154825	0.5903488026033095	0.5935725584388002	0.6046846284682912	0.6306868582373736	0.6559286890446107	0.7881679387034645	0.6559286890446107	0.2753851328775494	0.5498120517173032	0.5507932807719478	0.44731926399724387	0.5507932807719478	0.6731552347276598	0.6560786815762993	0.6336628605476983	0.6735958431449656	0.6635609430342464	0.6560786815762993	0.6635609430342464	0.6369074108005417	0.5687877710406953	0.4888988730280475	0.5029604711141105	0.5152940810504341	0.48904764476329227	0.6472294736405255	0.566444393650768	0.6218840556573594	0.7354510596172189	0.720858157875634	0.7484460625214723	0.7375717464986682	0.7279487832736702	0.7183445360084293	0.7179861418747219	0.698775975279972
STAGATE_1	0.580314237665064	0.8345321952263967	0.7746386775659084	0.8281870262988932	0.8294819796581788	0.5339339857883616	0.6731390234705145	0.6461409906483564	0.0	0.7500500609215597	0.7616103866308317	0.7931467332861187	0.7845406312415768	0.6272768676484424	0.4655628663961969	0.4655628663961969	0.6272768676484424	0.8168596893782176	0.8288798499036879	0.8259010300434023	0.8040630838694177	0.5640552972601024	0.6499003090004659	0.5640552972601024	0.2375531317668392	0.41015656351162977	0.407433898870255	0.3753922620666767	0.407433898870255	0.5738603059921299	0.5019020089868687	0.5530533334581653	0.5743949491261361	0.5713101664364245	0.5019020089868687	0.5713101664364245	0.5094116096872773	0.7352280260785937	0.6638826473069371	0.6840767019219115	0.6920468391050031	0.5280465933449374	0.7383174285787731	0.7897804644734097	0.7864282935371115	0.5669639648174022	0.5694283598077323	0.5519734252755577	0.5714860672213873	0.556095543661723	0.5665979278581915	0.5638897930498331	0.538369732653264
bass_starmap	0.6703645145492625	0.7974121890396865	0.7379980772640539	0.7566991368062068	0.8118669915063473	0.5074307442942894	0.6627386135711854	0.7716113452056887	0.7500500609215597	0.0	0.9602762898022033	0.9014655077165309	0.8911157228717606	0.7986509054880198	0.5245598076649594	0.5245598076649594	0.7986509054880198	0.679760772917352	0.694025611902824	0.7025538427708737	0.7383010462086544	0.6274565381280284	0.7601900916214693	0.6274565381280284	0.24788436977824138	0.48267551577309925	0.4751665938590643	0.43599727554796824	0.4751665938590643	0.7402591828533821	0.6513575982918188	0.6989539957064843	0.7406021562810615	0.7284219695307933	0.6513575982918188	0.7284219695307933	0.6685067158444384	0.6274150408717396	0.5488822285411618	0.5514978770532062	0.575531025915665	0.5314633531196624	0.7372347484683681	0.6437736844616911	0.7331257579500473	0.7492164144147738	0.7537552382450452	0.7318714074864606	0.7421687102772435	0.7421158314954647	0.7544018607831118	0.7444647768378352	0.7220981755454162
bass_default	0.6760796350545625	0.8090916431013196	0.7489146754930234	0.767317512334816	0.823036777021753	0.516133562373027	0.6727251233613961	0.771594274511024	0.7616103866308317	0.9602762898022033	0.0	0.9090269330946821	0.897901014078202	0.8002402156675125	0.5271319574952236	0.5271319574952236	0.8002402156675125	0.6897464399050873	0.7039687441737649	0.7126135960054221	0.7488573517485164	0.6292399671548439	0.7634054520808741	0.6292399671548439	0.2483444947659389	0.4803006003343783	0.47282344696977635	0.43547134036928675	0.47282344696977635	0.7303119888967224	0.6440440740587335	0.6900127005757873	0.7303413839422741	0.71962822922746	0.6440440740587335	0.71962822922746	0.6597230788086532	0.6336679674079064	0.5557074505419964	0.5582980466092703	0.5818886131925951	0.540336078869498	0.746612952686875	0.652980343483049	0.7430311516573419	0.7425275916928136	0.7452002729830306	0.7237258705674575	0.7359465361151718	0.7335224543603212	0.7454533194043502	0.7358512482722558	0.7136274778387738
bass_dlpfc	0.6506090517170936	0.8323648351643933	0.7627619674904492	0.7882697194566164	0.8419413923001103	0.5203484196506855	0.685215570594979	0.7803515126841066	0.7931467332861187	0.9014655077165309	0.9090269330946821	0.0	0.9684950616459734	0.7858625519358645	0.5264055820469353	0.5264055820469353	0.7858625519358645	0.7256401868593372	0.735228144792834	0.7457611547245009	0.7696366247381204	0.6447499282765876	0.7728933333674163	0.6447499282765876	0.2574472144415854	0.4795693895174659	0.47579316906430624	0.43410247691208476	0.47579316906430624	0.7046502431961755	0.6215411597880313	0.6687292033055017	0.7054409432913757	0.6966138834495847	0.6215411597880313	0.6966138834495847	0.633778462587301	0.6587104638754279	0.5751307063126805	0.5838474652607679	0.603448014500878	0.5378505838308049	0.7522566635344384	0.6813453707579011	0.7425916932599487	0.7176515457396205	0.7176155019635623	0.7030890115378428	0.7185582661726518	0.7069793429273328	0.7141498938109492	0.7118629115435559	0.6806379534235296
bass_1	0.6370087910818093	0.8257662987220789	0.7584124233792975	0.783878865741548	0.8306086810268285	0.5141214881959426	0.6768425176360618	0.7845215213589883	0.7845406312415768	0.8911157228717606	0.897901014078202	0.9684950616459734	0.0	0.7864540526289256	0.532721064247938	0.532721064247938	0.7864540526289256	0.7191347704876667	0.7240074525997139	0.7356464352590031	0.7600541458431528	0.6533976045761994	0.7778234276305575	0.6533976045761994	0.26331166981322546	0.4855427587640202	0.4823684940468274	0.4378211383223861	0.4823684940468274	0.7077113176718391	0.6258260252929032	0.6729834174584309	0.7085334149387447	0.6998865284773904	0.6258260252929032	0.6998865284773904	0.6377478417172194	0.650223263892511	0.5673910686611465	0.5811057315410404	0.5968463499632941	0.528959942218719	0.7403048748059116	0.6726838296792739	0.7284248625896546	0.7217742362483042	0.72201621265275	0.7056001475214212	0.7218968358066069	0.7106126904685397	0.7185144512105048	0.7157589245582588	0.6812603570289316
spaGCN_default	0.5707022312759863	0.6808128035790957	0.6196222980227856	0.6396109521954715	0.6835364759480963	0.34883371822629766	0.5219364357158524	0.8089005183154825	0.6272768676484424	0.7986509054880198	0.8002402156675125	0.7858625519358645	0.7864540526289256	0.0	0.587745512281054	0.587745512281054	1.0	0.5705633881679767	0.5699424038539607	0.5821047281923432	0.6195228695673977	0.6328852336310334	0.7883965755190675	0.6328852336310334	0.26314829211454255	0.4808961870697484	0.47662882460690165	0.46632512276988713	0.47662882460690165	0.6679358912349533	0.6769695204260202	0.6160555727016387	0.6682573681380221	0.6508433417412595	0.6769695204260202	0.6508433417412595	0.684171345070269	0.5832654023587157	0.4985034446975052	0.5130592281677631	0.5262848298148755	0.4999768040846082	0.6468282390619705	0.551877563944529	0.6100518853455259	0.7897261999417005	0.772619403415702	0.8027489248152009	0.7878685295265311	0.7842857571855351	0.7737098932510018	0.7655659235176938	0.7579513635638425
spaGCN_2	0.3393709308403702	0.5004307237323732	0.4771611029913569	0.48488623088513294	0.49180767679607	0.35716337287651045	0.4458882573496344	0.5301425261271524	0.4655628663961969	0.5245598076649594	0.5271319574952236	0.5264055820469353	0.532721064247938	0.587745512281054	0.0	1.0	0.587745512281054	0.43559610277911087	0.430406322287872	0.4440583514161377	0.46599148743908253	0.48546798735037205	0.5180026229849541	0.48546798735037205	0.2626777300695305	0.3900326610512318	0.38888354670382597	0.4113590881571981	0.38888354670382597	0.4992567559619223	0.4797530820392968	0.4898491244939859	0.4997796465309194	0.4986355025467688	0.4797530820392968	0.4986355025467688	0.5260412728872814	0.4115021473986826	0.3657502923095942	0.3881257018380165	0.38321986606750974	0.36334101911066996	0.4405218544308267	0.40670598028010785	0.42682659278494073	0.568693825700872	0.5541210235492731	0.5123774973135283	0.5679462596281315	0.562441944606294	0.552935814146378	0.5481694484565391	0.5412707945954998
spaGCN_3	0.3393709308403702	0.5004307237323732	0.4771611029913569	0.48488623088513294	0.49180767679607	0.35716337287651045	0.4458882573496344	0.5301425261271524	0.4655628663961969	0.5245598076649594	0.5271319574952236	0.5264055820469353	0.532721064247938	0.587745512281054	1.0	0.0	0.587745512281054	0.43559610277911087	0.430406322287872	0.4440583514161377	0.46599148743908253	0.48546798735037205	0.5180026229849541	0.48546798735037205	0.2626777300695305	0.3900326610512318	0.38888354670382597	0.4113590881571981	0.38888354670382597	0.4992567559619223	0.4797530820392968	0.4898491244939859	0.4997796465309194	0.4986355025467688	0.4797530820392968	0.4986355025467688	0.5260412728872814	0.4115021473986826	0.3657502923095942	0.3881257018380165	0.38321986606750974	0.36334101911066996	0.4405218544308267	0.40670598028010785	0.42682659278494073	0.568693825700872	0.5541210235492731	0.5123774973135283	0.5679462596281315	0.562441944606294	0.552935814146378	0.5481694484565391	0.5412707945954998
