	label	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
label	0.0	0.39483138910446114	0.41605551238186317	0.5731916628978442	0.33434423531863516	0.42236125566180244	0.47281164034434564	0.40927445412880936	0.49520878489118814	0.7972048092991513	0.8031220325800374	0.4873912566207301	0.4590685214548548	0.38357313171904506	0.29545033002741283	0.2968081428724203	0.38357313171904506	0.6365950362655873	0.6776919309306922	0.6512357667662135	0.6294271019764255	0.28682472746755777	0.23973771741964886	0.28682472746755777	0.28451035588652107	0.20619287926137111	0.2029353435666929	0.2707892312209474	0.2029353435666929	0.31236700012675245	0.3203925142783597	0.2700226765006615	0.3032611889390295	0.3319496167383029	0.3203925142783597	0.3319496167383029	0.30984916688185493	0.5531364644277361	0.5432285342038442	0.5407077409506141	0.5119749308645651	0.5739705770082153	0.5176213763529898	0.607532280804345	0.5379324283221152	0.33572730629187725	0.2988326167694099	0.3349312470227617	0.3235737355827563	0.33611423034741444	0.29496255074369987	0.31548185968123654	0.3335988979098649
SEDR_default	0.39483138910446114	0.0	0.47087887750808005	0.6339596948770645	0.5708498264768653	0.3573623648131193	0.41723848519420387	0.46634169276147636	0.4328375110153129	0.40394875752028137	0.406132634515736	0.36419737288275883	0.36163519776597086	0.48823872141637525	0.4319290485142534	0.4317471846457644	0.48823872141637525	0.4217669270869038	0.4198245932637964	0.42507486239060543	0.4211380611659755	0.3714040333605691	0.3317601386637209	0.3714040333605691	0.32128130226487944	0.269658974640334	0.27383326172031536	0.311734353143518	0.27383326172031536	0.41700201316018276	0.439106046318705	0.38792704426203606	0.4297777111672205	0.44748245862130853	0.439106046318705	0.44748245862130853	0.4329879814795231	0.3558919471189818	0.3410134763831684	0.3635130080572335	0.3372147104473108	0.3526211968767112	0.3161046018013421	0.39411432707744437	0.321604848025237	0.4334631634302616	0.4378753862170175	0.4281711594915665	0.42668421030628595	0.4488826288508475	0.44084835104417397	0.43185265699964803	0.42884497410904554
SEDR_2	0.41605551238186317	0.47087887750808005	0.0	0.4181079691434235	0.39876941935093674	0.5275557103911929	0.4858214139979499	0.3427608918295656	0.4034140541976868	0.39000514922865215	0.3904339745751629	0.5243834051716115	0.5093197321886082	0.3171605229661396	0.38156697843433957	0.38214225508228983	0.3171605229661396	0.5974762233487755	0.6107626349514406	0.6191884812746103	0.598575616911435	0.22891765140170856	0.23806051181940638	0.22891765140170856	0.22187095178806363	0.2216534998812968	0.22900074427465636	0.2083570375147025	0.22900074427465636	0.29507401224915103	0.3136171825111425	0.2701487138757202	0.30599439549183055	0.31317962164299357	0.3136171825111425	0.31317962164299357	0.31159834246053736	0.49018633988041704	0.4825757609465711	0.4845795199394307	0.5008538258455263	0.5273432044711949	0.4684336499066236	0.5676099778873578	0.44524081339013294	0.29227615920799505	0.2728497086646021	0.3021032972339692	0.3054190155145221	0.3138336738061886	0.26474345264258287	0.30240645244215436	0.3021198134494812
SEDR_dlpfc	0.5731916628978442	0.6339596948770645	0.4181079691434235	0.0	0.4837119671951692	0.4230871620956297	0.5285520135597565	0.4834264644278479	0.4563155463933798	0.563514576903311	0.5719018642115173	0.42758807103362395	0.4070157649048189	0.48454296085944	0.4062404705734558	0.4068837050577745	0.48454296085944	0.5688691567657892	0.5852516112910774	0.5816196348523798	0.5664821087957657	0.3722308897602093	0.32335165189378634	0.3722308897602093	0.32103301544811913	0.22054398969192102	0.24266080616880142	0.3017863090233955	0.24266080616880142	0.41425337506052706	0.4190702634305938	0.3773145561278612	0.40892870246821494	0.4365729188168496	0.4190702634305938	0.4365729188168496	0.41446574511406503	0.5026109171871173	0.4809194658000024	0.49597431387215074	0.43373330030875645	0.46789261156341183	0.4318275548158973	0.5253621211714334	0.4446897184970799	0.43672549303301283	0.4122827551433618	0.43134562596444687	0.42364984332160627	0.4343126894270349	0.4102203654443813	0.41487871443014707	0.4302293234324401
SEDR_1	0.33434423531863516	0.5708498264768653	0.39876941935093674	0.4837119671951692	0.0	0.3087657306097638	0.36051513002976626	0.3274129093428506	0.4361495583238037	0.3319339181346022	0.33036581518018626	0.40250936821249056	0.3975540930261109	0.36899089844263433	0.4345982166854611	0.43379024216971246	0.36899089844263433	0.4133815410405246	0.41487068738630273	0.4212671399881411	0.4137425350241039	0.28556697575543266	0.30271644327174135	0.28556697575543266	0.2506194673496414	0.2832243486940897	0.2578316224533621	0.22015330988520762	0.2578316224533621	0.2898259822783723	0.3319273781037833	0.2834923196048461	0.3211691828866312	0.32463992384420365	0.3319273781037833	0.32463992384420365	0.31612862957047155	0.33872259160479723	0.32741208837420416	0.34335333264350515	0.35116422655115426	0.35565158718286377	0.33047390362677886	0.3980580641111722	0.3173341655887919	0.2944229921182726	0.3402843659073523	0.2986974825910916	0.30281888729839257	0.3208897349857096	0.35403505418143455	0.32592999300563724	0.29926860878807343
STAGATE_starmap	0.42236125566180244	0.3573623648131193	0.5275557103911929	0.4230871620956297	0.3087657306097638	0.0	0.49419864536072067	0.24171985174542307	0.32628321191566373	0.40454485752643116	0.41284182448189627	0.46862777929587696	0.4407382344460443	0.22241223054727202	0.2167706121583702	0.21745544423812366	0.22241223054727202	0.43563363175204783	0.42931768610529536	0.45339911440089764	0.4406376149590582	0.18037124758558543	0.1931165659407734	0.18037124758558543	0.1708194209387672	0.15403700402274761	0.1569308694333681	0.1633478677632787	0.1569308694333681	0.1964662327664382	0.19896408463593776	0.17076621671979791	0.1944660240553445	0.19492950205145146	0.19896408463593776	0.19492950205145146	0.19637471643239277	0.4420794801391463	0.4483814867880098	0.42709019063646275	0.4036744727945138	0.39828329698863624	0.317580222731861	0.4068136475400763	0.32478882894838396	0.18394353790400317	0.16182470819612718	0.19999055219899375	0.19996000539004388	0.20173644171026925	0.15766030583011484	0.1891742730148563	0.19963724480928616
STAGATE_default	0.47281164034434564	0.41723848519420387	0.4858214139979499	0.5285520135597565	0.36051513002976626	0.49419864536072067	0.0	0.34196797041179977	0.426747361059192	0.5280293721004623	0.5277572879021144	0.47551859508878713	0.47496726588752175	0.3675373055646633	0.38723459076739797	0.38901789877984033	0.3675373055646633	0.5301329106379549	0.555401374014771	0.5428865785507969	0.5311999722252081	0.24978609117872	0.2719639998181079	0.24978609117872	0.23700649890213774	0.21858004495390504	0.22200571949460823	0.21194279899987364	0.22200571949460823	0.28859145900161026	0.3157823663195809	0.26164528093520933	0.2885160186950469	0.32069171646678923	0.3157823663195809	0.32069171646678923	0.2940299893999287	0.5465164915940227	0.5418201612173326	0.52298715398331	0.45760408549983594	0.4297494605584783	0.4087547805554712	0.4905157193849674	0.40286705818597024	0.3064207104190907	0.2845601212636745	0.3011675030900311	0.2980869049236455	0.30102402759238694	0.2770006547786684	0.28982020124702523	0.3003513268766764
STAGATE_slide_stereo	0.40927445412880936	0.46634169276147636	0.3427608918295656	0.4834264644278479	0.3274129093428506	0.24171985174542307	0.34196797041179977	0.0	0.286972918687792	0.43327341139179903	0.4213255611071087	0.296393885382769	0.3145402465230036	0.7072813946987151	0.5692699195623788	0.5693723560781802	0.7072813946987151	0.35154079925461973	0.36099340068103847	0.3532374767225604	0.3534551805995907	0.6365860206004738	0.5293596432477007	0.6365860206004738	0.5580304460746006	0.37059440686970385	0.4406435897116323	0.5701342939849909	0.4406435897116323	0.6104277348775652	0.671076733058934	0.6019887955319075	0.6487555016714551	0.6635113422168312	0.671076733058934	0.6635113422168312	0.6712347241393272	0.30232684183767816	0.29611679004128205	0.2980299269752369	0.27021683724429707	0.2877853775101286	0.2755952688916793	0.3293149792455022	0.2782158035254236	0.6538338443935081	0.5828987715231068	0.6808225385447769	0.6809660186647563	0.6987133933014447	0.572512490626282	0.6872958346068517	0.6804385836135978
STAGATE_1	0.49520878489118814	0.4328375110153129	0.4034140541976868	0.4563155463933798	0.4361495583238037	0.32628321191566373	0.426747361059192	0.286972918687792	0.0	0.4950542061420707	0.4939112542151462	0.4768398483752803	0.4635598979252691	0.2846842297553454	0.3141191057704088	0.31447025157426234	0.2846842297553454	0.6189046166126786	0.5844570900201953	0.5831822081222244	0.6171652678522036	0.19271534677901953	0.18842923039926887	0.19271534677901953	0.19235711967448132	0.26244533369830836	0.21911642692400085	0.16656101222840222	0.21911642692400085	0.2198697139006457	0.24483473099611355	0.19270212770326234	0.22606083773758653	0.244133903608201	0.24483473099611355	0.244133903608201	0.2257482813398824	0.46069010677481426	0.43852684735650216	0.4741389603816418	0.47692150396488425	0.5585287728080942	0.5422920688697682	0.6288409595613753	0.5699127393112857	0.22551676051996647	0.2337095502728581	0.2284435928765611	0.21923868899598384	0.23932307070936704	0.23496746437416682	0.23286329908093298	0.2276095620376677
bass_starmap	0.7972048092991513	0.40394875752028137	0.39000514922865215	0.563514576903311	0.3319339181346022	0.40454485752643116	0.5280293721004623	0.43327341139179903	0.4950542061420707	0.0	0.9584135313298816	0.5423881642153651	0.5238421065425256	0.4566831891432772	0.3254137589856299	0.32697045095137006	0.4566831891432772	0.5931029820028197	0.5961315271943758	0.5834964665273897	0.593381682175556	0.3549272846367805	0.2998779406426187	0.3549272846367805	0.34463207824616915	0.2548611397837875	0.24731231760128816	0.3348769540263877	0.24731231760128816	0.3709764973417274	0.3827963761896728	0.3220202220851264	0.35822421397314247	0.39765465708260656	0.3827963761896728	0.39765465708260656	0.3661232520765074	0.4972476061320858	0.487855323021134	0.48895253567642627	0.5025759007588776	0.4872683529999452	0.4614191343339113	0.5495917893352312	0.4741891680318418	0.4023623546983366	0.35891528200240835	0.39406541125956435	0.3812199946727194	0.39682773324428583	0.3542611620942752	0.3709400197765626	0.392718653770777
