	label	SEDR_default	SEDR_2	SEDR_dlpfc	SEDR_1	STAGATE_starmap	STAGATE_default	STAGATE_slide_stereo	STAGATE_1	bass_starmap	bass_default	bass_dlpfc	bass_1	spaGCN_default	spaGCN_2	spaGCN_3	spaGCN_1	SpaceFlow_default	SpaceFlow_2	SpaceFlow_3	SpaceFlow_1	DRSC_default	DRSC_FindSVGs	DRSC_all_genes	DRSC_FindVariableFeatures	precast_default	precast_dlpfc	precast_1	precast_BC	seurat-louvain_louvain_3	seurat-leiden_leiden_4	seurat-leiden_leiden_1	seurat-louvain_louvain_1	seurat-louvain_louvain_4	seurat-leiden_leiden_2	seurat-louvain_louvain_2	seurat-leiden_leiden_3	CellCharter_default	CellCharter_2	CellCharter_dlpfc	CellCharter_1	BANKSY_starmap	BANKSY_default	BANKSY_github	BANKSY_dlpfc	scanpy-louvain_louvain_3	scanpy-leiden_leiden_4	scanpy-leiden_leiden_1	scanpy-louvain_louvain_1	scanpy-louvain_louvain_4	scanpy-leiden_leiden_2	scanpy-louvain_louvain_2	scanpy-leiden_leiden_3
label	0.0	0.624973154564465	0.6328773045257983	0.4424559610527532	0.6154265980387927	0.4915321182308182	0.39914451973532544	0.17542941383345617	0.5560026593614091	0.427879004625009	0.5381177280601633	0.4946711619446125	0.47432943558411994	0.308980054270495	0.25798255367191675	0.25798255367191675	0.2280267132918145	0.49694407061100354	0.4845499773706565	0.5687069181978673	0.688094786900346	0.24703271176540614	0.3825437006058517	0.24703271176540614	0.3231202615578448	0.2615686225617477	0.24852958164330982	0.23948262835420187	0.24852958164330982	0.06953937195204007	0.16588469148432597	0.13380031084759428	0.06949562490505834	0.1577452549667162	0.16588469148432597	0.1577452549667162	0.12989730031652574	0.5565784658658153	0.6718137863176703	0.4299171700732103	0.6110398314714376	0.7109761096406417	0.5906141831469702	0.5941386397924951	0.6054781323126747	0.16443465634826954	0.16562309683737245	0.16720196668534443	0.16467594636798125	0.16326734575760649	0.16896305795325492	0.16906320581147752	0.16545257888717382
SEDR_default	0.624973154564465	0.0	0.8640542824974851	0.5590225172943621	0.8758251689273392	0.6789401649213374	0.5593805207164032	0.23053683982632603	0.592770850460029	0.4763966864953783	0.6281725748176391	0.5617961622060167	0.5404206604108839	0.32203231360945295	0.2634139995225424	0.2634139995225424	0.2739635157634038	0.4766985404707612	0.464967573029237	0.46783201337446806	0.5779505568136507	0.29972399292206187	0.42568733377706885	0.29972399292206187	0.3631789204207452	0.31630083595470476	0.3008945827422979	0.28930554490568594	0.3008945827422979	0.05628293446369517	0.2238746996125731	0.1776829450382925	0.0561641892142187	0.18956200171818974	0.2238746996125731	0.18956200171818974	0.17337802083424453	0.542216321302406	0.642578642254035	0.4283445431392672	0.6021484667199734	0.5302942419757138	0.6248862632728781	0.6230620369619466	0.6213291510428581	0.21669538121394033	0.22198066615487058	0.22009288804473917	0.21722981931071036	0.21385014469652983	0.22206979012044753	0.2251629960509065	0.21913651951776195
SEDR_2	0.6328773045257983	0.8640542824974851	0.0	0.5464447389508938	0.8798441896332488	0.7174903479424389	0.5268465598143564	0.2255424135946521	0.6020854942334312	0.45925885644223907	0.6281710135506688	0.5445244803668439	0.5196818412239615	0.31584538883764324	0.2502467141521657	0.2502467141521657	0.2601976120312108	0.4742954841216773	0.45520262281969054	0.45872458306916614	0.568945269527461	0.2814050654269682	0.4049983057914085	0.2814050654269682	0.3460551251600803	0.30058307021377384	0.28597239790702955	0.2746082182266739	0.28597239790702955	0.05906995761929796	0.2101834467254329	0.17178582799747538	0.058969179247166284	0.1826304789851799	0.2101834467254329	0.1826304789851799	0.1676569485689997	0.5513530941771855	0.65865737064029	0.41857300834155714	0.597288503106934	0.5314743048253178	0.6456328099041797	0.6421574539706617	0.6428500545639896	0.20643793470845004	0.2114626073138718	0.20969638543878102	0.20705938976264776	0.20409708921048056	0.21176501602614572	0.21470631923979897	0.20875596164285126
SEDR_dlpfc	0.4424559610527532	0.5590225172943621	0.5464447389508938	0.0	0.5476765637854081	0.552951740287389	0.4697741578752468	0.1681715442302974	0.5228808207364892	0.42651334660709717	0.43842083253115616	0.45465563379711127	0.4337596392467906	0.26275515342786704	0.18455291565368873	0.18455291565368873	0.1691017458697582	0.41751213906154633	0.3962517705197913	0.33575949890116424	0.3805568986328416	0.30213619670966163	0.2884240876975409	0.30213619670966163	0.23559137117212706	0.20376606134955433	0.19620077673720832	0.18276947507871072	0.19620077673720832	0.06880345913466573	0.15040368115408712	0.1316301194561497	0.0686647424022857	0.13304790628824942	0.15040368115408712	0.13304790628824942	0.1313054839655897	0.46588242759678	0.4503762241283739	0.36359645922352357	0.4191924284073092	0.3770197212354208	0.425032692398906	0.42084590850750303	0.4342429047207884	0.15846537483070322	0.16151700748374045	0.1588153253582	0.1587792918272538	0.15626494429062368	0.16009221929533005	0.16380694715829508	0.1589579374035432
SEDR_1	0.6154265980387927	0.8758251689273392	0.8798441896332488	0.5476765637854081	0.0	0.6854498500666132	0.5404432962824812	0.22865536209941337	0.5965711501700925	0.45464048170393934	0.6235815814104765	0.5490237829444758	0.5281313943318237	0.3131047969740903	0.25642780271876886	0.25642780271876886	0.26090549892963144	0.4626789337027156	0.44002212774963423	0.4413355306305639	0.5522443360983244	0.2911500853967219	0.4085065687946718	0.2911500853967219	0.352007762958081	0.3097326082399567	0.2945607272469143	0.2816109355646544	0.2945607272469143	0.05678659343692441	0.22177808314569333	0.17462065536152938	0.05659120794533704	0.18207501937184073	0.22177808314569333	0.18207501937184073	0.1706216486689124	0.5363051700103326	0.6470104068828355	0.40851879932679264	0.5864919015045633	0.5157789796013437	0.6467123299059537	0.6444229361703636	0.641620196628207	0.20765440853471553	0.21316176393818387	0.21053799611163707	0.2080262996562552	0.20485310399276627	0.2131266225576661	0.2161612517605804	0.20969045423613644
STAGATE_starmap	0.4915321182308182	0.6789401649213374	0.7174903479424389	0.552951740287389	0.6854498500666132	0.0	0.6356365018957052	0.1816822173038916	0.42230172160501933	0.472728270290652	0.4568577092391298	0.500025957737585	0.47607803253056696	0.28617566052937604	0.18807120532918356	0.18807120532918356	0.1987697175173658	0.46923973978541833	0.47624109218907273	0.3683536942183163	0.45130285299336154	0.3077687785103193	0.32806124921558155	0.3077687785103193	0.27999062415756504	0.23946232526849076	0.22929735126818415	0.2150606874208273	0.22929735126818415	0.019043565815147705	0.16707783195961018	0.1400031955636232	0.01895825419085867	0.13899329764003512	0.16707783195961018	0.13899329764003512	0.13654618006887279	0.5705324285448792	0.5063290216719692	0.3374191222452194	0.48920620397863657	0.39179771470383773	0.47088863522602037	0.46998750311398657	0.4650247376127812	0.16515750940567986	0.16979530684799995	0.16902693826498566	0.16556487061905614	0.16336854558254965	0.1694868434644851	0.17209275662849524	0.16804572330898807
STAGATE_default	0.39914451973532544	0.5593805207164032	0.5268465598143564	0.4697741578752468	0.5404432962824812	0.6356365018957052	0.0	0.21268877694767524	0.38193725671364853	0.4973949595127937	0.47745995179520495	0.50154568273207	0.491797088311714	0.34696364048268724	0.2360656594352124	0.2360656594352124	0.26690382965438486	0.36569166046655427	0.37505827276148523	0.29653986829710505	0.3538182181211557	0.3290151139521313	0.3369010427759327	0.3290151139521313	0.35980236608826166	0.27374692317708316	0.263712634739534	0.2997438794755026	0.263712634739534	0.01169647782328603	0.25162753993786213	0.20504428334117206	0.011657415115295413	0.1973155126630229	0.25162753993786213	0.1973155126630229	0.2010153815391059	0.47138599587187857	0.4234852182645612	0.3576935043544875	0.41961651339001493	0.3137213606994048	0.38898782382546787	0.3881516450644896	0.3794207132395936	0.19186547474102497	0.19825297440173054	0.19593107678361416	0.19259708216495028	0.19022438065698088	0.19681129904362568	0.19999430706172983	0.19476066042910473
STAGATE_slide_stereo	0.17542941383345617	0.23053683982632603	0.2255424135946521	0.1681715442302974	0.22865536209941337	0.1816822173038916	0.21268877694767524	0.0	0.23651697162878324	0.17368246528272963	0.17331755415136083	0.1949429377076828	0.20034448382574482	0.26125056442972144	0.4550933779311745	0.4550933779311745	0.46529246439976807	0.1773200963270745	0.17217276024793335	0.16959625694547403	0.19716844202524375	0.28718742263229796	0.37973513910327955	0.28718742263229796	0.361898540863433	0.4840044278838702	0.4808516530705414	0.4269266282696964	0.4808516530705414	0.0604703478393476	0.5421369948868298	0.7730615624697348	0.06055565854664556	0.5773658683292918	0.5421369948868298	0.5773658683292918	0.7651485064401501	0.17695648695308078	0.18759479670011647	0.22932702378750078	0.18463201422379225	0.1779018992707145	0.2935307631814562	0.2930765481792671	0.28156372077616026	0.8420649982528924	0.8378027936290429	0.8485478514543937	0.8472244429576602	0.8426947429719106	0.8509190004332221	0.831907601307604	0.8477544143338301
STAGATE_1	0.5560026593614091	0.592770850460029	0.6020854942334312	0.5228808207364892	0.5965711501700925	0.42230172160501933	0.38193725671364853	0.23651697162878324	0.0	0.4002448750504583	0.5601848599276503	0.45044235945341754	0.43923889603529515	0.4158877574650659	0.2514349290981561	0.2514349290981561	0.2615982342723733	0.5895777354073017	0.5471923878316092	0.5798998009027381	0.6490616442511906	0.2767391516598941	0.3823709153255884	0.2767391516598941	0.3202185612190245	0.2816828667577046	0.2691685974360764	0.2589635473159246	0.2691685974360764	0.11537776815866867	0.19608310417670677	0.18840584827953866	0.11513879898870358	0.20810549916748936	0.19608310417670677	0.20810549916748936	0.18438778214217497	0.42591878336973804	0.529697177215182	0.4745611113820689	0.564686317960028	0.6272555681600211	0.727491064550862	0.7223873096071212	0.7376750424221243	0.2151474277611904	0.22273649578570306	0.21851228345647805	0.21496510414512848	0.21491066861599628	0.22087497626672406	0.22631749657295103	0.21724385152861445
bass_starmap	0.427879004625009	0.4763966864953783	0.45925885644223907	0.42651334660709717	0.45464048170393934	0.472728270290652	0.4973949595127937	0.17368246528272963	0.4002448750504583	0.0	0.7070073328474803	0.5795874278847246	0.5551487988599841	0.382151329143191	0.24193570190890834	0.24193570190890834	0.26591752127332363	0.5141870273618179	0.533348331590292	0.417418125249885	0.41182319961787783	0.37068792675588047	0.3633208299482704	0.37068792675588047	0.381312667706735	0.27065541566056606	0.25976669178946077	0.2887284794625721	0.25976669178946077	0.027602486677039705	0.2640309813039771	0.16313387062085055	0.027514717526359596	0.263063308559887	0.2640309813039771	0.263063308559887	0.1593876869185427	0.5687386970245214	0.46678991640130285	0.46093451157466986	0.4639525263757658	0.39487045828441214	0.4030674278645759	0.4021829438235523	0.41167240002354666	0.1569551471085956	0.16040427882244226	0.16087899051716517	0.15775307670424854	0.15458206555340565	0.16170169751430122	0.16242847389152007	0.15982051119729804
