BANKSY/config_2	BANKSY/config_5	BayesSpace	CellCharter/config_1	CellCharter/config_2	CellCharter/config_3	DRSC/config_1	DRSC/config_2	DRSC/config_3	DRSC/config_4	GraphST/config_1	GraphST/config_2	GraphST/config_3	GraphST/config_4	GraphST/config_5	GraphST/config_6	GraphST/config_7	GraphST/config_8	GraphST/config_9	SEDR/config_1	SEDR/config_2	SEDR/config_3	SEDR/config_4	SEDR/config_5	SEDR/config_6	STAGATE/config_1	STAGATE/config_10	STAGATE/config_11	STAGATE/config_12	STAGATE/config_13	STAGATE/config_2	STAGATE/config_3	STAGATE/config_4	SpaceFlow/config_1	SpaceFlow/config_2	SpaceFlow/config_3	SpaceFlow/config_4	bass/config_1	bass/config_2	bass/config_3	bass/config_4	bass/config_5	precast/config_1	precast/config_2	precast/config_3	precast/config_4	scanpy/config_1	scanpy/config_2	scanpy/config_3	seurat/config_1	seurat/config_2	seurat/config_3	seurat/config_4	spaGCN/config_12	spaGCN/config_15	spaGCN/config_16	spaGCN/config_3	spaGCN/config_4	spaGCN/config_7	spaGCN/config_8	spaGCN/config_9	stardust/config_1	stardust/config_2	stardust/config_3	stardust/config_4
visium_breast_cancer_SEDR	Surrounding tumor	0.4854	0.4126	0.567	0.2282	0.2014	0.2028	0.3811	0.3843	0.4036	0.4392	0.6108	0.3073	0.5483	0.5947	0.3151	0.5456	0.5549	0.6231	0.2993	0.0689	0.4171	0.4219	0.0818	0.4456	0.4794	0.5412	0.4945	0.5269	0.454	0.4633	0.5169	0.4652	0.4519	0.5408	0.4054	0.4361	0.1748	0.048	0.6445	0.0509	0.1691	0.0509	0.4488	0.4475	0.0856	0.4512	0.5672	0.5626	0.5542	0.4757	0.4756	0.4747	0.4664	0.6361	0.6337	0.6358	0.5767	0.5832	0.5807	0.5819	0.6333	0.468	0.0329	0.4693	0.0314
visium_breast_cancer_SEDR	Invasive	0.4258	0.4269	0.7793	0.6524	0.6493	0.6439	0.4333	0.4313	0.4305	0.4305	0.7071	0.6559	0.7451	0.6738	0.6323	0.7424	0.743	0.6961	0.6429	0.395	0.4158	0.4006	0.4023	0.428	0.3987	0.431	0.4011	0.595	0.4315	0.4053	0.4316	0.4262	0.4332	0.6027	0.6178	0.4302	0.4193	0.5193	0.636	0.513	0.4408	0.5164	0.4339	0.4316	0.4331	0.432	0.6408	0.6409	0.6443	0.4231	0.4231	0.4231	0.4246	0.6581	0.6568	0.6581	0.4287	0.4311	0.4298	0.4316	0.6568	0.4212	0.4002	0.4203	0.4034
visium_breast_cancer_SEDR	Tumor	0.3355	0.2116	0.5388	0.6468	0.6435	0.6375	0.4144	0.4873	0.4443	0.4734	0.6582	0.5038	0.3728	0.6402	0.4972	0.3346	0.3584	0.6616	0.5046	0.485	0.4427	0.4514	0.4762	0.216	0.4562	0.6262	0.4348	0.4577	0.5457	0.4802	0.4363	0.4786	0.5506	0.4844	0.4062	0.1768	0.3396	0.4416	0.6446	0.4453	0.4889	0.4805	0.5357	0.5494	0.509	0.5383	0.466	0.4736	0.4526	0.4543	0.4545	0.4567	0.4862	0.6443	0.6517	0.6466	0.5504	0.5498	0.5488	0.5476	0.6499	0.3763	0.4127	0.3721	0.4132
visium_breast_cancer_SEDR	Healthy	0.0037		0.8058	0.5893	0.584	0.5723	0.0084	0.0105	0.0168	0.0106	0.6953	0.5086	0.0148	0.7393	0.5014			0.7454	0.5052	0.7213	0.0145	0.0037	0.7221	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0645	0.4931	0.633	0.8341	0.6187	0.3395	0.594	0.0	0.0	0.8059	0.0	0.0249	0.0202	0.0227	0.0	0.0	0.0	0.0	0.7823	0.7927	0.7869	0.0037	0.0055	0.0018	0.0036	0.7895	0.0	0.5113	0.0	0.5139
